Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Stack Overflow,https://www.crunchbase.com/organization/stack-overflow,http://www.stackoverflow.com,"Developer Tools, Enterprise Software, Knowledge Management, Q&A, Recruiting, Software","Administrative Services, Community and Lifestyle, Other, Professional Services, Software",Stack Overflow is a platform for developers and programmers to write the script for the future.,"Stack Overflow is a platform for developers and technologists to write the script for the future. Stack Overflow helps you get answers to your toughest coding questions, share knowledge with your coworkers in private, and find your next dream job.",http://www.linkedin.com/company/stack-overflow,,https://twitter.com/StackOverflow,https://www.facebook.com/officialstackoverflow,"1,013"
CodeSignal,https://www.crunchbase.com/organization/codesignal,https://codesignal.com,"Employment, Human Resources, Recruiting, SaaS, Skill Assessment, Software","Administrative Services, Education, Professional Services, Software",CodeSignal develops an objective automated skills-based assessment platform that can be used as a standard for technical recruiting.,The most comprehensive technical assessment platform designed to help companies #GoBeyondResumes in tech recruiting.,https://www.linkedin.com/company/codesignal,,https://twitter.com/CodeSignalCom,https://www.facebook.com/codesignalcom/,"1,098"
iCIMS,https://www.crunchbase.com/organization/icims,https://www.icims.com,"Cloud Data Services, CRM, Human Resources, Information and Communications Technology (ICT), Messaging, Recruiting, Software","Administrative Services, Information Technology, Internet Services, Messaging and Telecommunications, Professional Services, Sales and Marketing, Software","iCIMS is the talent cloud company that empowers organizations to attract, engage, hire, and advance the right talent.","iCIMS is the talent cloud company that empowers organizations to attract, engage, hire, and advance the right talent that builds a diverse, winning workforce. iCIMS accelerates transformation for a community of more than 4,000 customers, including a third of the Fortune 100, that employ more than 30 million people worldwide. For more information, visit www.icims.com.",http://www.linkedin.com/company/icims,,http://twitter.com/icims,https://www.facebook.com/iCIMS/,"1,180"
HireVue,https://www.crunchbase.com/organization/hirevue,http://www.hirevue.com,"Artificial Intelligence, Corporate Training, Human Resources, Machine Learning, Recruiting, SaaS, Software, Video","Administrative Services, Artificial Intelligence, Data and Analytics, Education, Media and Entertainment, Professional Services, Science and Engineering, Software, Video","HireVue's Hiring Intelligence Platform delivers the best talent, faster with video interviews and AI-driven pre-hire assessments.","HireVue is transforming the way companies discover and hire the best talent with its AI-driven Hiring Intelligence platform. Combining predictive, validated industrial/organizational science with artificial intelligence allows recruiting professionals to augment human decision-making in the hiring process, delivering higher quality talent, faster. HireVue has hosted over six million interviews for more than 700 customers worldwide, including more than one-third of the Fortune 100 and leading brands such as Vodafone, Nike, Intel, Hilton, HealthSouth, Qantas and Carnival Cruise Lines.",http://www.linkedin.com/company/hirevue,,http://twitter.com/hirevue,http://www.facebook.com/hirevue,"1,256"
ZipRecruiter,https://www.crunchbase.com/organization/ziprecruiter,http://www.ziprecruiter.com,"E-Commerce, Employment, Human Resources, Internet, Marketplace, Mobile Apps, Recruiting, SaaS, Software","Administrative Services, Apps, Commerce and Shopping, Internet Services, Mobile, Professional Services, Software","ZipRecruiter is an online employment marketplace, connecting millions of employers and job seekers through mobile and email services.","ZipRecruiter is a leading online employment marketplace. Powered by AI-driven smart matching technology, ZipRecruiter actively connects millions of all-sized businesses and job seekers through innovative mobile, web, and email services, as well as partnerships with the best job boards on the web. It was founded in 2010 and headquartered in Santa Monica, California.",https://www.linkedin.com/company/ziprecruiter,Unicorn,http://twitter.com/ZipRecruiter,http://www.facebook.com/pages/ZipRecruiter/119455501406110,"1,406"
Comparably,https://www.crunchbase.com/organization/comparably,http://comparably.com/,"Internet, Recruiting, Web Design","Design, Internet Services, Professional Services","Comparably, a platform that provides culture & compensation data for public and private companies.","Comparably provides the most accurate and comprehensive compensation and culture data, to understand employees' true value and needs to make work better.",https://www.linkedin.com/company/comparably,,https://twitter.com/comparably,https://www.facebook.com/comparably,"1,695"
Galaxy Digital,https://www.crunchbase.com/organization/galaxy-digital,http://galaxydigital.com,"CRM, Internet, Non Profit, Recruiting, Scheduling, Social, Social Impact, Software","Community and Lifestyle, Information Technology, Internet Services, Other, Professional Services, Sales and Marketing, Software","Galaxy Digital is a web-based social solutions company offering services for non-profits, healthcare organizations, and small businesses.","Galaxy Digital builds stronger communities with simple technology that improves lives and connects people, organizations, and resources. ",https://www.linkedin.com/company/galaxy-digital/,,http://twitter.com/GalaxyDigital,http://www.facebook.com/pages/Galaxy-Digital/203016105924,"1,816"
JazzHR,https://www.crunchbase.com/organization/theresumator,http://jazzhr.com,"B2B, Human Resources, Recruiting, SaaS, Software","Administrative Services, Other, Professional Services, Software","JazzHR is easy, powerful, and affordable recruiting software purpose-build for SMBs. SaaS ATS for masses.","JazzHR is powerful, user-friendly, and affordable recruiting software that enables today's greatest people to build tomorrow's greatest companies. JazzHR replaces antiquated hiring processes like using email and spreadsheets with an intuitive applicant tracking system that helps recruiters and hiring managers to build a scalable and effective recruiting process that consistently results in great hires. JazzHR is also the creator of the Crowd, the HR industry's first integrated crowd-sourcing, big data and predictive analytics initiative.  Since 2009, JazzHR has helped thousands of companies fill more than 100,000 positions.",http://www.linkedin.com/company/jazz-dot-co,,http://twitter.com/JazzDotCo,http://www.facebook.com/JazzPerformanceRecruiting,"1,860"
Hired,https://www.crunchbase.com/organization/hired,http://hired.com,"Human Resources, Internet, Marketplace, Recruiting","Administrative Services, Commerce and Shopping, Internet Services, Professional Services",Hired is a career marketplace that matches tech talent with innovative companies.,"Hired is a career marketplace that matches tech talent with innovative companies. Users on the Hired platform receive objective guidance throughout the interview process from a dedicated Talent Advocate, as well as the ability to compare new opportunities side by side so they can make their next career move with confidence. Employers get access to a hand-picked pool of candidates who are interested in new roles, as well as unmatched transparency into competing offers so they can recruit and hire with insight. The end result is an efficient, effective and enjoyable experience that’s far faster than traditional methods.",https://www.linkedin.com/company/hired-inc,,https://twitter.com/hired_hq,https://www.facebook.com/HiredInc,"1,892"
Wepow,https://www.crunchbase.com/organization/wepow,https://www.wepow.com,"Enterprise Software, Human Resources, Information Technology, Internet, Recruiting, Video","Administrative Services, Information Technology, Internet Services, Media and Entertainment, Professional Services, Software, Video",Wepow’s video interviewing & engagement platform helps organizations reduce the time & cost of screening and hiring quality talent at scale.,"Wepow connects recruiters, job candidates and employers through easy-to-use mobile and video interviewing solutions. Hundreds of organizations including Adidas, Lenovo, and Box rely on Wepow’s video and communications platform to improve recruiter productivity, deliver engaging candidate experiences, and make the right hires. As a result, organizations regain time, reduce costs and recruit effectively.",https://www.linkedin.com/company/wepow,,https://twitter.com/gowepow,https://www.facebook.com/goWePow,"1,900"
Lever,https://www.crunchbase.com/organization/lever,https://www.lever.co/,"Enterprise Software, Human Resources, Recruiting, SaaS, Software","Administrative Services, Professional Services, Software","Lever builds modern recruiting software for teams to source, interview, and hire top talent.","Lever is one of the most recognized brands in talent acquisition software for mid-sized and enterprise companies. Our software enables teams to post jobs, source, interview, and hire top talent. We've combined ATS & CRM into a single platform, Lever Hire. Our Talent Acquisition Suite also includes tools for recruitment marketing and analytics: Lever Nurture, Lever Talent Intelligence, and Lever Data Warehouse Sync. Our customers include Netflix, Mercedes-Benz, KPMG, Spotify, Delta Dental, Cirque du Soleil, and over 3000 other customers.",http://www.linkedin.com/company/3254533,,http://twitter.com/lever,https://www.facebook.com/leverapp/,"1,916"
Papaya Global,https://www.crunchbase.com/organization/papaya-global,https://papayaglobal.com,"Analytics, Business Intelligence, Cloud Data Services, FinTech, Human Resources, Internet, Management Information Systems, Recruiting, SaaS","Administrative Services, Data and Analytics, Financial Services, Information Technology, Internet Services, Professional Services, Software",Papaya Global provides a cloud-based HR and payroll platform for global workforce management.,"Papaya Global provides a cloud-based HR and payroll platform for global workforce management. Its automated platform helps companies hire, onboard, manage, and pay people in more than 100 countries. The cloud-based solution is easy to use and scale ensures full compliance and provides BI and analytics. The company's unique approach is based on the ability to combine years of experience with an all-in-one platform that delivers a simplified solution to the needs of startups and enterprises. The company was founded in 2016 and is headquartered in New York, New York.",https://www.linkedin.com/company/papaya-global/,,https://twitter.com/Papaya_Global,https://www.linkedin.com/company/papaya-global/,"1,960"
Built In,https://www.crunchbase.com/organization/built-in,https://builtin.com/,"Communities, Employment, News, Recruiting","Community and Lifestyle, Content and Publishing, Media and Entertainment, Professional Services",Built In is a network of online communities for tech companies and startups.,"Built In is a network of online communities operating as a recruitment solution for tech companies and startups in seven major tech markets. Their mission is to help talented people find their professional purpose; companies tell their stories (in a way no job post ever could), and communities connect over a shared passion for tech. The company currently operates seven sites in Chicago, Los Angeles, Colorado, Austin, NYC, Boston, and Seattle, and is headquartered in Chicago. It was founded in 2010.",https://www.linkedin.com/company/3763094,,https://www.twitter.com/builtin,https://www.facebook.com/builtinhq,"2,171"
Blendoor,https://www.crunchbase.com/organization/blendoor,http://www.blendoor.com/,"Analytics, Apps, Mobile, Recruiting, SaaS, Staffing Agency","Administrative Services, Apps, Data and Analytics, Mobile, Professional Services, Software","Blendoor is a computer networking company that specializes in recruiting, SaaS, Mobile, and People Analytics.","Blendoor is a computer networking company that specializes in recruiting, SaaS, Mobile, and People Analytics. It features a mobile-based application platform that specializes in people analytics that migrates candidates sourced from partners and universities and presented to recruiters without a name, photo or dates.  The company was founded in 2014 and headquartered in San Francisco, California.",https://www.linkedin.com/company/blendoor,,https://twitter.com/blendoor,https://www.facebook.com/blendoorapp,"2,180"
Hiretual,https://www.crunchbase.com/organization/hiretual,https://hiretual.com,"Artificial Intelligence, Big Data, Employment, Human Resources, Machine Learning, Recruiting, SaaS","Administrative Services, Artificial Intelligence, Data and Analytics, Professional Services, Science and Engineering, Software",Hiretual is an AI-driven HR technology company and sourcing tool throughout the recruiting community.,"Hiretual is an AI-driven HR technology company and sourcing tool throughout the recruiting community. The company enables recruiters to source and engage the most relevant people with the right skill, making recruiting smarter, faster, and scalable by pulling candidate data from platforms from the open web and internal database to give users the single talent pool.",https://www.linkedin.com/company/hiretual,,https://www.twitter.com/hiretual,https://www.facebook.com/hiretual,"2,346"
Mentor Spaces,https://www.crunchbase.com/organization/better-weekdays,https://www.mentorspaces.com/,"Brand Marketing, Career Planning, College Recruiting, Recruiting, Social Recruiting","Administrative Services, Education, Professional Services, Sales and Marketing",Virtual mentorship platform that helps companies scale diversity & inclusion efforts while advancing the careers of underrepresented talent.,"Mentor Spaces is a virtual mentorship platform for emerging Black and Latinx professionals that helps companies scale their diversity and inclusion efforts while advancing the careers of underrepresented minorities. The Mentor Spaces platform, which is currently used by more than 10,000 emerging Black and Latinx leaders, allows corporate mentors to communicate with prospective employees in career interest-based groups making it easier for companies to find, hire and retain diverse talent. Companies, from startups to Fortune 500s, use Mentor Spaces to build a diverse talent pipeline, improve retention and enhance corporate culture.",http://www.linkedin.com/company/2395102,,http://twitter.com/mentorspaces_,http://www.facebook.com/mentorspaces,"2,367"
Vettery,https://www.crunchbase.com/organization/vettery,http://www.vettery.com,"Internet, Marketplace, Recruiting, SaaS, Software","Commerce and Shopping, Internet Services, Professional Services, Software",Vettery is the trusted hiring marketplace that connects top talent with growing companies.,"Vettery is fundamentally changing the way people hire and get hired. Vettery matches highly qualified candidates with over 4,000 top companies through its automated, data-driven marketplace. By connecting people directly to hiring managers, Vettery offers employers the best way to cost-effectively scale a team with quality hires. Vettery develops machine learning models that track real-time data, monitor trends and predict hiring behavior in order to effectively place candidates with more accuracy, speed and compatibility.",https://www.linkedin.com/company/vettery,,https://twitter.com/vettery,https://www.facebook.com/vettery,"2,731"
HackerRank,https://www.crunchbase.com/organization/hackerrank,http://hackerrank.com,"Employment, Internet, Internet of Things, Recruiting, Skill Assessment, Software","Education, Internet Services, Professional Services, Software","HackerRank, the developer skills company, helps businesses attract, evaluate and hire the best technical talent from around the world.","HackerRank, the developer skills company, helps businesses attract, evaluate and hire the best technical talent from around the world. Over 2,000 customers across all industries, including 25% of the Fortune 100, rely on HackerRank to raise their hiring bar. More than 11 million developers (30% of the global developer population) trust HackerRank to learn and practice coding skills. Every eight seconds, a developer completes a HackerRank assessment. For more information, visit www.hackerrank.com.",https://www.linkedin.com/company/hackerrank,,http://twitter.com/hackerrank,http://www.facebook.com/hackerrank,"2,760"
Jobvite,https://www.crunchbase.com/organization/jobvite,https://www.jobvite.com,"Analytics, Human Resources, Recruiting, SaaS, Social Media, Software","Administrative Services, Data and Analytics, Internet Services, Media and Entertainment, Professional Services, Software","Jobvite provides end-to-end talent acquisition software and services that increase recruiting quality, speed, and cost-effectiveness.","Jobvite is leading the next wave of talent acquisition innovation with a candidate-centric recruiting model that helps companies engage candidates with meaningful experiences at the right time, in the right way, from first look to first day. The Jobvite Talent Acquisition Suite weaves together automation and intelligence in order to increase recruiting speed, quality, and cost-effectiveness to serve thousands of customers of all sizes and industries.",http://www.linkedin.com/company/jobvite,,http://twitter.com/Jobvite,http://www.facebook.com/Jobvite,"2,815"
Talent Inc.,https://www.crunchbase.com/organization/talent-inc,https://www.talentinc.com,"Human Resources, Recruiting, Search Engine","Administrative Services, Internet Services, Professional Services",Talent Inc. is a technology-enabled career services company helping professionals write the next chapter of their careers.,"Talent Inc. is he global leader in technology-enabled career services. Through its suite of brands — TopResume, TopCV, TopInterview, and ResumeRabbit — the company helps professionals tell the best version of their career story, enabling them to stand out from the crowd and land the right job, faster.",https://www.linkedin.com/company/talentinc/,,https://twitter.com/WeAreTalentInc/,https://www.facebook.com/WeAreTalentInc/,"2,870"
Workable,https://www.crunchbase.com/organization/workable-hr,http://www.workable.com,"Cloud Computing, Human Resources, Recruiting, SaaS, Software","Administrative Services, Internet Services, Professional Services, Software","Workable is the world’s leading hiring platform, where companies find, evaluate and hire better candidates, faster.","Workable is the world’s leading hiring platform. We provide in-house recruiters and hiring teams with more ways to find more qualified candidates, and help them work together to identify and hire the best. Companies who use our software get from requisition to offer letter faster, with automated and AI-powered tools that source and suggest candidates, simplify decision making and streamline the hiring process. Workable was founded in 2012, and has since helped more than 20,000 companies hire one million candidates. We employ over 250 people across Greece, Australia, the US and the UK, and work with a diverse group of organizations, including HireVue, JOEY Restaurants, Bevi, Soho House, RyanAir, Sephora and many more.",https://www.linkedin.com/company/workable-hr/,,http://twitter.com/workable,http://www.facebook.com/Workable,"2,899"
Fountain,https://www.crunchbase.com/organization/fountain,https://get.fountain.com/,"Enterprise Software, Human Resources, Recruiting","Administrative Services, Professional Services, Software",Fountain is the leading talent platform for the hourly workforce.,"Fountain (prev. OnboardIQ) is the hiring platform for hourly workers. Fountain helps hundreds of retail, restaurant, delivery, and hospitality companies hire at speed and scale. Many of the world's largest and most forward-thinking companies, such as Uber, Safeway, Deliveroo, and Caviar, rely on Fountain to power its massive employee hiring and contractor vetting operations, across 50 countries and 700 cities. Visit us at Fountain.com to learn more.",https://www.linkedin.com/company/4858006,,https://twitter.com/Fountain_Inc,https://www.facebook.com/fountain.inc,"3,012"
Pymetrics,https://www.crunchbase.com/organization/pymetrics,http://pymetrics.com,"Artificial Intelligence, Intelligent Systems, Neuroscience, Recruiting, Software, Staffing Agency","Administrative Services, Artificial Intelligence, Biotechnology, Data and Analytics, Professional Services, Science and Engineering, Software",Pymetrics develops neuroscience-based assessment and prediction technology for staffing services.,"Pymetrics develops neuroscience-based assessment and prediction technology to transform the way companies hire, retain, and develop their employees. It offers cognitive and emotional assessment solutions; and a personalized and dynamic recommendation engine for recruiting/hiring, retaining, and developing talent.  Frida E. Polli and Julie Yoo founded Pymetrics in September 2013. Its headquarters is in New York City.",http://www.linkedin.com/company/2714872,,http://twitter.com/pymetrics,http://www.facebook.com/pymetrics,"3,054"
SmartRecruiters,https://www.crunchbase.com/organization/smartrecruiters,http://www.smartrecruiters.com,"Enterprise Software, Recruiting, SaaS, Social Recruiting","Professional Services, Software","SmartRecruiters is an end-to-end recruiting platform to find, engage, and hire talent.","SmartRecruiters is an end-to-end recruiting platform to find, engage, and hire talent. It has full functionality for recruitment marketing and collaborative hiring built on a modern cloud platform with an open marketplace for 3rd party recruitment services.  It was founded in 2010 and is headquartered in San Francisco, California.",http://www.linkedin.com/company/smartrecruiters,Pledge 1%,http://twitter.com/SmartRecruiters,http://www.facebook.com/SmartRecruiters,"3,067"
Viridis Learning,https://www.crunchbase.com/organization/viridis-learning,http://viridislearning.com,"Enterprise Software, Recruiting, SaaS, Software","Professional Services, Software","Viridis, a human capital technology SaaS solution, that matches skill deficiencies with local employer needs of middle skill labor.",Viridis is SaaS platform that matches skill deficiencies with local employer needs of middle skill talent.,https://www.linkedin.com/company/viridis-learning,,http://twitter.com/viridis,https://www.facebook.com/ViridisLearningInc,"3,164"
Gem,https://www.crunchbase.com/organization/gem-software,https://www.gem.com/,"Internet, Recruiting, Software","Internet Services, Professional Services, Software","Gem is a recruiting platform that integrates with third-party applications such as LinkedIn, Gmail, etc.","Gem (previously ZenSourcer) is an all-in-one recruiting platform that integrates with LinkedIn, Gmail & Outlook, and your ATS. It enables world-class recruiting teams to find, engage, and nurture top talent. Recruiters use Gem to build lists of people to reach out to, find an email, and automate follow-ups. Gem saves time, doubles response rate, and gives visibility into what’s working. Teams use Gem to collaborate on candidates, discover best practices, and never reach out to the same person twice. Managers unlock visibility into their team’s pipeline because every touchpoint is automatically tracked. And everything syncs to your applicant tracking system with best-in-class data integrity.",http://www.linkedin.com/company/gem-recruiting-software,,https://www.twitter.com/Gem_Software,https://www.facebook.com/GemRecruitingSoftware,"3,238"
Jumpstart,https://www.crunchbase.com/organization/jumpstart-6,https://jumpstart.me,"Artificial Intelligence, Information Technology, Machine Learning, Professional Networking, Recruiting","Artificial Intelligence, Community and Lifestyle, Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",Jumpstart is the world’s first shared talent network - leveling the playing field and enabling companies to build a more diverse workforce.,All-in-one diversity recruiting platform. Join us to open doors and create more opportunities for everyone.,https://www.linkedin.com/company/18188003/,,https://www.twitter.com/jumpstart2017,https://www.facebook.com/jumpstartme-1417540388332943,"3,592"
Instawork,https://www.crunchbase.com/organization/instawork,https://www.instawork.com,"Hospitality, Internet, Marketplace, Mobile Apps, Recruiting","Apps, Commerce and Shopping, Internet Services, Mobile, Professional Services, Software, Travel and Tourism",Instawork is the on-demand staffing app for gig workers and hospitality businesses.,"Instawork is the fastest growing career marketplace for hospitality professionals. We've changed how traditional recruiting works for small businesses (e.g a sign on the window) by turning the process into an automated matching solution.  Our vision is to create economic opportunity for local businesses and professionals, globally. We're rapidly expanding across the US. We're looking for great talent to help us grow and would love to hear from you! Go to www.instawork.com or send us a note at careers@instawork.com",https://www.linkedin.com/company/instawork/,,https://twitter.com/instawork,https://www.facebook.com/instawork.jobs/,"3,777"
Triplebyte,https://www.crunchbase.com/organization/triplebyte,http://triplebyte.com,"Human Resources, Internet, Recruiting, Software","Administrative Services, Internet Services, Professional Services, Software",Triplebyte is a recruiting and technical screening platform for tech companies.,Triplebyte is a recruiting and technical screening platform for tech companies. They believe the current technical hiring process doesn't do enough to help engineers show their strengths. They're dedicated to building a better process. You can read more about their views on hiring in their manifesto.,https://www.linkedin.com/company/triplebyte,,https://twitter.com/triple_byte,https://www.facebook.com/triplebyte,"3,814"
