Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Relativity Space,https://www.crunchbase.com/organization/relativity-space,http://relativityspace.com,"3D Technology, Aerospace, Artificial Intelligence, Manufacturing, Supply Chain Management","Artificial Intelligence, Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software, Transportation","Relativity Space is an aerospace company that designs, develops, and builds 3D printed rockets.","Relativity Space is an aerospace company that designs, develops, and builds 3D printed rockets.   As a vertically integrated technology platform, Relativity is at the forefront of an inevitable shift toward software-defined manufacturing by fusing 3D printing, artificial intelligence, and autonomous robotics. It offers a radically simplified supply chain, building a rocket with 100x fewer parts in less than 60 days. Relativity Space is backed by leading investors including Bond, Tribe Capital, Playground Global, Y Combinator, Social Capital, and Mark Cuban. Jordan Noone and Tim Ellis co-founded the company in Long Beach, California in 2016.",https://www.linkedin.com/company/relativity,Unicorn,https://www.twitter.com/relativityspace,https://www.facebook.com/relativityspace/,473
Fanatics,https://www.crunchbase.com/organization/fanatics,http://www.fanaticsinc.com,"E-Commerce, Fashion, Manufacturing, Retail, Shopping, Sporting Goods, Sports","Clothing and Apparel, Commerce and Shopping, Design, Manufacturing, Sports","Fanatics designs, manufactures and distributes high-quality fan gear and jerseys across retail channels.","Fanatics design, manufacture, and distribute high-quality fan gear and jerseys across retail channels, better serving the real-time expectations of leagues, teams, fans, and retailers in today’s mobile-first, on-demand culture.",http://www.linkedin.com/company/68543,Unicorn,http://twitter.com/Fanatics,http://www.facebook.com/Fanatics,518
Ouster,https://www.crunchbase.com/organization/ouster,https://www.ouster.io/,"Autonomous Vehicles, Electronics, Hardware, Manufacturing, Robotics, Sensor","Consumer Electronics, Hardware, Manufacturing, Science and Engineering, Software, Transportation","Ouster builds high-resolution lidar sensors for autonomous vehicles, robotics, and many other applications.","Ouster builds high-resolution lidar sensors for autonomous vehicles, robotics, and many other applications. Using its unique multi-beam flash lidar design, Ouster brings Moore's Law to lidar with an all-semiconductor approach to 3D sensing.  Ouster is a privately held, venture-backed company located in San Francisco, California.",https://www.linkedin.com/company/7955379/,,https://twitter.com/ousterlidar,,519
Corning,https://www.crunchbase.com/organization/corning,http://www.corning.com/,"Building Material, Electronics, Hardware, Life Science, Manufacturing, Telecommunications","Biotechnology, Consumer Electronics, Hardware, Manufacturing, Real Estate, Science and Engineering","Corning is a manufacturer of building materials including glass, ceramic, related materials and technologies, and more.","Corning is a manufacturer of building materials including glass, ceramic, related materials and technologies, and more. It does have capabilities such as synergistic and versatile which allows the company to evolve to meet changing market needs and also helping their customers capture new opportunities in dynamic industries. The company manufactures and develops Gorilla Glass, which is used by many smartphone makers. Corning creates and makes keystone components that enable high-technology systems for consumer electronics, mobile emissions control, telecommunications, and life sciences. it also provides industry products including precision glass for advanced displays, connectivity solutions for state-of-the-art communications networks, clean-air technologies for cars and trucks, damage-resistant cover glass for mobile devices, and trusted products to accelerate drug discovery and delivery. Corning was founded in 1851 and is headquartered in Corning, New York, United States.",http://www.linkedin.com/company/3678,,http://twitter.com/Corning,http://www.facebook.com/corningincorporated,571
Lordstown Motors,https://www.crunchbase.com/organization/lordstown-motors,https://lordstownmotors.com/,"Automotive, Manufacturing","Manufacturing, Transportation",Lordstown Motors is completing the engineering and development of the first full-electric pickup truck.,Lordstown Motors Corporation is an American automobile manufacturer of electric vehicles.Lordstown Motors is completing the engineering and development of the first full-electric pickup truck.,https://www.linkedin.com/company/lordstownmotorscorp/,,https://twitter.com/LordstownMotors,https://www.facebook.com/lordstownmotors/,727
Acacia,https://www.crunchbase.com/organization/acacia-communications,http://www.acacia-inc.com/,"Information Technology, Manufacturing, Software, Telecommunications, Web Hosting","Hardware, Information Technology, Internet Services, Manufacturing, Software","Acacia develops, manufactures, and sells high-speed coherent optical interconnect products.","Acacia develops, manufactures, and sells high-speed coherent optical interconnect products in the United States, China, Germany, Thailand, and internationally. It offers embedded and pluggable module products consisting of optical interconnect modules with transmission speeds ranging from 100 to 1,200 gigabits per second for use in long-haul, metro, and inter-data center markets.  Acacia also provides semiconductor products, such as low-power coherent digital signal processor application-specific integrated circuits and silicon photonic integrated circuits that are integrated into embedded and pluggable modules. It sells its products through a direct sales force to network equipment manufacturers, network operators, and cloud service providers.  Eric Swanson, Benny Mikkelsen, and Mehrdad Givehchi founded Acacia in 2009. It has its headquarters in Maynard in Massachusetts.",https://www.linkedin.com/company/acaciacomms/,,https://twitter.com/AcaciaComms,https://www.facebook.com/pages/Acacia-Communications/121173171626113,744
ChargePoint,https://www.crunchbase.com/organization/chargepoint,http://www.chargepoint.com/,"Automotive, Clean Energy, Electric Vehicle, Fleet Management, Manufacturing, Smart Cities","Energy, Manufacturing, Real Estate, Sustainability, Transportation",ChargePoint develops and manufactures technology for their network of electrical vehicle charging stations.,"ChargePoint brings electric vehicle (EV) charging to more people and places than ever before as the world’s leading EV charging network. These stations are available as public charging stations, consumer subscription plans, and utility grid management technology for electric utility companies to smooth electric demands on the grid. ChargePoint was incorporated in 2007 and is headquartered in Campbell, California.",http://www.linkedin.com/company/chargepoint,Exited Unicorn,http://twitter.com/ChargePointnet,http://www.facebook.com/ChargePoint,772
Nikola Motor Company,https://www.crunchbase.com/organization/nikola-motor-company,https://nikolamotor.com/,"Automotive, Electric Vehicle, Logistics, Manufacturing","Manufacturing, Transportation",Nikola Motor Company builds heavy-duty transport trucks using hybrid hydrogen-electric powertrains.,"Nikola Motor Company’s goal is to transform and disrupt the transportation industry globally. From production to consumption of energy, we work towards complete zero emissions. Phoenix-based Nikola Motor Company designs and manufactures electric vehicles, energy storage systems, and electric vehicle drivetrain components. The company is led by its visionary CEO, Trevor Milton, who has assembled one of the most talented teams in the country to bring the Nikola products to market",https://www.linkedin.com/company/15252329/,Exited Unicorn,https://twitter.com/nikolamotor,https://www.facebook.com/nikolamotorcompany,788
The Boeing Company,https://www.crunchbase.com/organization/the-boeing-company,http://www.boeing.com,"Aerospace, Manufacturing, National Security, Transportation","Government and Military, Manufacturing, Science and Engineering, Transportation","Boeing Company manufactures and sells aircraft, rotorcraft, rockets, and satellites and provides product leasing and support services.","The Boeing Company is an American multinational corporation that designs, manufactures and sells fixed-wing aircraft, rotorcraft, rockets and satellites and provides leasing and product support services. Boeing is among the largest global aircraft manufacturers, is the second-largest aerospace & defense contractor in the world based on 2012 revenue and is the US' largest exporter by dollar value. Boeing stock is a component of the Dow Jones Industrial Average. The Boeing Company's corporate headquarters are located in Chicago and the company is led by Chairman and CEO James McNerney. Boeing is organized into five primary divisions: Boeing Commercial Airplanes (BCA), Boeing Defense, Space & Security (BDS), Engineering, Operations & Technology, Boeing Capital and Boeing Shared Services Group. Boeing is the world's largest aerospace company and leading manufacturer of commercial jetliners and defense, space and security systems. A top U.S. exporter, the company supports airlines and U.S. and allied government customers in 150 countries. Boeing products and tailored services include commercial and military aircraft, satellites, weapons, electronic and defense systems, launch systems, advanced information and communication systems, and performance-based logistics and training. Boeing has a long tradition of aerospace leadership and innovation. The company continues to expand its product line and services to meet emerging customer needs. Its broad range of capabilities includes creating new, more efficient members of its commercial airplane family; integrating military platforms, defense systems and the warfighter through network-enabled solutions; creating advanced technology solutions; and arranging innovative customer-financing options. With corporate offices in Chicago, Boeing employs more than 170,000 people across the United States and in 70 countries. This represents one of the most diverse, talented and innovative workforces anywhere. More than 140,000 employees hold college degrees -- including nearly 35,000 advanced degrees -- in virtually every business and technical field from approximately 2,700 colleges and universities worldwide. Our enterprise also leverages the talents of hundreds of thousands more skilled people working for Boeing suppliers worldwide. Boeing is organized into two business units: Boeing Commercial Airplanes and Boeing Defense, Space & Security. Supporting these units are Boeing Capital Corporation, a global provider of financing solutions; the Shared Services Group, which provides a broad range of services to Boeing worldwide; and Boeing Engineering, Operations & Technology, which helps develop, acquire, apply and protect innovative technologies and processes. Divisions: - [Boeing Defense, Space and Security](http://www.crunchbase.com/organization/boeing-defense-space-security) - [Boeing Commercial Airplanes](http://www.crunchbase.com/organization/boeing-commercial-airplanes) - [Boeing Capital Corporation](http://www.crunchbase.com/organization/boeing-capital-corporation) - [Boeing Shared Services Group](http://www.crunchbase.com/organization/boeing-shared-services-group) - [Boeing Engineering, Operations & Technology](http://www.crunchbase.com/organization/boeing-engineering-operations-technology)",https://www.linkedin.com/company/boeing,,http://twitter.com/Boeing,https://www.facebook.com/pages/Boeing-Company/115345968480189,809
Romeo Power,https://www.crunchbase.com/organization/romeo-power,https://romeopower.com/,"Battery, Electric Vehicle, Energy, Manufacturing","Energy, Manufacturing, Transportation",Romeo Power is a battery technology company that creates energy-dense battery packs.,"Romeo Power is a battery technology company that creates energy-dense battery packs. Its cutting-edge consumer, industrial, and electric vehicle (EV) battery systems deliver more energy in the most efficient manner. The company was founded in 2015 and is headquartered in Vernon, California.",https://www.linkedin.com/company/romeopowertechnology/,,https://twitter.com/romeopowertech,https://www.facebook.com/Romeo-Power-659877561024598,944
Vericool,https://www.crunchbase.com/organization/vericool,http://www.vericoolpackaging.com/,"Food and Beverage, Information Technology, Logistics, Manufacturing, Packaging Services, Transportation","Administrative Services, Food and Beverage, Information Technology, Manufacturing, Transportation",Vericool is a developer of sustainable cold chain packaging.,"Vericool is a provider of cold chain packaging services intended to manufacture compostable coolers for sustainable shipment, storage and delivery. The company's services offer a line of packaging products that include customized, compostable, recyclable, sustainable and eco-friendly shipment boxes that have inbuilt temperature sensors for long-time storage, enabling logistics and warehouse operators to improve cold chain shipping of non-durable goods without depending on external freezers.",https://www.linkedin.com/company/vericool-packaging/,,,,"1,020"
"Clare, Inc.",https://www.crunchbase.com/organization/clare-inc,http://www.clare.com/,"Consumer Goods, Green Consumer Goods, Home Decor, Manufacturing, Semiconductor","Consumer Goods, Hardware, Manufacturing, Real Estate, Science and Engineering, Sustainability","Clare, Inc. is a supplier of high-voltage ICs, solid-state relays, mixed-signal ASICs and drivers.","Clare, Inc. is a supplier of high-voltage ICs, solid-state relays, mixed-signal ASICs and drivers.",https://www.linkedin.com/company/clareinc/,,https://twitter.com/clarepaint,https://www.facebook.com/clarepaint,"1,106"
Rivian,https://www.crunchbase.com/organization/rivian-automotive,http://www.rivian.com,"Automotive, Electric Vehicle, Manufacturing, Transportation","Manufacturing, Transportation",Rivian is  an electric vehicle manufacturer that develops products and services to advance the shift to sustainable mobility.,"Rivian is an automotive technology company that develops products and services to advance the shift to sustainable mobility. The company creates solutions that redefine traditional automotive economics and remove the pain points of conventional ownership. It also manufactures autonomous electric vehicles intended to offer a comfortable and eco-friendly drive experience. Robert J. Scaringe founded Rivian in Plymouth, Minnesota in 2009.",https://www.linkedin.com/company/rivian,Unicorn,https://www.twitter.com/Rivian,https://www.facebook.com/rivianofficial,"1,120"
Allbirds,https://www.crunchbase.com/organization/allbirds,https://www.allbirds.com,"E-Commerce, Fashion, Manufacturing, Shoes, Shopping","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design, Manufacturing",Allbirds is an apparel and fashion company that specializes in manufacturing eco-friendly wool shoes.,"Allbirds is an apparel and fashion company that specializes in manufacturing eco-friendly wool shoes. It is dedicated to making the most sustainable footwear using premium natural materials, designed for the to and fro of everyday life. The company is driven by a mission to prove that comfort, good design, and sustainability don’t have to be mutually exclusive. Its commitment to making better shoes in a better way is fueled by a belief that the shoe industry needs to focus less on flash and more on thoughtfulness. Allbirds is based in San Francisco and founded in 2015.",https://www.linkedin.com/company/allbirds/,Unicorn,https://twitter.com/allbirds,https://www.facebook.com/weareallbirds,"1,209"
Zebra Technologies,https://www.crunchbase.com/organization/zebra-technologies,https://www.zebra.com/ap/en.html,"Hardware, Hospitality, Information Technology, Logistics, Manufacturing, News, Social News, Software, Transportation","Content and Publishing, Hardware, Information Technology, Manufacturing, Media and Entertainment, Software, Transportation, Travel and Tourism","Zebra Technologies is a global leader in barcode printing and RTLS technology including printers, RFID, software and supplies.","Zebra Technologies is a global leader in barcode printing and RTLS technology including printers, RFID, software and supplies. Find your asset tracking solution. Zebra’s extensive portfolio of solutions give real-time visibility into everything from products and physical assets to people, providing very precise operational data not only about where things are, but what condition they are in. This allows business leaders to use data to make better, more informed decisions, respond in real-time and ultimately, help businesses understand how they work, and how they could work better.",http://www.linkedin.com/company/167024,Crunchbase Venture Program,http://twitter.com/ZebraTechnology,http://www.facebook.com/ZebraTechnologiesGlobal,"1,211"
Bose,https://www.crunchbase.com/organization/bose,http://www.bose.com,"Audio, Consumer Electronics, Hardware, Manufacturing","Consumer Electronics, Hardware, Manufacturing, Media and Entertainment, Music and Audio","Bose is is a research company that develops sound solutions for entertainment, home audio, aviation, and automotive industries.","Bose is is a research company that develops sound solutions for entertainment, home audio, aviation, and automotive industries. The company products portfolio includes wave systems, headphones and headsets, home cinema and sound devices and accessories for TV, Bluetooth and iPod speakers, Wi-Fi music systems, computer speakers, environmental speakers, and more. Bose offers testing solutions for engineered materials, biomaterials, and medical devices. The company also offers professional sound systems for auditoriums, hotels, performance centers, places of worship, restaurants, retail businesses, schools, stadiums, and other venues; loudspeakers, controllers, and accessories for the stage; automotive sound systems for sports cars, sedans, SUVs, trucks, and compacts; wave systems and accessories for home and office; noise cancelling, audio, and aviation headsets; mobile solutions; home theater systems, stereo speakers, iPod speakers, and computer speakers; and digital music solutions. Wave music systems, digital music systems, around-ear headphones, and multimedia speaker systems are some of the products offered by Bose for the education industry. Its engineered audio solutions can be integrated with existing technologies or installed as stand-alone sound systems in classrooms, meeting rooms, auditoriums, gymnasiums, and performance centers. True to Life is a theatre show produced by Bose that includes original music, clips from major motion pictures, and inspired images. Bose was founded in 1964 by Dr. Amar G. Bose and is based in Massachusetts, United States with operations in Europe, Canada, Australia, Asia, and South America.",http://www.linkedin.com/company/bose-corporation,,http://twitter.com/bose,http://www.facebook.com/Bose,"1,261"
Cardea Bio,https://www.crunchbase.com/organization/cardea-bio,https://www.cardeabio.com/,"Biotechnology, Information Technology, Manufacturing, Semiconductor","Biotechnology, Hardware, Information Technology, Manufacturing, Science and Engineering",Cardea is developing a new generation of (bio)technology infrastructure based on proprietary biology-gated transistors.,"Cardea is developing a new generation of (bio)technology infrastructure based on proprietary biology-gated transistors. Cardean transistors leverage biocompatible graphene instead of silicon and replace optical signal observations with direct electrical molecular signal analysis. With Cardean transistors, the company and its Innovation Partners can generate streaming multi-omics data to measure real-time biological signals. Cardea is now manufacturing chips at scale and partners have started to significantly expand the amount, type, and quality of biological data they capture by building products that Conduct Biolog.",https://www.linkedin.com/company/cardeabio/,,https://twitter.com/cardeabio,https://www.facebook.com/cardeabioinc/,"1,287"
Hydrofarm,https://www.crunchbase.com/organization/hydrofarm,https://www.hydrofarm.com/,"Manufacturing, Wholesale","Commerce and Shopping, Manufacturing",Hydrofarm specializes in wholesaling and manufacturing of hydroponics equipment and horticultural products.,"Hydrofarm is an independent distributor and manufacturer of hydroponics equipment and supplies for controlled environment agriculture, including high-intensity grow lights, climate control solutions, and growing media, as well as a broad portfolio of innovative and proprietary branded products. For over 40 years, Hydrofarm has helped growers make growing easier and more productive. The Company’s mission is to empower growers, farmers and cultivators with products that enable greater quality, efficiency, consistency and speed in their grow projects.",https://www.linkedin.com/company/hydrofarm-inc/,,https://www.twitter.com/hydrofarmtv,https://www.facebook.com/hydrofarm-137695782912707,"1,544"
Bright Machines,https://www.crunchbase.com/organization/bright-machines,https://www.brightmachines.com,"Computer, Information Technology, Machine Learning, Manufacturing, Robotics, Software","Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Information Technology, Manufacturing, Science and Engineering, Software","Bright Machines brings together flexible factory robots with intelligent software, production data and machine learning.","Bright Machines is a manufacturing startup that aims to eliminate manual labor from manufacturing electronic devices by combining robots and new software. Its software-defined manufacturing platform helps customers innovate faster to meet the growing demands of a new era of manufacturing. The company was founded by former Autodesk executive, Armar Hanspal, in 2018.",https://www.linkedin.com/company/bright-machines/,,https://twitter.com/bright_machines,https://www.facebook.com/brightmachines/,"1,557"
AbSci,https://www.crunchbase.com/organization/absci,https://www.absci.com/,"Biopharma, Biotechnology, Manufacturing","Biotechnology, Health Care, Manufacturing, Science and Engineering",AbSci is a global leader in cutting-edge protein production technologies committed to reducing costs in the biopharmaceutical industry.,"AbSci is a global leader in cutting-edge protein production technologies committed to reducing costs in the biopharmaceutical industry. AbSci’s technology enables dramatic reductions in the cost of producing novel and existing biologics, acceleration of drug discovery timelines, and increased efficiency and flexibility throughout the manufacturing process.",https://www.linkedin.com/company/absci,,https://twitter.com/abscibio,https://www.facebook.com/abscibio,"1,566"
Maker's Row,https://www.crunchbase.com/organization/makers-row,http://makersrow.com,"Internet, Manufacturing, Marketplace, Personal Branding","Commerce and Shopping, Internet Services, Manufacturing, Sales and Marketing","Maker’s Row is an online marketplace connecting American manufacturers with small, medium-sized, and product-based businesses.","Maker’s Row is an online marketplace launched in November 2012 that connects American manufacturers with small, medium-sized, and product-based businesses. In early summer 2013, Maker’s Row claims to have the most accessible list of American manufacturers available online for apparel production. It was established in 2012 and is based in Brooklyn, New York.",http://www.linkedin.com/company/maker,,http://twitter.com/MakersRow,http://www.facebook.com/makersrow,"1,577"
Aerojet Rocketdyne Holdings,https://www.crunchbase.com/organization/aerojet-rocketdyne-holdings,https://www.aerojetrocketdyne.com/,"Aerospace, Developer Platform, Manufacturing, National Security, Real Estate","Government and Military, Manufacturing, Real Estate, Science and Engineering, Software","Aerojet Rocketdyne Holdings is an innovative, technology-based company that provides solutions to aerospace, defence & real estate markets.","Aerojet Rocketdyne is an innovative company delivering solutions that create value for its customers in the aerospace and defense markets. The company is a world-recognized aerospace and defense leader that provides propulsion and energetics to the space, missile defense and strategic systems, tactical systems and armaments areas, in support of domestic and international markets.",https://www.linkedin.com/company/aerojet-rocketdyne/,,https://twitter.com/AerojetRdyne,https://www.facebook.com/AerojetRdyne,"1,597"
