Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Kids Discover,https://www.crunchbase.com/organization/kids-discover,http://www.kidsdiscover.com/,"EdTech, Education, Publishing, Reading Apps","Apps, Content and Publishing, Education, Media and Entertainment, Software",Kids Discover is an educational publisher offering high-quality science and social studies reading for K-8 learners and educators.,"Kids Discover Online (KDO) gives teachers and students the opportunity to browse Kids Discover’s vast library of science and social studies content, photographs, activities, and interactive simulations in an individualized, organized platform. Kids Discover Online content is offered a 3 different Lexile(R) Reading Levels, and is aligned with Common Core, State, and Next Generation Science Standards.  Using Kids Discover Online provides teachers with pre-designed individual lessons or entire unit plans. Students use the tool to complete individualized, level-appropriate readings or activities assigned by the teacher. Activities and assignments are organized by singular interest topics or pre-designed unit plans.  Both teachers and students can customize their search interests and queue future lessons, units, and activities. Teachers can assign students interactive activities or reading assignments based on the student’s Lexile reading level. Students can then complete these assignments or activities at their own pace within KDO, and are free to explore other Kids Discover content based on their own interests.",,,https://www.twitter.com/kids_discover,https://www.facebook.com/kidsdiscover
Lalilo,https://www.crunchbase.com/organization/lalilo,https://www.lalilo.com,"EdTech, Education, Reading Apps, Software, Training","Apps, Education, Software",Lalilo is a literacy web-based app for K-2 teachers willing to differentiate reading instructions.,"Lalilo is a literacy web-based app for K-2 teachers willing to differentiate reading instructions. It builds a revolutionary A.I-based learning software that helps every child learn how to read, while also empowering teachers to personalize learning in classrooms. The Lalilo website is accessible on tablets, iPads, and computers. Lalilo was founded on 2016 and is based in San Francisco, California.",https://www.linkedin.com/company/lalilo/,,https://www.twitter.com/laliloapp,https://www.facebook.com/laliloapp/
LiquidText,https://www.crunchbase.com/organization/liquidtext,http://www.liquidtext.net,"Document Management, E-Learning, EdTech, Education, Mobile, Reading Apps, Software","Apps, Education, Information Technology, Mobile, Software","LiquidText improves the reading experience by allowing users to better understand, synthesize, visualize, and collaborate over digital text.","LiquidText is a multi-touch document manipulation system that offers a flexible environment for active reading to improve the way people read, annotate, and research. With LiquidText, users can squeeze a document to compare disparate areas, create comments that reflect relationships between different parts of a document, and many other interactions that target knowledge worker and student reading needs. LiquidText was founded on 2012 and is headquartered in New York, New York.",https://www.linkedin.com/company/liquidtext,Pledge 1%,https://twitter.com/liquidtextcorp,https://www.facebook.com/LiquidText
Literably,https://www.crunchbase.com/organization/literably,https://literably.com,"EdTech, Education, Reading Apps","Apps, Education, Software",Literably is a K-8 literacy assessment system that sends results to teachers after students read out loud into a device.,"Literably is a literacy assessment system that screens K-8 students for reading difficulties, monitors their progress as readers, and diagnoses skill gaps. Literably's mobile and web apps allow schools to administer assessments online that otherwise are administered manually. As a result, teachers can spend much less time testing and more time teaching.",,,http://twitter.com/Literably,
Literator,https://www.crunchbase.com/organization/literator,http://www.literatorapp.com,"EdTech, Education, Primary Education, Reading Apps","Apps, Education, Software",Literator is an EdTech platform that guides K-12 schools in direct instruction and making data-driven decisions.,"Literator guides teachers in direct instruction and real-time data collection, which has been proven to be the most effective method of teaching students how to read. Literator guides teachers in teaching skills that are personalized to each student's specific needs, while help administrators make data-driven decisions. Literator's free app is used in over 4,000 schools around the world, and currently conducting paid pilots in multiple states across the US.",https://www.linkedin.com/company/literator,,https://twitter.com/Literatorapp,https://www.facebook.com/literatorapp/
Litsy,https://www.crunchbase.com/organization/litsy,http://litsy.com/,"Reading Apps, Social","Apps, Community and Lifestyle, Software",Litsy is a mobile app where people can share and discover their favorite books.,"Litsy is a place to share and discover your favorite books with your favorite people. The Litsy community is a groundswell of passionate readers, authors, celebrities, and more. Share bookish moments with Quotes, Reviews, and Blurbs. Measure Litfluence to discover your “bookprint” in the world. Explore recommendations from readers, not algorithms.",,,https://twitter.com/getlitsy,
Lulu,https://www.crunchbase.com/organization/lulu-2,http://www.onlulu.com,"Apps, Publishing, Reading Apps","Apps, Content and Publishing, Media and Entertainment, Software","Lulu is a private app for girls to read and create reviews about the guys they know based on their romantic, personal and sexual appeal.",Lulu is the smart girl's app for private reviews and recommendations of guys. Onlulu.com was acquired by Berez Media -  a marketing and technology firm for marketers and agencies.,https://www.linkedin.com/company/lulu-inc/about/,,http://twitter.com/on_lulu,https://www.facebook.com/luluapp
Madefire,https://www.crunchbase.com/organization/madefire,http://madefire.com,"Information Technology, Mobile, Reading Apps","Apps, Information Technology, Mobile, Software",Madefire provides Motion Book Tool that delivers a reimagined collaboration experience for the storytellers and writers behind the stories.,"Madefire has developed a proprietary Motion Book Tool that delivers a reimagined collaboration experience for the storytellers, stylists, innovators and writers behind the stories.  Their goal is to give creators the freedom to escape from the traditional confines of 21 static pages, and create a new world of words, pictures, motion and sound. The Madefire app unites the artistry of comics and graphic novels with the iPad’s groundbreaking interactive capabilities. The app offers a continuous flow of new episodes and original titles from some of the world’s most renowned storytellers, including comics book legend Dave Gibbons, with his new title “Treatment.”",https://www.linkedin.com/company/3235622,,http://twitter.com/madefire,http://www.facebook.com/Madefire/226004180774924
MagicBox,https://www.crunchbase.com/organization/magicbox,https://www.getmagicbox.com/,"Digital Media, Mobile, Reading Apps, SaaS","Apps, Media and Entertainment, Mobile, Software","MagicBox is a SaaS based tool empowering publishers to package, sell, manage, & distribute their digital contents.","MagicBox is a Leading SaaS based mobile distribution platform for publishers to securely package, sell, manage, & distribute their digital contents across multiple platforms – both online and offline.  MagicBox empowers publishers to create interactive and media-rich digital content themselves with just a few clicks and without any need of technical expertise or expensive outsourcing. It also offers a one stop platform to sell digital content to their customers using its e-commerce content store, handle license management as well as deliver content to students on white-labeled interactive reading apps that they can use on their PCs, smartphones or any tablets. In addition, It offers an advance assessment tool for publishers, schools and teachers to create online assessments inside the books or as a stand-alone exercise for students. Since its launch in late 2013, MagicBox has generated significant traction in the industry and has close to 1 million users.",https://www.linkedin.com/company/magic-edtech/,,https://twitter.com/magicedtech,https://www.facebook.com/MagicEdtech/
MeeGenius,https://www.crunchbase.com/organization/meegenius,http://www.meegenius.com,"Digital Media, Publishing, Reading Apps","Apps, Content and Publishing, Media and Entertainment, Software",MeeGenius is a reading app that digitalizes children’s stories and adds features such as word highlighting and audio playback.,"MeeGenius is a reading application for the iPhone, iPad, iTouch, Google TV, Google Chrome Web Store, and the Web. Launched in April 2010 by Wandy Yeap Hoh and David Park after 16 months of research and development, MeeGenius digitizes children's stories, classic and new, and adds features such as word highlighting and audio playback for easy read-along. Also available on certain platforms are text and audio personalization tools, which further engage young readers.",http://www.linkedin.com/company/meegenius-inc.,,http://twitter.com/meegenius,http://www.facebook.com/meegenius
Nanits Universe Ltd.,https://www.crunchbase.com/organization/nanits-universe-ltd,https://www.nanitsuniverse.com,"Android, Apps, Comics, Content Creators, Internet, iOS, Mobile, Music, Reading Apps, Software","Apps, Consumer Goods, Internet Services, Media and Entertainment, Mobile, Music and Audio, Platforms, Software","We bring a revolutionary tool for simple reading, publishing and distribution of digital comics.","Nanits brings comic books to life! This revolutionary platform makes the comic reading experience richer than ever. Original soundtracks, illusion of 3D depth, and page free scrolling - everything that you expect from real digital comics in the 21st century, a modern, fully digital experience. For indie comic book artists, Nanits offers a new solution to create and distribute digital comics - Nanits Composer. The new tool allows artists to upload their digital comics, overlay them onto an interactive, visual storyboard and add an original produced soundtrack from the Nanits Universe bank. Once approved, the comic is published and available immediately on the Nanits Reader iOS or Android application. The artist has the opportunity to earn up to 70% of the sales of their digital comic books on the Nanits Reader application.  ",https://www.linkedin.com/company/nanits-universe-ltd-/?originalSubdomain=cz,,https://twitter.com/NanitsOfficial,https://facebook.com/nanitsofficial/
PlaBook,https://www.crunchbase.com/organization/plabook,http://www.plabook.com/,Reading Apps,"Apps, Software","PlaBook is created to meet the needs of the next generation for reading, learning, and entertainment.","PlaBook is created to meet the needs of the next generation for reading, learning, and entertainment.",,,,
Plasmyd,https://www.crunchbase.com/organization/plasmyd,http://plasmyd.com,"Reading Apps, Search Engine, Web Browsers","Apps, Internet Services, Software","A new way to read, organize and annotate scientific papers in your browser.","A new way to read, organize and annotate scientific papers in your browser.",,,http://twitter.com/plasmyd,
Plympton,https://www.crunchbase.com/organization/plympton,http://plympton.com,"Mobile, Publishing, Reading Apps","Apps, Content and Publishing, Media and Entertainment, Mobile, Software",Plympton is a literary studio that innovates in digital publishing.,"DailyLit, their consumer-facing product, consists of a team of publishers, product designers and engineers on a mission to bring the best fiction and non-fiction to the world's 600 million smartphones and tablets. And they do it in a way that fits into daily life's small moments. They are the only team that combines world-class software engineers (MIT, ex-Palantir) with an eminent editorial staff (New York Times-bestselling author) that has relationships with publishers of the world's best writers. Their library has included stories from: - Alice Munro, Nobel Prize winner  - Jhumpa Lahiri, Pulitzer Prize Winner  - Julia Glass, National Book Award Winner  - John Grisham, 250 million+ books sold Acquired by Plympton in spring 2013, DailyLit was founded 2006 by USV Partner Albert Wenger and Susan Danziger. It has grown to 200,000 users and a mailing list of 150,000. We are building a next-generation mobile e-reading app focused on curated selections—shorter form and serialized—for subscription.",,,http://twitter.com/plympton,http://www.facebook.com/readrooster
Pulse,https://www.crunchbase.com/organization/pulse,https://mobile.linkedin.com/pulse,"Apps, iOS, News, Reading Apps, Social Network","Apps, Content and Publishing, Internet Services, Media and Entertainment, Mobile, Platforms, Software",Pulse is a news reading app that provides users with news from multiple RSS feeds on a single interface.,"Pulse is an elegant news reading application for iPhone, iPad and Android devices. It incorporates colorful panning story bars and fills them with content from your favorite sources. Pulse redefines news, giving you the opportunity to experience the news you desire from traditional sources, your favorite blogs and social networks all in one beautiful interface. Pulse is developed by Alphonso Labs.",https://www.linkedin.com/company/pulse-news/,,,
Qlovi,https://www.crunchbase.com/organization/qlovi,http://www.qlovi.com,"EBooks, Personalization, Reading Apps","Apps, Commerce and Shopping, Content and Publishing, Media and Entertainment, Software",Qlovi is personalized reading & writing.,Qlovi is personalized reading & writing.,,,http://twitter.com/Qlovi,http://www.facebook.com/qloviedu
Radish,https://www.crunchbase.com/organization/radish-media-inc,https://www.radishfiction.com,"Apps, Media and Entertainment, Mobile Apps, Publishing, Reading Apps","Apps, Content and Publishing, Media and Entertainment, Mobile, Software",Radish is a mobile fiction platform for serialized storytelling.,"Radish is a mobile fiction platform for serialized storytelling. Its wide variety of stories are published and read in bite-sized installments optimized for the smartphone reader. Radish is revolutionizing the way that stories are consumed and produced. Readers can access thousand of serials across genres and connect directly with their favorite storytellers in live community chat rooms. Authors can publish their own original stories, revive backlist titles with a young, mobile readership, and pre-release upcoming books to build advanced buzz—the opportunities are endless!",https://www.linkedin.com/company/10854052,,https://twitter.com/radish_fiction,https://www.facebook.com/radishfiction/
Read Naturally,https://www.crunchbase.com/organization/read-naturally,https://www.readnaturally.com/,"EdTech, Education, Publishing, Reading Apps, Social Assistance","Apps, Content and Publishing, Education, Government and Military, Media and Entertainment, Software","Read Naturally's innovative, research-proven reading programs provide high-quality interventions and differentiated instruction.","Read Naturally's innovative, research-proven reading programs provide high-quality interventions and differentiated instruction for struggling readers of all ages and abilities – whether special education, ELL, Title I, mainstream, or adult – to improve reading skills, gain confidence and transform attitudes toward school and learning. Read Live, our most popular intervention and assessment tool, uses a powerful web-technology platform providing administrators the ability to easily deploy these programs on a single computer or across an entire district. Read Live features a reading intervention, Read Naturally Live and an assessment tool, Benchmark Assessor Live. Students work mostly independently in Read Naturally Live by reading high-interest, nonfiction stories and completing a number of activities including a vocabulary-boosting game, Wordtastic. This motivating and engaging curriculum and format builds students'​ fluency, vocabulary, comprehension and phonics skills. Read Naturally launched two new programs in 2014, Funēmics and Splat-O-Nym. Funēmics teaches the foundational skills of phonemic awareness to small groups of pre-readers or struggling readers. Students gain awareness of words’ syllables, rhyming, phonemes and phoneme manipulation using scripted lessons that correspond to interactive exercises displayed for students on an iPad. Splat-O-Nym is an iPad app designed to build vocabulary. Students independently play games that include over 7,000 synonym questions, 1,000 antonym questions, and 600 meaning-from-context questions. Other research-based interventions programs from Read Naturally include: Read Naturally GATE, Signs for Sounds, Word Warm-ups, One Minute Reader and Take Aim! at Vocabulary.",https://www.linkedin.com/company/read-naturally/,,https://twitter.com/readnaturally,https://www.facebook.com/ReadNaturally
Readism,https://www.crunchbase.com/organization/readism,,"Reading Apps, Software, Web Apps","Apps, Software","Readism is a web-app that provides a personalized estimated reading time for any article, book, or webpage.","Readism is a web-app that provides a personalized estimated reading time for any article, book, or webpage.",,,,
ReviewMeta,https://www.crunchbase.com/organization/reviewmeta,http://reviewmeta.com/,"Consumer Reviews, Messaging, Reading Apps","Apps, Commerce and Shopping, Information Technology, Internet Services, Messaging and Telecommunications, Software",ReviewMeta analyzes millions of reviews to help consumers find those they can trust.,ReviewMeta analyzes millions of reviews to help consumers find those they can trust.,,,https://twitter.com/ReviewMeta,https://www.facebook.com/reviewmeta
Serial Box,https://www.crunchbase.com/organization/serial-box,https://www.serialbox.com/,"Apps, Audiobooks, Content, Digital Entertainment, EBooks, Media and Entertainment, Publishing, Reading Apps","Apps, Content and Publishing, Media and Entertainment, Music and Audio, Software",Serial Box is an entertainment company that provides serialized entertainment for readers and listeners.,"Serial Box is an entertainment company that provides serialized entertainment for readers and listeners. The company creates short, immersive stories that you can listen to or read. They produce completely original series and tell official new stories around story worlds like BBC's Orphan Black and characters like Marvel's Black Panther and Jessica Jones. Serial Box is designed for consumption on smartphones in either an audiobook or e-book format, users can read or listen to each weekly episodic installment. It produces original fiction with a focus on science fiction, fantasy, mystery, crime, and thrillers. The users can use the Serial Box mobile app to access both audio and text and even toggle between them. Serial Box was founded in 2015 and is headquartered in New York, NY, United States",https://www.linkedin.com/company/serial-box,,https://twitter.com/serialboxpub,https://www.facebook.com/SerialBoxPub/
StackUp,https://www.crunchbase.com/organization/stackup-2,http://www.stackup.net,"Browser Extensions, EdTech, Education, Employment, Machine Learning, Reading Apps, Recruiting, Software","Apps, Artificial Intelligence, Data and Analytics, Education, Professional Services, Software",Stackup is an Artificial Intelligent Patent Pending System that Measure & Report all online reading & learning done across the web.,"Stackup is an Artificial Intelligent Patent Pending System that Measure & Report all online reading & learning done across the web to provide teachers with with a core solution to improve reading competency, students with a way to get credit for learning on their own, and school leaders real time data on how their devices are being used school or district wide. ",https://www.linkedin.com/company/stackup?trk=company_logo,,https://twitter.com/StackupScore,https://www.facebook.com/HowDoYouStackUp
The Hawaii Project,https://www.crunchbase.com/organization/the-hawaii-project,http://www.thehawaiiproject.com,"EBooks, Mobile Apps, Personalization, Reading Apps, Social","Apps, Commerce and Shopping, Community and Lifestyle, Content and Publishing, Media and Entertainment, Mobile, Software",The Hawaii Project is a personalized book recommendation engine. We find great books you'd never find on your own.,"The Hawaii Project are the makers of Bookship (https://www.bookshipapp.com), a social reading app. Bookship was shortlisted by The Bookseller for BookTech Company of the Year. They are also the creators of The Hawaii Project, a personalized book recommendation engine. The Hawaii Project finds great books you'd never find on your own - matching your personal interests to what leading tastemakers around the web are writing about. Follow authors, subscribe to our unique channels, and mark books you've read, loved or want. We'll do the rest, delivering you great recommendations and alerts about interesting books and book news from around the web! Our basic service is free. Premium Accounts let you follow more authors and get extra features. 10% of our revenue goes to fund 3 great literacy non-profits.",,,,
UnlockBoot,https://www.crunchbase.com/organization/unlockboot,https://www.unlockboot.com/,"Mobile, News, Online Portals, Professional Services, Reading Apps, Retail, Retail Technology, Service Industry, Windows Phone","Apps, Commerce and Shopping, Consumer Electronics, Content and Publishing, Hardware, Internet Services, Media and Entertainment, Mobile, Other, Platforms, Software","UnlockBoot was founded in April 2010 as a tech blog focused on delivering news, jailbreak information, reviews & more.","https://www.Unlockboot.com  - is a weblog focused on delivering the latest news, reviews, how to guides and tutorials about Mac, Android, iPhone, iPad, iPod & anything iOS.",,,https://twitter.com/unlockboot,https://www.facebook.com/unlockboot/
Workers On Call,https://www.crunchbase.com/organization/workers-on-call,http://www.workersoncall.com,"Consulting, Human Resources, Information Technology, Internet, Outsourcing, Reading Apps, Software","Administrative Services, Apps, Information Technology, Internet Services, Professional Services, Software",Workers On Call is an outsourced worker site helping companies find skilled workers who are available and ready to start working.,"Workers On Call is an outsourced worker site designed to help companies start work now. If you need work done immediately you will be matched with skilled workers who are available and ready to start immediately. Forget spending hours reading applications or waiting for responses. See who is online now, how long they have left to work and chat live with them about your project. Hiring takes less than 15 minutes. We all know how many jobs we have in a day. Delegate or outsource to a talented global workforce.",,,http://twitter.com/WorkersOnCall,https://www.facebook.com/workersoncall
Your Bible Quotes,https://www.crunchbase.com/organization/your-bible-quotes,http://www.yourbiblequotes.com/,"Personalization, Reading Apps, Software","Apps, Commerce and Shopping, Software",Daily personalized bible quotes.,"Your Bible Quotes is owned and operated by Certatim.  They’re a small software development company based out of Miami Beach and have a number of software products that they offer for small businesses.  They also work on custom development for clients. Their idea came from a desire to make access to the Bible easier in what seems like an ever busier and rushed society.  Wouldn’t it be nice to just take a minute to read a Bible Quote selected for you each day?  Take a step back from your daily grind and think about what’s important? They realized there is less and less time of each day for themselves and for you as an individual.  They wanted to build a way for you to be able to set aside 5 minutes to reflect on a Bible Quote.  Simple, personalized Bible Quotes delivered daily.  It’s that simple.",,,https://twitter.com/ybiblequotes,https://www.facebook.com/yourbiblequotes
