Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Dish Network,https://www.crunchbase.com/organization/dish-network,http://www.dish.com,"Audio, Consumer Electronics, Telecommunications","Consumer Electronics, Hardware, Media and Entertainment, Music and Audio","Dish Network is a satellite service provider that offers satellite television, audio programming, and interactive television services.","Dish Network is a satellite service provider that offers satellite television, audio programming, and interactive television services. The company operates through two segments, DISH and Wireless, and provides video services under the DISH brand. Its programming packages include regional and specialty sports channels, premium movie channels, and Latino and international programming through national broadcast networks, local broadcast networks, and national and regional cable networks; and receiver systems.  Additionally, Dish Network provides satellite broadband services, and wireline voice and broadband services under the dishNET brand; and linear streaming OTT services, which include news and children’s programs as well as a video on-demand programming library. The company also offers dishanywhere.com and mobile applications for smartphones and tablets to view authorized content, search program listings, and remotely control features of their digital video recorders. Its Dishanywhere.com and mobile applications provides access to approximately 80,000 movies, television shows, clips, and trailers. Further, it has wireless spectrum licenses and related assets, and offers receiver systems and programming through direct sales channels, small satellite retailers, direct marketing groups, local and regional consumer electronics stores, nationwide retailers, and telecommunications companies. Dish Network was founded by Charlie Ergen in 1980 and is based in Englewood, Colorado.",http://www.linkedin.com/company/dish-network,,http://twitter.com/dish,http://www.facebook.com/dishnetwork,"1,281"
Vonage,https://www.crunchbase.com/organization/vonage,http://www.vonage.com,"Developer APIs, Enterprise, Enterprise Applications, Messaging, Mobile, PaaS, Software, Telecommunications","Apps, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Other, Software",The World’s Most Flexible Cloud Communications Platform,"Through nearly 20 years of constant change and disruption in the technology space, Vonage has been leading through the change. With this brand revitalization, Vonage is demonstrating its position as a B2B communications SaaS leader for a new era. - Scales to serve its customers globally with unrivalled capabilities integrating voice, messaging, video and data, built on a carrier-grade network infrastructure. - Offers uniquely flexible portfolio of proven, ready-to-go applications, or use of extensive communications APIs to create proprietary applications and integrations, or takes the best of both, using apps and customizing with APIs. - Enables businesses to have great conversations everywhere, to effortlessly create new and differentiated experiences, and like never before, unlock the power of data and AI to make every conversation more successful.",http://www.linkedin.com/company/vonage,Exited Unicorn,http://twitter.com/vonage,http://www.facebook.com/vonage,"1,294"
Skylo,https://www.crunchbase.com/organization/skylo,https://www.skylo.tech/,"Information Technology, Internet of Things, Satellite Communication, Telecommunications, Wireless","Hardware, Information Technology, Internet Services, Mobile",Skylo develops IoT devices intended to connect a variety of devices.,"Skylo develops IoT devices intended to connect a variety of devices. Its sensors can connect on millions of objects and machines in remote areas across a wide range of industries including agriculture, fishing, railways, logistics, and utility infrastructure, enabling organizations to mobilize the machine data.",https://www.linkedin.com/company/skylotech/,,,,"1,519"
Motorola Solutions,https://www.crunchbase.com/organization/motorola-solutions,http://www.motorolasolutions.com,"Communications Infrastructure, Cyber Security, Electronics, Information Technology, Mobile, Public Safety, Telecommunications, Wireless","Consumer Electronics, Government and Military, Hardware, Information Technology, Mobile, Privacy and Security",Motorola Solutions creates mission-critical communication solutions and services for public safety and commercial customers.,"Motorola Solutions, Inc. (NYSE: MSI) is a data communications and telecommunications equipment provider that succeeded Motorola Inc. following the spin-off of the mobile phones division into Motorola Mobility Holdings, Inc. in 2011. The company is headquartered in Schaumburg, Illinois, a Chicago suburb. Motorola Solutions creates innovative, mission-critical communication solutions and services that help public safety and commercial customers build safer cities and thriving communities. Its products can be found at work in a variety of industries including law enforcement, fire, emergency medical services, national government security, utilities, mining, energy,  manufacturing, hospitality, retail, transportation and logistics, education, and public services. Motorola Solutions previously held the Enterprise Mobility Solutions division of the former Motorola, Inc. It sold this division to Zebra Technologies in 2014. Motorola Solutions also previously had a Networks division, which it sold to Nokia Siemens Networks in a transaction that was completed in 2011.",http://www.linkedin.com/company/motorolasolutions,,http://twitter.com/MotoSolutions,http://www.facebook.com/MotorolaSolutions,"1,550"
Flashpoint,https://www.crunchbase.com/organization/flashpoint-partners,https://www.flashpoint-intel.com,"Business Intelligence, Cyber Security, Information Technology, Security, Software, Telecommunications","Data and Analytics, Hardware, Information Technology, Privacy and Security, Software",Flashpoint is the globally trusted leader in risk intelligence.,"Flashpoint is the globally trusted leader in risk intelligence for organizations that demand the fastest, most comprehensive coverage of threatening activity on the internet. From bolstering cyber and physical security, to detecting fraud and insider threats, Flashpoint partners with customers across the private and public sectors to help them rapidly identify threats and mitigate their most critical security risks. Learn more at https://www.flashpoint-intel.com/ or follow us on Twitter at @FlashpointIntel.",https://www.linkedin.com/company/flashpoint-intel,,https://twitter.com/flashpointintel,https://www.facebook.com/flashpointintel,"1,602"
Inseego,https://www.crunchbase.com/organization/inseego,http://www.inseego.com/,"Asset Management, Fleet Management, Internet of Things, SaaS, Software, Telecommunications","Financial Services, Hardware, Internet Services, Software, Transportation","Inseego specializes in providing enterprise SaaS solutions, IoT, and mobile solutions.","Inseego is a global provider of software-as-a-service and solutions for the Internet of Things. It sells its telematics solutions under the Ctrack brand, including its fleet management, asset tracking, and monitoring, stolen vehicle recovery, and usage-based insurance platforms. Inseego also sells business connectivity solutions and device management services through Novatel Wireless, Inc. and Feeney Wireless (""FW"").  The company was founded in 1996 and is headquartered in San Diego, California.",https://www.linkedin.com/company/inseego/,,https://twitter.com/inseego,https://www.facebook.com/Inseego/,"1,977"
Helium,https://www.crunchbase.com/organization/helium-systems-inc,https://www.helium.com,"Blockchain, Cryptocurrency, Internet of Things, Telecommunications, Wireless","Financial Services, Hardware, Internet Services, Mobile, Other, Payments, Software",Helium is an Internet-of-Things developer platform for building the network and transferring IoT device data.,"Helium is an Internet-of-Things developer platform for building the network and transferring IoT device data. The platform building the peer-to-peer wireless network to simplify connecting anything to the internet by rewarding anyone to become a network operator. It provides wireless coverage for low power Internet of Things (IoT) devices and earns a new cryptocurrency, Helium, from your living room. Helium tokens by verifying network transactions, adding new blocks to the blockchain, and performing other tasks. The Proof-of-Coverage is a unique work algorithm that uses radio waves to validate Hotspots are providing legitimate wireless coverage.",http://www.linkedin.com/company/3729453,,http://twitter.com/helium,https://www.facebook.com/heliumsystems,"2,016"
Urbint,https://www.crunchbase.com/organization/urbint-transforming-urban-data-into-intelligence,https://www.urbint.com,"Artificial Intelligence, Construction, Energy, Infrastructure, Machine Learning, Oil and Gas, Predictive Analytics, Telecommunications","Artificial Intelligence, Data and Analytics, Energy, Hardware, Natural Resources, Other, Real Estate, Science and Engineering, Software",Urbint is the market leader in artificial intelligence (AI) software that prevents worker accidents and damage to critical infrastructure.,"Urbint is a field risk mitigation platform that predicts and prevents threats to critical infrastructure and the workers who maintain it to make communities safer and more resilient. Powered by artificial intelligence (AI), Urbint pinpoints risk in the construction, servicing, replacement, and protection of infrastructure. Major utilities and asset operators throughout North America rely on Urbint to make risk-driven safety decisions to protect workers, infrastructure, the community, and the environment.",https://www.linkedin.com/company/urbint,,https://www.twitter.com/urbint,,"2,134"
Versa Networks,https://www.crunchbase.com/organization/versa-networks,http://www.versa-networks.com,"Network Hardware, Network Security, Software, Telecommunications","Hardware, Information Technology, Privacy and Security, Software",Versa Networks is an innovative vendor in the SD-WAN and SD-Security market.,"Versa is unique among software-defined networking vendors, providing an end-to-end solution that both simplifies and secures the WAN/branch office network. Based completely on software, Versa’s Cloud IP Platform delivers a broad set of capabilities for building agile and secure enterprise networks, as well as highly efficient managed service offerings. Founded by network industry veterans, Versa Networks is an innovative vendor in the SD-WAN and SD-Security market. Versa solutions enable service providers and large enterprises to transform the WAN and branch networks to achieve unprecedented business advantages. Versa’s carrier-grade network function virtualization (NFV) software provides unmatched agility, cost savings and flexibility vs. traditional network hardware. The company is backed by premier venture investors Sequoia, Mayfield and Verizon Ventures. For more information visit http://www.versa-networks.com.",http://www.linkedin.com/company/versa-networks-inc-,,http://twitter.com/versanetworks,https://www.facebook.com/versa-networks-164303103761156,"2,235"
AST&Science,https://www.crunchbase.com/organization/ast-science,http://www.ast-science.com/,"Information Technology, Telecommunications","Hardware, Information Technology",AST Team is designing the disrupting next generation of wireless access technology. ,"AST&Science was formed in 2017 by satellite-industry pioneer, entrepreneur and inventor Abel Avellan, a 25-year veteran in the global satellite communications sector and the founder and CEO of EMC until the sale to Global Eagle Entertainment for $550M in 2016. ",https://in.linkedin.com/company/ast-science,,,,"2,539"
Congruex,https://www.crunchbase.com/organization/congruex,http://congruex.com/,"Architecture, Construction, Telecommunications","Hardware, Real Estate","Congruex, an acquisition platform of companies, provides design, engineering, construction, and maintenance services to broadband networks.","Congruex is comprised of seasoned industry executives bringing together leading engineering and construction companies across the U.S. Congruex is building a company with unique capabilities ranging from network development, engineering, construction, and operations. Its customers benefit from the integrated skills that the Congruex companies can offer either as a single discipline, or as a turn-key solution with self-perform capabilities.",https://www.linkedin.com/company/congruexgroup/,,https://twitter.com/CongruexGroup,,"2,574"
Wristcam,https://www.crunchbase.com/organization/wristcam,http://www.wristcam.com,"Apps, Communication Hardware, Consumer Goods, Photography, Real Time, Telecommunications, Video, Video Chat, Video Streaming, Wearables","Apps, Consumer Electronics, Consumer Goods, Content and Publishing, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Other, Software, Video",Camera System Made for Apple Watch,"Wristcam is an ultra-compact Camera System made for Apple Watch. Powered by the multi-patented, Atomic Visual Computing Engine, Wristcam employs multi-layer networking and resource optimization to enable realtime visual processing for constrained mobile applications.",https://www.linkedin.com/company/wristcam/,,https://twitter.com/wristcam,https://www.facebook.com/wristcam,"2,804"
TerraScale | Follow Us There,https://www.crunchbase.com/organization/terrascale,https://terrascale.org/,"Aerospace, Data Center, Information Technology, Renewable Energy, Telecommunications","Energy, Hardware, Information Technology, Science and Engineering, Sustainability","Data Center development, green power infrastructure","TerraScale is a global clean infrastructure design & development firm that works with key team members and partners -- to design, engineer, build and operate large scale, sustainable datacenters and digital infrastructure projects to meet the needs of government and industry in the greenest, most secure and highly efficient and agile manner. TerraScale cooperates with other entities, to develop and implement iconic digital infrastructure programs and projects that have a significant and positive multiplier impact on the global carbon footprint.",https://www.linkedin.com/company/terra-scale,,https://twitter.com/terrascaleinc,https://m.facebook.com/TerraScaleInc/,"3,032"
Global Telecom & Technology (GTT),https://www.crunchbase.com/organization/global-telecom-technology,http://www.gtt.net,"Cloud Computing, Enterprise Software, Mobile, Telecommunications","Hardware, Internet Services, Mobile, Software",Global Telecom & Technology provides custom-fit cloud networking services and enterprise mobility solutions.,"Global Telecom & Technology (GTT) is a new breed of telecom company - the technology and global network integrator.  As the telecommunications management specialists, GTT can provide custom-fit solutions for wide area network services or enterprise mobility solutions.   GTT brings telecommunications management with a consultative approach, and over 10 years of experience to back it up.",http://www.linkedin.com/company/gtt,,https://twitter.com/GTTCOMM,https://www.facebook.com/gttcommunications,"3,093"
Consolidated Comunications Holdings,https://www.crunchbase.com/organization/consolidated-holdings,http://www.consolidated.com/merger/?from=cci&return=%2F,Telecommunications,Hardware,"Consolidated Communications, Inc. (CCI) offers residential digital TV, high-speed Internet and voice service in the greater Sacramento.","Consolidated Communications, Inc. (CCI) offers residential digital TV, high-speed Internet and voice service in the greater Sacramento, California and Kansas City, Kansas and Missouri areas. Bundled residential/home offers provide additional savings for the most competitive rates. Our fiber-optic networks allow us to deliver extremely fast Internet access, crystal clear high definition cable television (HDTV), digital telephone and long distance services. All SureWest services include local, best-in-class customer service and 24/7 technical support.",http://www.linkedin.com/company/consolidated-communications,,https://www.twitter.com/myccitweets,http://www.facebook.com/consolidatedCCI,"3,209"
Invoca,https://www.crunchbase.com/organization/invoca,http://www.invoca.com,"Advertising, Analytics, Call Center, Digital Marketing, Enterprise Software, Marketing, Marketing Automation, Telecommunications","Administrative Services, Advertising, Data and Analytics, Hardware, Sales and Marketing, Software","Invoca specializes in the fields of inbound call marketing, call tracking, call intelligence, and pay-per-call advertising.","Invoca is an AI-powered call tracking and conversational analytics company that brings the depth of marketing analytics traditionally limited to digital consumer interactions. The company specializes in the fields of inbound call marketing, call tracking, call intelligence, and pay-per-call advertising.",https://www.linkedin.com/company/invoca-com/,,http://twitter.com/Invoca,http://www.facebook.com/invoca,"3,658"
Metawave,https://www.crunchbase.com/organization/metawave-corporation,http://www.metawave.co,"Artificial Intelligence, Automotive, Communications Infrastructure, Telecommunications, Wireless","Artificial Intelligence, Data and Analytics, Hardware, Mobile, Science and Engineering, Software, Transportation",Metawave is a wireless technology company that builds intelligent and high-performance automotive radars by leveraging metamaterials and AI.,"Metawave is a technology company that seeks to revolutionize the future of wireless communications. Leveraging adaptive metamaterials and artificial intelligence, Metawave’s primary market focus is to build intelligent beamsteering radars for autonomous driving. Changing the way automakers think about radar, Metawave is building high-performance radars capable of 3D imaging and vehicle-to-vehicle communications, making autonomous cars safer, smarter, and more connected. In parallel, Metawave is also developing smart beamsteering antennas for 4G and 5G networks to provide faster networks and near-instant connectivity for billions of users. Metawave’s current flagship beamsteering technology platform was developed at Xerox PARC. Founded in 2017, Metawave is located in PARC’s headquarters in Palo Alto, California, in the heart of Silicon Valley.",https://www.linkedin.com/company-beta/18137453/,,https://twitter.com/MetawaveCorp,https://www.facebook.com/MetawaveCorp-164283514143703/,"3,732"
CenturyLink,https://www.crunchbase.com/organization/centurylink,http://www.centurylink.com,"Big Data, Telecommunications, VoIP","Data and Analytics, Hardware, Information Technology, Internet Services, Messaging and Telecommunications","CenturyLink is a telecommunications company providing broadband, voice and wireless services to consumers and businesses.","CenturyLink is the third largest telecommunications company in the United States. The company provides broadband, voice and wireless services to consumers and businesses across the country. It also offers advanced entertainment services under the CenturyLinkâ¢ Prismâ¢ TV and DIRECTV brands. In addition, the company provides data, voice and managed services to business, government and wholesale customers in local, national and select international markets through its high-quality advanced fiber optic network and multiple data centers. CenturyLink is recognized as a leader in the network services market by key technology industry analyst firms. CenturyLink's customers range from Fortune 500 companies in some of the country's largest cities to families living in rural America. Headquartered in Monroe, La., CenturyLink is an S&P 500 company and is included among the Fortune 500 list of America's largest corporations.",http://www.linkedin.com/company/centurylink,,http://twitter.com/centurylink,http://www.facebook.com/CenturyLink,"3,758"
Cumulus Digital Systems,https://www.crunchbase.com/organization/cumulus-digital-systems,https://www.cumulusds.com/,"Consumer Electronics, Information Technology, Internet, Internet of Things, Telecommunications","Consumer Electronics, Hardware, Information Technology, Internet Services",Cumulus Digital Systems is a startup building an Internet of Tools-powered platform to make industrial facilities safer.,Cumulus Digital Systems is a startup building an Internet of Tools-powered platform to make industrial facilities safer.,https://www.linkedin.com/company/cumulus-digital-systems/,,,,"3,905"
Verizon Communications,https://www.crunchbase.com/organization/verizon-communications,http://www.verizon.com/,"Communications Infrastructure, Information Technology, Mobile, Telecommunications","Hardware, Information Technology, Mobile",Verizon Communications is a broadband and telecommunications company that provides information and entertainment services.,"Verizon Communications is a broadband and telecommunications company that operates 4G LTE and 3G networks as well as provides information and entertainment services. The company serves mass market, business, government, and wholesale customers by delivering broadband and other wireline and wireless communication innovations. Verizon Communications Wireless operates America’s largest wireless network that serves nearly 102 million customers nationwide. Its wireline operations include Verizon Business and Verizon Telecom. Founded in 1983, Verizon Communications is headquartered in New York.",http://www.linkedin.com/company/verizon,,https://twitter.com/verizon,http://www.facebook.com/verizon,"3,988"
Zipwhip,https://www.crunchbase.com/organization/zipwhip,http://www.zipwhip.com,"Cloud Computing, Messaging, SaaS, Software, Telecommunications","Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software",Zipwhip features software that helps people businesses have more effective conversations by text-enabling existing phone numbers.,"Zipwhip features software that helps people businesses have more effective conversations by text-enabling existing phone numbers. Zipwhip pairs direct network connectivity with easy out-of-the-box software, so businesses of any size can give customers the choice to “text or call” and handle two-way text conversations at scale.  It was founded in 2007 and headquartered in Seattle, Washington.",https://www.linkedin.com/company/zipwhip,,http://twitter.com/zipwhip,https://www.facebook.com/zipwhip/,"4,061"
Klara,https://www.crunchbase.com/organization/klara,https://www.klara.com/,"Health Care, mHealth, Telecommunications","Hardware, Health Care, Mobile",Klara is an end-to-end virtual care platform that helps practices stay connected with their patients.,"Klara’s end-to-end patient engagement platform enables healthcare organizations to easily communicate with patients, provide virtual care, collaborate as a team, and automate many front-desk tasks. Thousands of healthcare teams across more than 40 specialties use Klara to make their workflows more efficient, deliver an exceptional patient experience across the entire care journey, and grow their patient volume.",http://www.linkedin.com/company/goderma,,http://twitter.com/getKlara,http://www.facebook.com/getklara,"4,144"
Parallel Wireless,https://www.crunchbase.com/organization/parallel-wireless,http://parallelwireless.com/,"Internet, Network Security, Telecommunications, Wireless","Hardware, Information Technology, Internet Services, Mobile, Privacy and Security",Parallel Wireless designs and maintains cellular networks.,"The Parallel Wireless team has experience building every component of the cellular network through its evolution from 2G, 3G to 4G. For the past three years, our team has been reimagining the architecture of the cellular radio access network (RAN) to address the challenges presented by HetNets and the evolution to 5G.",https://www.linkedin.com/company/parallel-wireless-inc-,,https://twitter.com/Parallel_tw,https://www.facebook.com/ParallelWireless,"4,270"
8x8,https://www.crunchbase.com/organization/8x8-inc,https://www.8x8.com,"Information Technology, SaaS, Software, Telecommunications, Virtual Reality, VoIP","Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","8x8 offers secure and reliable cloud-based, enterprise-class business phone systems, unified communications, and contact center solutions.","8x8 is the leading provider of cloud-based unified communications and virtual contact center solutions. The company helps organizations to seamlessly deliver on their missions by transforming their communication flow and access on both a customer and employee level. 8x8’s enterprise-grade business cloud solutions support more than 40,000 companies across the global business ecosystem. Today, 8x8’s mission is to provide the best solutions for organizations that want to improve their communications.  8x8's Software as a Service offering—which includes support for cloud business phone service, contact center solutions, and web conferencing—easily replaces awkward on-site systems based on PBX hardware and software. Holding over 125 patents, 8x8 has been recognized by Gartner as a leader in Unified Communications as a Service for eight years in a row.",http://www.linkedin.com/company/8x8,,http://twitter.com/8x8,http://www.facebook.com/8x8Inc,"4,340"
Hologram,https://www.crunchbase.com/organization/konekt-2,https://hologram.io/,"Cloud Data Services, Communication Hardware, Developer Tools, Internet of Things, Mobile Devices, Telecommunications","Consumer Electronics, Hardware, Information Technology, Internet Services, Mobile, Software",Hologram is a platform for building Internet of Things products with a focus on cellular.,"Hologram is a connectivity enablement toolkit that empowers makers, engineers, and creators of all types to connect their devices with wireless data as well as manage billings as they grow. Hologram provides a flexible platform with no minimums, instant connectivity, and robust scalability to help its users grow their businesses and projects from 1 to 1000 devices. Its goal is to simplify the process of building connected hardware that works everywhere. Hologram was founded in 2013 and is based in Chicago, Illinois.",https://www.linkedin.com/company/hologram-studio,,https://twitter.com/Hologram,https://www.facebook.com/hologramio/,"4,456"
