Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Resident,https://www.crunchbase.com/organization/resident-49d0,https://www.residenthome.com/,"Consumer Goods, E-Commerce, Home Decor, Home Improvement, Internet, Retail","Commerce and Shopping, Consumer Goods, Internet Services, Real Estate",Resident is a house of direct-to-consumer (DTC) brands in the home furnishings space.,"Resident is a house of direct-to-consumer (DTC) brands in the home furnishings industry. The company owns and operates multiple brands catering to different consumer furnishing needs including Nectar by Resident, DreamCloud by Resident, Awara by Resident, Wovenly by Resident, Bundle by Resident, and Level by Resident. The company was founded in 2016 and is based in Mountain View, California, United States.",https://www.linkedin.com/company/residenthome,,https://twitter.com/HomeResident,https://www.facebook.com/residenthome/,223
Uplift,https://www.crunchbase.com/organization/uplift-inc,http://www.uplift.com,"E-Commerce, Finance, FinTech, Information Services, Information Technology, Payments, Travel","Commerce and Shopping, Financial Services, Information Technology, Payments, Travel and Tourism","Uplift is an enterprise buy now, pay later solution offering a complete range of personalized payment options.","Uplift is an enterprise Buy Now, Pay Later solution serving over 100 of the world's top travel brands. Through personalized, flexible payment options, Uplift helps consumers take control of their budget and experience a world of travel. With a complete range of payment options, Uplift unlocks higher conversions and lifetime customer value for merchant partners. The company was founded in 2014 and is headquartered in Menlo Park, California.",http://www.linkedin.com/company/uplift-inc,,http://twitter.com/GoUpLift,http://www.facebook.com/upliftcorp,243
Etsy,https://www.crunchbase.com/organization/etsy,https://www.et-sy.com,"E-Commerce, Sales","Commerce and Shopping, Sales and Marketing",Etsy is an e-commerce site and a smartphone application for buying and selling handmade and vintage items.,"Etsy is an e-commerce site and a smartphone application for buying and selling handmade and vintage items. Users can find products in the categories of clothing and accessories, jewelry, craft supplies and tools, weddings, entertainment, home and living, kids and babies, vintage, and more.  Etsy was launched by Robert Kalin, Haim Schoppik, Jared Tarbell, and Chris Maguire in June 2005 and is based in Brooklyn, New York.",http://www.linkedin.com/company/etsy,,http://twitter.com/Etsy,http://www.facebook.com/Etsy,267
Goat Group,https://www.crunchbase.com/organization/goatapp,https://www.goatgroup.com,"Consumer Goods, E-Commerce, Fashion, Marketplace, Shoes","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design","Goat Group is a marketplace for authentic sneakers, apparel, and accessories.","GOAT Group is the marketplace for authentic sneakers available under the GOAT and Flight Club brands. Its brands offer a selection of sneakers available through company-operated retail stores, e-commerce sites, and mobile apps under the GOAT and Flight Club brands. Through its innovative technology and service, GOAT Group has changed the landscape of sneaker commerce. GOAT has thirteen physical locations in the United States, Asia, and Europe, including distribution and authentication centers that ship products to 170 international markets.  The company's platforms feature over 350 brands across sneakers, apparel, and accessories.  The company is backed by strategic investor Foot Locker, Inc. as well as some of the leading names in venture capital including Accel, Andreessen Horowitz, Index Ventures, Matrix Partners, Upfront Ventures, Webb Investment Network, and Y Combinator. Daishin Sugano and Eddy Lu founded the company in Culver City, California in 2015.",https://www.linkedin.com/company/goat---sneaker-marketplace,Unicorn,http://twitter.com/goatapp,http://www.facebook.com/goatapp,293
Birchbox,https://www.crunchbase.com/organization/birchbox,http://www.birchbox.com,"Beauty, E-Commerce, E-Commerce Platforms, Internet","Commerce and Shopping, Consumer Goods, Internet Services",Birchbox is a New York-based online subscription service that specializes in makeup and other beauty related products.,"Launched in 2010, Birchbox is the discovery commerce platform redefining the retail process by offering consumers a personalized way to discover, sample, shop, and learn about the best products and brands available.  Birchbox members have first-touch experiences with products each month and access to educational content to help them get the most out of their products.  Top brands like Kiehl’s, Benefit, Deborah Lippmann, and Stila have partnered with Birchbox.",http://www.linkedin.com/company/birchbox,,http://twitter.com/birchbox,http://www.facebook.com/birchbox,328
Stitch Fix,https://www.crunchbase.com/organization/stitch-fix,http://stitchfix.com,"E-Commerce, Fashion, Retail","Clothing and Apparel, Commerce and Shopping, Design",Stitch Fix is a personal styling platform that delivers curated and personalized apparel and accessory items for women.,"Stitch Fix is a personal styling platform that delivers curated and personalized apparel and accessory items for women. Founded in 2011, the company is headquartered in San Francisco, California, United States.",http://www.linkedin.com/company/stitch-fix,,http://twitter.com/stitchfix,http://www.facebook.com/stitchfix,329
Warby Parker,https://www.crunchbase.com/organization/warby-parker,http://www.warbyparker.com,"E-Commerce, Fashion, Retail","Clothing and Apparel, Commerce and Shopping, Design",Warby Parker is a lifestyle brand that offers designer eyewear while being a socially conscious business.,"Warby Parker is a lifestyle brand that offers designer eyewear at a revolutionary price operating as a socially conscious business. Approximately one billion people don't have access to affordable glasses. Glasses can increase one's income by 20%, enable students to see a blackboard, and offer dignity to those with poor eyesight. Warby Parker works with experienced non-profit partners to ensure that each sale of our frames will give someone in need access to affordable glasses.",http://www.linkedin.com/company/937112,Unicorn,http://twitter.com/warbyparker,http://www.facebook.com/warbyparker,334
BigCommerce,https://www.crunchbase.com/organization/bigcommerce,http://www.bigcommerce.com,"Business Development, E-Commerce, Enterprise Software, Retail, SaaS, Software","Commerce and Shopping, Professional Services, Software",BigCommerce is a SaaS provider for merchants running online businesses.,"BigCommerce is a cloud e-commerce platform for established and rapidly-growing businesses. It combines enterprise functionality, an open architecture, and app ecosystem, and market-leading performance. BigCommerce enables businesses to grow online sales with 80% less cost, time, and complexity than on-premise software.  BigCommerce powers B2B and B2C e-commerce for more than 60,000 brands, 2,000+ mid-market businesses, 30 Fortune 1000 companies, and industry-leading brands, including Assurant, Ben & Jerry’s, Paul Mitchell, Skullcandy, Sony, and Toyota.",https://www.linkedin.com/company/103315,,http://twitter.com/bigcommerce,http://www.facebook.com/Bigcommerce,337
Poshmark,https://www.crunchbase.com/organization/poshmark,http://poshmark.com,"E-Commerce, Fashion, Marketplace, Peer to Peer","Clothing and Apparel, Commerce and Shopping, Design, Other","Poshmark is a social marketplace for fashion where anyone can buy, sell, and share their style with others.","Poshmark is the social marketplace for fashion where anyone can buy, sell and share their style with others. Poshmark’s mission is to make shopping simple and fun by connecting people around a shared love of fashion, while empowering entrepreneurs to become the next generation of retailers. Recognized as the go-to shopping destination for millennials, Poshmark’s community of over two million Seller Stylists help shoppers discover the perfect look from over 25 million items and 5,000 brands.",https://www.linkedin.com/company/poshmark,Exited Unicorn,http://twitter.com/Poshmarkapp,http://www.facebook.com/poshmark,343
Cuyana,https://www.crunchbase.com/organization/cuyana,http://www.cuyana.com,"E-Commerce, Fashion, Women's","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design",Cuyana is a fashion brand that creates premium women's essentials.,"Cuyana is an online fashion brand that believes in fewer, better things.  It creates apparel and accessories, designed with a classic, modern aesthetic, sourced from the world's highest quality materials and crafted to last a lifetime. By selling directly to customers rather than through other retailers, Cuyana is able to offer high-quality, timeless pieces at attainable prices. Cyana was founded in 2013 and is based in San Francisco, California.",https://ph.linkedin.com/company/cuyana,,http://twitter.com/cuyana,https://www.facebook.com/Cuyana/,368
StockX,https://www.crunchbase.com/organization/stockx,https://stockx.com/,"E-Commerce, E-Commerce Platforms, Marketplace, Sales, Shoes","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Internet Services, Sales and Marketing",StockX is an online marketplace to buy and sell limited edition and high demand sneakers.,"StockX operates a live bid/ask marketplace for buying and selling limited edition and high demand sneakers. Its marketplace enables users to anonymously buy and sell limited edition consumer products with stock market-like visibility. StockX’s platform allows users to create their own personalized sneaker portfolio by uploading their current collection and compare and contrast their sneaker collection to other users on the platform.  The company was founded in March 2015, with its headquarters in Detroit in Michigan.",https://www.linkedin.com/company/stockx/,Unicorn,https://twitter.com/stockx,https://www.facebook.com/stockxdotcom,395
Avalara,https://www.crunchbase.com/organization/avalara,http://www.avalara.com,"E-Commerce, Enterprise Software, SaaS, Software","Commerce and Shopping, Software","Avalara develops a platform that automates the major steps of tax compliance, all in the cloud.","Avalara helps businesses of all sizes get tax compliance right. In partnership with leading ERP, accounting, ecommerce, and other financial management system providers, Avalara delivers cloud-based compliance solutions for various transaction taxes, including sales and use, VAT, GST, excise, communications, lodging, and other indirect tax types.  It was founded in 2004 and headquartered in Seattle, Washington.",http://www.linkedin.com/company/avalara,,http://twitter.com/avalara,http://www.facebook.com/avalara,437
Payoneer,https://www.crunchbase.com/organization/payoneer,http://www.payoneer.com,"B2B, E-Commerce, Finance, Financial Services, FinTech, Internet, Mobile, Payments","Commerce and Shopping, Financial Services, Internet Services, Mobile, Other, Payments","Payoneer empowers global commerce by connecting businesses, professionals, countries and currencies with its cross-border payment platform.","Payoneer empowers global commerce by connecting businesses, professionals, countries and currencies with its innovative cross-border payments platform. In today's borderless digital world, Payoneer enables millions of businesses and professionals from more than 200 countries to reach new audiences by facilitating seamless, cross-border payments. Additionally, thousands of leading corporations including Google, Airbnb, Elance-oDesk and Getty Images rely on Payoneer's mass payout services. With Payoneer's fast, flexible, secure and low-cost solutions, businesses and professionals in both developed and emerging markets can now pay and get paid globally as easily as they do locally. Founded in 2005 and based in New York, Payoneer is venture-backed, profitable and ranked in the top 100 of Inc. 5000's Financial Services companies.",http://www.linkedin.com/company/payoneer,,http://twitter.com/payoneer,http://www.facebook.com/Payoneer,460
Capsule,https://www.crunchbase.com/organization/capsule-3,https://capsule.com/,"Consumer, E-Commerce Platforms, Health Care, Pharmaceutical, Retail","Commerce and Shopping, Health Care, Internet Services, Other",Capsule is a healthcare technology business rebuilding the pharmacy from the inside out,"Capsule is rebuilding the $425 billion pharmacy industry from the inside out with an emotionally resonant experience, and technology that enables customized outcomes for doctors, hospitals, insurers, and manufacturers. Our team makes the same promise to each other as the one we’ve made to our customers, doctors, and partners: everybody needs some looking after sometimes. We’ll never lose sight of the fact that behind all the craziness of the healthcare system, we’re just people looking after other people. Capsule has raised $70 million from Thrive Capital, Glade Brook Capital, and The Virgin Group.",https://www.linkedin.com/company/capsule-co/,,http://www.twitter.com/capsulecares,http://www.facebook.com/capsulecares,479
Goldbelly,https://www.crunchbase.com/organization/goldbelly,https://www.goldbelly.com/,"E-Commerce, Food and Beverage, Internet, Online Portals","Commerce and Shopping, Food and Beverage, Internet Services",Goldbelly is an online platform for specialty food makers and artisans.,"Goldbelly is an online platform for specialty food makers and artisans. Goldbelly's online marketplace connects local food providers to eaters and sources iconic, regional, and local foods from all kinds of cuisines across the country with tools for ordering and doorstep delivery, allowing small businesses to reach new customers and grow their revenue.",https://www.linkedin.com/company/goldbelly/,,https://twitter.com/goldbelly,https://www.facebook.com/Goldbelly/,489
Grove Collaborative,https://www.crunchbase.com/organization/epantry-llc,http://www.grove.co/,"Consumer Goods, E-Commerce, Internet, Retail, Sustainability","Commerce and Shopping, Consumer Goods, Internet Services, Sustainability",Grove Collaborative offers a direct-to-consumer ecommerce platform for natural home and personal care products.,"Grove Collaborative is an e-commerce company that offers a direct-to-consumer e-commerce platform for natural home and personal care products. It helps people create their best version of home with ease and enjoyment. The company was founded in 2012 and headquartered in San Francisco, California.",https://www.linkedin.com/company/grove-collaborative/,Unicorn,http://twitter.com/grovecollab,http://www.facebook.com/grovecollab/,494
Affirm,https://www.crunchbase.com/organization/affirm,https://affirm.com,"E-Commerce, Financial Services, FinTech, Lending, Payments","Commerce and Shopping, Financial Services, Payments",Affirm is a financial technology services company providing installment loans to consumers at the point of sale.,"Affirm is a financial technology services company providing installment loans to consumers at the point of sale. The company was founded with the goal to create honest financial products and services that empower consumers and improve lives. It aims to revolutionize the banking industry to be more accountable and accessible to consumers. Today, Affirm provides shoppers an alternative to traditional credit cards at the point of sale, giving them the flexibility to buy now and make simple monthly payments for their purchases. Unlike payment options that have compounding interest and unexpected costs, Affirm shows customers upfront exactly what they’ll pay each month — with no hidden fees and no surprises. Affirm partners with over 2,000 merchants to give shoppers the option to pay with Affirm at checkout including well-known brands across retail including home furnishings, travel, personal fitness, electronics, apparel and beauty, and more. Loans are made in partnership with Afirm’s originating bank partner Cross River Bank, a New Jersey State Chartered Commercial Bank, Member FDIC. Jeffrey Kaditz, Max Levchin, and Nathan Gettings established the San Francisco, California-based company in 2012.",https://www.linkedin.com/company/affirm/,Exited Unicorn,https://twitter.com/Affirm,https://www.facebook.com/AffirmInc/,515
Fanatics,https://www.crunchbase.com/organization/fanatics,http://www.fanaticsinc.com,"E-Commerce, Fashion, Manufacturing, Retail, Shopping, Sporting Goods, Sports","Clothing and Apparel, Commerce and Shopping, Design, Manufacturing, Sports","Fanatics designs, manufactures and distributes high-quality fan gear and jerseys across retail channels.","Fanatics design, manufacture, and distribute high-quality fan gear and jerseys across retail channels, better serving the real-time expectations of leagues, teams, fans, and retailers in today’s mobile-first, on-demand culture.",http://www.linkedin.com/company/68543,Unicorn,http://twitter.com/Fanatics,http://www.facebook.com/Fanatics,518
Carvana,https://www.crunchbase.com/organization/carvana,http://www.carvana.com/,"Automotive, E-Commerce, Internet","Commerce and Shopping, Internet Services, Transportation",Carvana is a leading e-commerce platform for buying and selling used cars.,"Founded in 2012 and based in Phoenix, Carvana’s mission is to change the way people buy cars. By removing the traditional dealership infrastructure and replacing it with technology and exceptional customer service, Carvana offers consumers an intuitive and convenient online car buying and financing platform. Carvana.com enables consumers to quickly and easily shop more than 15,000 vehicles, finance, trade in or sell their current vehicle to Carvana, sign contracts, and schedule as-soon-as-next-day delivery or pickup at one of Carvana’s patented, automated Car Vending Machines.",https://www.linkedin.com/company/carvana/,,http://twitter.com/carvana,http://www.facebook.com/CARVANA.BuyCarsOnline,596
Mayvenn,https://www.crunchbase.com/organization/mayvenn,http://mayvenn.com/,"Beauty, E-Commerce, Mobile, Retail","Commerce and Shopping, Consumer Goods, Mobile",Mayvenn enables Stylists to sell products directly to their clients without the upfront costs and burdens of holding inventory.,"Mayvenn enables Stylists to sell products directly to their clients without the upfront costs and burdens of holding inventory. At Mayvenn, they are creating the future of salon retail - one hairstylist at a time. Their mission is to empower hairstylists and salon professionals while changing the way people purchase hair extensions and interact with hair companies.  They've experienced tremendous growth since their founding in 2013. oTheir platform has grown into a nationwide movement of over 50,000+ stylists, hundreds of thousands of customers, and millions of dollars invested back into salons across the country.",,,http://twitter.com/mayvennhair,http://www.facebook.com/MayvennHair,601
Compass,https://www.crunchbase.com/organization/compassinc,http://www.compass.com,"E-Commerce Platforms, Property Management, Real Estate","Commerce and Shopping, Internet Services, Real Estate","Compass is a real estate technology company that provides an online platform for buying, renting, and selling real estate assets.","Compass is a real estate technology company that provides an online platform for buying, renting, and selling real estate assets. Its end-to-end platform supports the entire buying and selling workflow. Compass operates in 22+ regions across the United States including New York, Los Angeles, and Orange County, Chicago, San Francisco, Boston, Washington D.C., South Florida, The Hamptons, Santa Barbara & Montecito, San Diego, Seattle & Eastside, Philadelphia, Connecticut, Westchester, Aspen, Boulder, Denver, Atlanta, Austin & Central Texas, Dallas-Fort Worth, Houston, Nashville, and Lake Tahoe.",https://www.linkedin.com/company/compassinc,Unicorn,https://twitter.com/Compass,http://www.facebook.com/compass,602
ThredUp,https://www.crunchbase.com/organization/thredup,http://www.thredup.com,"E-Commerce, Fashion, Marketplace, Retail, Retail Technology, Shopping, Sustainability","Clothing and Apparel, Commerce and Shopping, Design, Hardware, Software, Sustainability",ThredUp is a fashion resale marketplace that enables individuals to buy and sell clothing for women and children.,"ThredUp is a resale platform, inspiring a new generation to think secondhand first. The company has spent the past 10 years reinventing resale, building a marketplace and infrastructure now poised to power the $50B resale economy and usher in a more sustainable fashion future.  Millions of consumers use thredUP as the easiest way to sell their clothes and shop over 35,000 brands at up to 90% off, online, in stores, or via try-before-you-bu Goody Boxes. Backed by world-class investors, thredUP designed a resale engine that has redistributed nearly 100 million unique garments from closets across America and is now powering resale for the broader fashion industry via its Resale-As-A-Service (RAAS) platform.",https://www.linkedin.com/company/thredup,Emerging Unicorn,http://twitter.com/thredup,http://www.facebook.com/thredup,603
Plastiq,https://www.crunchbase.com/organization/plastiq,https://www.plastiq.com,"Credit Cards, E-Commerce, Financial Services, FinTech, Payments","Commerce and Shopping, Financial Services, Lending and Investments, Payments",Plastiq offers a bill pay service for businesses to better manage their cash flow.,"Plastiq provides convenient, flexible, and secure payment options. Plastiq makes it possible for business owners and savvy consumers to use a credit card for practically any expense, even ones like rent that normally require a check. The service makes it easier for cardholders to earn credit card rewards, tap early-payment discounts, and use cash in the ways that make the most sense for their lives. Plastiq is advancing innovative payment solutions to more than 150 countries around the world. Plastiq was founded in 2012 and is based in San Francisco, California.",https://www.linkedin.com/company/plastiq,,https://twitter.com/payplastiq,https://www.facebook.com/payplastiq,608
maude,https://www.crunchbase.com/organization/maude-group,https://getmaude.com,"Consumer Goods, E-Commerce, Personal Health, Wellness","Commerce and Shopping, Consumer Goods, Health Care",maude is redefining the sex essentials industry for modern consumers to make intimacy better—for all people.,"Launched in April 2018, maude is an essentials brand on a mission to make intimacy better for all people through quality, simplicity, and inclusivity. Working closely with best-in-class factories, each of maude's body-safe products are made to be both easy-to-use and to elevate an everyday experience destigmatizing and modernizing sexual health.",https://www.linkedin.com/company/get-maude/,,https://twitter.com/getmaude,https://www.facebook.com/getmaude,624
Function of Beauty,https://www.crunchbase.com/organization/function-of-beauty,https://functionofbeauty.com/,"Beauty, Consumer Goods, Cosmetics, E-Commerce","Commerce and Shopping, Consumer Goods",Function of Beauty is a provider of personalized hair care products tailored to its customers' specific hair profile and goals.,"Function of Beauty offers personalized hair care products tailored to its customers' specific hair profile and goals. It enables users to create shampoos, conditioners, and styling products based on their individual hair type, hair goals, and aesthetic preferences (including color + fragrance). It uses ingredients that are free of sulfates, parabens, phthalates, or any other potentially harmful toxins or ingredients in their formulas. The New York, New York-based company was founded in 2015 by Hien Nguyen, Joshua Maciejewski, and Zahir Dossa.",https://www.linkedin.com/company/functionofbeauty,,https://twitter.com/fxofbeauty,https://www.facebook.com/functionofbeauty,649
Pax8,https://www.crunchbase.com/organization/pax8,http://pax8.com,"E-Commerce, Enterprise Software, Infrastructure, Marketplace, Network Security","Commerce and Shopping, Information Technology, Other, Privacy and Security, Software",Pax8 is a cloud commerce marketplace focused on the delivery of cloud-based solutions to a global network of channel partners.,"Pax8 is a cloud commerce marketplace focused on the delivery of cloud-based solutions to a global network of channel partners and their customers. It helps grow its partners' cloud practices by delivering aggregated cloud services from vendors such as Symantec, SilverSky, Infrascale, and InterCall through a single platform. This platform, called the Pax8 Command Console, unifies and streamlines quoting, ordering, provisioning, support, and billing for multiple cloud services. Pax8 enables new client growth for partners with its proven, collaborative customer acquisition programs, marketing on-demand, and sales on demand.  The company was incorporated in 2012 and is based in Greenwood Village, Colorado.",http://www.linkedin.com/company/pax8,,http://twitter.com/pax8,http://www.facebook.com/Pax8Cloud,655
OfferUp,https://www.crunchbase.com/organization/offerup,https://offerup.com/,"Apps, Classifieds, E-Commerce, E-Commerce Platforms, Marketplace, Mobile, Mobile Payments","Apps, Commerce and Shopping, Financial Services, Internet Services, Mobile, Payments, Software","OfferUp provides an online and mobile C2C marketplace app for people to buy and sell electronics, furniture, and cars.","OfferUp provides an online and mobile C2C marketplace app for people to buy and sell electronics, furniture, and cars. It enables users to post items for sale to friends, followers, people nearby, people of similar interests, moms groups, and craigslist using phones or tablets, browse local items with new postings daily; and message buyers and sellers. Arean Van Veelen and Nick Huzar founded it in 2011, with its headquarters in Bellevue in Washington.",https://www.linkedin.com/company/offerup,Unicorn,http://twitter.com/offerup,http://www.facebook.com/offerupnow,662
