Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Bright Cellars,https://www.crunchbase.com/organization/bright-cellars,http://www.brightcellars.com,"Lifestyle, Service Industry, Wine And Spirits","Community and Lifestyle, Food and Beverage, Other",Bright Cellars is a monthly subscription wine club that matches members with personalized selections.,"Bright Cellars is a monthly subscription wine club that matches members with personalized selections. It is designed to help new wine drinkers discover and define their taste in wine. It aims to inspire and educate a new generation of wine lovers by delivering a transformative, personalized wine experience. The company was founded in 2014 and is headquartered in Milwaukee, Wisconsin.",https://www.linkedin.com/company/bright-cellars-inc-,,https://twitter.com/brightcellars,https://www.facebook.com/brightcellars,"8,292"
Flaviar,https://www.crunchbase.com/organization/flaviar,http://flaviar.com,"Consumer Goods, E-Commerce, Hospitality, Wine And Spirits","Commerce and Shopping, Consumer Goods, Food and Beverage, Travel and Tourism","Flaviar, a spirits tasting club, offers a subscription service that helps members discover new liquor products through sample tasting packs.","Flaviar, a spirits tasting club, offers a subscription service that helps members discover new liquor products through sample tasting packs. Subscribers are given access to rare and original spirits, invite them to great events, and keep them educated and entertained with booze-themed content and receive personalized samples and complimentary bottles every month. Flaviar was established by Grisa Soba and Jugoslav Petkovic and was headquartered in London, England since 2012.",https://www.linkedin.com/company/3724698/,,http://twitter.com/flaviar_com,https://www.facebook.com/myflaviar,"8,494"
Minibar Delivery,https://www.crunchbase.com/organization/minibar-delivery,http://minibardelivery.com,"E-Commerce, Food and Beverage, Location Based Services, Mobile, Wine And Spirits","Commerce and Shopping, Data and Analytics, Food and Beverage, Internet Services, Mobile, Navigation and Mapping","Minibar Delivery provides on-demand delivery of wine, spirits, beer & mixers.","Minibar Delivery provides on-demand delivery of wine, spirits, beer & mixers. We give users a better way to shop; connecting them with their local liquor store to offer the best selection of products. You order food with a tap, book a car from an app, and now get your alcohol in a snap!  Minibar Delivery is live in New York, Los Angeles, San Francisco, Chicago, Washington DC, Miami, Dallas among 30+ other cities.  MINIBARDELIVERY.com",http://www.linkedin.com/company/minibar-delivery,,http://twitter.com/MinibarDelivery,http://www.facebook.com/MinibarDelivery,"11,330"
Endless West,https://www.crunchbase.com/organization/ava-winery,http://www.endlesswest.com,"Food and Beverage, Food Processing, Wine And Spirits",Food and Beverage,Endless West is a beverage startup using scientific production methods to create its own original blend of wines and spirits.,"Endless West is a beverage startup using scientific production methods to create its own original blend of wines and spirits. Its winery uses molecules from plants, animals, and substances for taste, smell, and color and combines them to create sustainable wine without any grapes, yeast, or any kind of fermentation. The company's first product, Glyph, is the first aged-style spirit made using flavor and aroma molecules extracted from more efficient sources in nature. Glyph is made without aging or barreling which means significantly less wood, water, and land is used in its production process. Endless West was founded in 2015 and is headquartered in San Francisco, California.",https://www.linkedin.com/company/ava-winery/,,https://twitter.com/endlesswestco?lang=en,https://www.facebook.com/EndlessWest/,"11,512"
SevenFifty,https://www.crunchbase.com/organization/sevenfifty-technologies,https://www.sevenfifty.com/,"Hospitality, Marketplace, Restaurants, Retail, Wine And Spirits","Commerce and Shopping, Food and Beverage, Travel and Tourism","SevenFifty helps importers, producers, distributors, and retail buyers connect with each other and do business in a modern world.","SevenFifty powers a connected beverage alcohol supply chain, bringing innovative technology to the massive but antiquated wholesale alcohol sales and distribution industry. A first-of-its-kind communication platform and marketplace, SevenFifty helps importers, producers, distributors, and retail buyers connect with each other and do business in a modern world. Founded by industry professionals in 2012, SevenFifty now operates in 40 U.S. markets. In 2017, SevenFifty launched SevenFifty Daily, an online magazine about the business and culture of the beverage alcohol industry. ",https://www.linkedin.com/company/sevenfifty,,https://twitter.com/SevenFiftyHQ,https://www.facebook.com/sevenfiftyhq,"12,130"
Coravin,https://www.crunchbase.com/organization/coravin,http://coravin.com,"Food and Beverage, Retail, Wine And Spirits, Winery","Commerce and Shopping, Food and Beverage",Coravin offers a proprietary wine access technology that does not disturb a wine's aging process even after the cork is removed.,"Coravin offers a proprietary wine access technology that does not disturb a wine's aging process even after the cork is removed. The company's technology allows them to pour and enjoy fine wines without disturbing the natural aging process- or the process to commit to the whole bottle. Its first product, the Coravin Wine Preservation Opener, pours wine without removing the cork from the bottle. Coravin was founded in 2011 and is headquartered in Bedford, Massachusetts, United States.",http://www.linkedin.com/company/coravin,,http://twitter.com/Coravin,https://www.facebook.com/Coravin/,"12,191"
Biome Makers,https://www.crunchbase.com/organization/biome-makers,http://www.biomemakers.com,"Agriculture, Bioinformatics, Biotechnology, Genetics, Wine And Spirits","Agriculture and Farming, Biotechnology, Data and Analytics, Food and Beverage, Health Care, Science and Engineering",Biome Makers is specialized in microbiome understanding to provide comprehensive analysis for agricultural and industrial processes.,Biome Makers is a biotech company born in Silicon Valley specialized in the identification and understanding of the microbiome. They use DNA Sequencing technologies and proprietary Intelligent Computing systems to ease detailed information and recommendations that allow customers improve their agricultural production and the quality of their products.,https://www.linkedin.com/company/biome-makers-inc-,,https://twitter.com/biomemakers,https://www.facebook.com/biomemakers,"12,423"
Drinks,https://www.crunchbase.com/organization/drinks,http://www.drinks.com/,"B2C, Big Data, Commercial, E-Commerce, Wine And Spirits","Commerce and Shopping, Data and Analytics, Food and Beverage, Other","DRINKS is disrupting the way wine is sold by bringing consumers the highest quality wine at the lowest prices, direct to their door","DRINKS is disrupting the way wine is sold by leveraging its industry-leading digital reach and marketplace efficiencies to bring consumers the highest quality wine at the lowest prices, direct to their door. Direct-to-Consumer Properties DRINKS operates the leading consumer marketplace and platform for high quality, affordable premium wine. The company’s proprietary ecommerce platform provides optimized Direct Response acquisition, multiple storefronts, and personalized experiences. Ship-to-Home Solution DRINKS offers a plug-and-play platform for digital merchants and brick-and-mortar retailers alike to rapidly start marketing award-winning wine portfolios to their customers across the USA. DRINKS provides an end-to-end solution, from marketing a customized selection of wines specific to each customer, to state-level compliance, to delivery to a home, office, or one of 10,000 convenient local pickup locations. Best-in-Class Technology and Data Science Our patented technology leverages our 1M+ transactions, behavioral data, and demographic data to optimize wine recommendations. For further information, you may reach us at https://drinks.com",http://www.linkedin.com/company/drinks-com,,,,"13,102"
Plum,https://www.crunchbase.com/organization/plum,https://www.plum.wine/,"Consumer Electronics, Home and Garden, Hotel, Wine And Spirits","Consumer Electronics, Food and Beverage, Hardware, Real Estate, Travel and Tourism","Plum is an appliance that automatically identifies, chills to the perfect temperature, and provides a premium wine-drinking experience.","Plum is an appliance that automatically identifies, chills to the perfect temperature, and provides a premium wine-drinking experience.  Plum's flagship product reflects their mission of delivering the perfect glass of wine on-demand, every time – preserved and at the ideal serving temperature. Plum was founded by David Koretz and backed by world-class investors and is dedicated to transforming how consumers enjoy wine from the bottle to the glass.",https://www.linkedin.com/company/plum-wineplum-com-/,,https://twitter.com/WeArePlum,https://facebook.com/PlumAppliance,"14,253"
Overproof.com,https://www.crunchbase.com/organization/lymion-group-inc,http://www.overproof.com,"Information Technology, Machine Learning, Marketing Automation, PaaS, SaaS, Wine And Spirits","Artificial Intelligence, Data and Analytics, Food and Beverage, Information Technology, Sales and Marketing, Software","A Lymion Group Inc. applies AI to the Beverage Alcohol industry, offering various SaaS solutions to suppliers, distributors and retailers","Overproof is a business intelligence company that helps customers in the adult beverage industry create, execute and analyze winning brand strategies. We bring together the power of “big data”, Overproof’s proprietary market insights and our customer’s business data to maximize our customer’s success going to market. Our commercial planning and brand management platform gives customers access to insights, methodologies, networks and tracking tools that help build business success. At the core of our company is the belief that smarter metrics lead to actionable insights, which inform better decisions, which in turn fuel business growth. We are an equal opportunity employer and value diversity at our company. We do not discriminate based on race, religion, color, nationality, gender, sexual orientation, age, marital status, veteran status, or disability status.",https://www.linkedin.com/company/overprooftech,,https://twitter.com/overproof,,"15,373"
TapRm,https://www.crunchbase.com/organization/taprm,https://taprm.com,"B2B, B2C, Courier Service, E-Commerce, Food and Beverage, Last Mile Transportation, Logistics, Retail, Wine And Spirits","Administrative Services, Commerce and Shopping, Food and Beverage, Other, Transportation",Beer E-Commerce and Distribution,"TapRm’s omni-channel platform builds beer, cider and hard seltzer brands by combining traditional beer distribution with direct-to-consumer e-commerce for the first time in the United States. Breweries are not legally allowed to sell their beer (especially online) without a local distributor in each state that want to sell in, stemming from old and tired laws that are long overdue for disruption. Our new age distribution platform simplifies that launch and expansion process, allowing brands to reach their consumers wherever they enjoy their favorite beverages--bars, restaurants, markets, offices, and at home--without the cost and risk typically associated with geographic expansion.",https://www.linkedin.com/company/33253251,,https://twitter.com/taprmbeer,http://facebook.com/taprmbeer,"16,165"
Ekos,https://www.crunchbase.com/organization/ekos,http://goekos.com,"Asset Management, Craft Beer, Enterprise Resource Planning (ERP), Enterprise Software, Food and Beverage, SaaS, Software, Supply Chain Management, Wine And Spirits","Financial Services, Food and Beverage, Software, Transportation","Ekos is a business management system for craft producers to easily manage their inventory, production, sales, and accounting in one place.","Ekos is a business management system designed for craft producers to easily manage their inventory, production, sales, and accounting in one place. Currently offering solutions for brewers, cider makers, winemakers, food makers, and beverage producers.",https://www.linkedin.com/company/goekos,,http://twitter.com/go_ekos,https://www.facebook.com/ekosbrewmaster,"16,409"
BeatBox Beverages,https://www.crunchbase.com/organization/beatbox-beverages,http://www.beatboxbeverages.com/,"Food and Beverage, Music, Wine And Spirits","Food and Beverage, Media and Entertainment, Music and Audio",BeatBox Beverages was founded with the belief that boxed wine doesn’t have to be boring.,"BeatBox Beverages was founded with the belief that boxed wine doesn’t have to be boring. We were tired of all those standard boxed wines, and we knew there was an opportunity to create a better mixed drink experience for people who know what perfection in a box should look and taste like. There’s no better feeling than having that perfect song play through the speakers that just sums up the way you feel at that moment. We’re passionate music fans, too. So, we designed BeatBox around music and with that euphoric feeling in mind. To us, it’s not just a drink – it’s an experience. BeatBox comes in a sharable 5L box and is best served chilled and with friends. So get out there and laugh with old friends, make some new ones, and live life the way it’s supposed to be lived – with your eyes and ears open.",http://www.linkedin.com/company/beatbox-beverages-llc,,http://twitter.com/BeatboxBevs,https://www.facebook.com/beatboxbeverages,"18,115"
Bespoken Spirits,https://www.crunchbase.com/organization/bespoken-spirits,https://www.bespokenspirits.com/,"Manufacturing, Retail, Wine And Spirits","Commerce and Shopping, Food and Beverage, Manufacturing","Bespoken Spirits develops a technology to precisely tailor spirits for aroma, color, and taste in just days.","Bespoken Spirits is a food and beverage company that has developed technology to precisely tailor spirits for aroma, color, and taste in just days. Its proprietary ACTivation technology makes it possible to extract the key elements of the barrel that enhance aroma, color, and taste (ACT) but with precision, control, and speed. It was founded in 2018 and headquartered in Menlo Park, California.",https://www.linkedin.com/company/bespoken-spirits-inc,,,,"18,263"
Penrose Hill,https://www.crunchbase.com/organization/penrose-hill,http://www.penrosehill.com/,"Consumer Goods, Marketing, Wine And Spirits","Consumer Goods, Food and Beverage, Sales and Marketing",Penrose Hill is an independent winery that eliminates the middleman to give customers exclusive access to small-batch wines.,"Penrose Hill is an independent winery that eliminates the middleman to give customers exclusive access to small-batch wines.  Penrose Hil transforms the wine market by empowering consumers to experience wine in a whole new way through their flexible subscription-based service model customizes wine shipments according to the individual member’s taste, schedule, and budget. They launched Firstleaf as their premier wine service in partnership with Time Inc. across the magazine conglomerate’s portfolio of leading publications, a multiplicity of marketing channels, and a vast subscriber base. Penrose Hill was founded by Philip James in 2015 in California.",https://www.linkedin.com/company-beta/10129069/,,https://twitter.com/PenroseHill,,"20,576"
Evergreen,https://www.crunchbase.com/organization/tap-hunter,http://taphunter.com,"Food and Beverage, Hospitality, Mobile, Restaurants, SaaS, Social Media, Software, Wine And Spirits","Food and Beverage, Internet Services, Media and Entertainment, Mobile, Software, Travel and Tourism","Evergreen is a beer, spirit, cocktail, and wine management and marketing platform for bars, restaurants, brands, and consumers.","Evergreen is a beverage marketing and management software for bars, restaurants, brands, and consumers. Their tools help bars, restaurants, tasting rooms, and bottle shops more effectively manage and market their beer, spirits, and cocktail programs. They help them save time and sell more, which is why they're in business in the first place.  Evergreen tools also automate menu updates across digital, print, Google, Facebook, and website menus streamline inventory management, help them spread the word through social, monitor their reviews, and so much more. Through cutting-edge technology, unparalleled customer service, and deep industry expertise, they enable businesses to harness easy-to-use digital tools to streamline back-of-house operations and better market to new and existing patrons.",https://www.linkedin.com/company/taphunter-com,,http://twitter.com/taphunter,https://www.facebook.com/evergreenhq/,"20,872"
BRANDED STRATEGIC HOSPITALITY,https://www.crunchbase.com/organization/branded-strategic-advisors,http://www.brandedstrategic.com,"AgTech, Consulting, E-Commerce, Food Processing, Grocery, Hotel, Internet, Retail Technology, Robotics, Wine And Spirits","Agriculture and Farming, Commerce and Shopping, Food and Beverage, Hardware, Internet Services, Professional Services, Science and Engineering, Software, Travel and Tourism","HOSPITALITY TECHNOLOGY, FOOD AND BEVERAGE INNOVATION, INVESTMENT,  ADVISORY, CAPITAL, TECHNOLOGY MARKETPLACE,","BRINGING HOSPITALITY AND TECHNOLOGY TOGETHER -ADVISING AND INVESTING IN COMPANIES THAT DISRUPT THE HOSPITALITY SECTOR BY REDUCING COSTS, INCREASING EFFICIENCIES, CREATING EXPERIENCES, F&B STARTUPS, ALL THINGS HOSPITALITY RELATED , SPANNING THE ENTIRE FOOD & BEVERAGE ECO SYSTEM  INCLUDING D2C, B2B, B2C,",https://www.linkedin.com/company/branded-strategic/,,,,"22,103"
"Tastry, Inc.",https://www.crunchbase.com/organization/tastry-inc,http://tastry.com/,"Artificial Intelligence, Brewing, Machine Learning, Retail, Wine And Spirits","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Food and Beverage, Science and Engineering, Software",Leading AI and Sensory Sciences Company,"Tastry is a sensory sciences company that combines analytical chemistry, consumer flavor preferences and machine learning to predict market performance for sensory-based products. Tastry’s patent-pending method provides consumer recommendations with incredible accuracy.",,,https://twitter.com/tastryAI,https://www.facebook.com/pg/tastry,"22,221"
Fishpeople Seafood,https://www.crunchbase.com/organization/fishpeople,http://fishpeopleseafood.com/,"Food and Beverage, Food Processing, Wine And Spirits",Food and Beverage,"Fishpeople Seafood is a food production company that specializes in providing grocery retail, and sustainable seafood.","Fishpeople Seafood is a food production company that specializes in providing grocery retail, and sustainable seafood. The company is a dynamic organization experiencing rapid growth and is disrupting the seafood industry status quo by introducing innovative and sustainable seafood products. Fishpeople Seafood was founded in 2012 and is headquartered in Portland, Oregon.",https://www.linkedin.com/company/fishpeople-inc-/,,https://twitter.com/fishpeoples,https://www.facebook.com/fishpeopleseafood,"23,258"
Underground Cellar,https://www.crunchbase.com/organization/underground-cellar,http://www.undergroundcellar.com,"E-Commerce, Marketplace, Wine And Spirits","Commerce and Shopping, Food and Beverage","Underground Cellar is an exciting new online wine marketplace to discover, buy, and store premium wines.","Underground Cellar is an innovative online wine marketplace for discovering and buying premium wine. Every day it features a winery, region, or varietal in a themed offering and randomly rewards consumers with free bottle swap-outs to rare and private-stash bottles from prestigious wineries. The company, which is located in San Francisco, CA, allows its users to purchase wine from its winery partners, and members can accumulate, store up to 500 bottles, and ship their purchases, in perfect conditions in a state-of-the-art wine cellar in California wine country.",https://www.linkedin.com/company/8767245,,http://twitter.com/ucellar,http://www.facebook.com/ucellar,"23,523"
Onda,https://www.crunchbase.com/organization/onda,https://drinkonda.com/,Wine And Spirits,Food and Beverage,Onda is a sparkling tequila brand for a new generation of drinkers,"Onda is a spirits brand for a new generation of drinkers. Onda’s first product is a line of canned sparkling tequila beverages, made with blanco tequila and real, legit fruit. Onda’s beverages are all 5% ABV, 100 calories, zero sugar, zero carbs and naturally gluten free. Onda’s brand is inspired by the surf style of the ‘90s.",https://www.linkedin.com/company/drinkonda,,,,"24,081"
Austin Eastciders,https://www.crunchbase.com/organization/austin-eastciders,https://austineastciders.com,"Brewing, Food and Beverage, Wine And Spirits",Food and Beverage,"Austin Eastciders is a beverages company, dedicated to make America fall in love with cider.","Austin Eastciders launched in 2013 with the goal of making America fall in love with cider all over again. Since creating its Original Dry cider, they have experimented with other styles of cider to add new cider lovers into the fold. Texas Honey, Hopped, Pineapple and Blood Orange are just the beginning.",https://www.linkedin.com/company/austin-eastciders/,,https://twitter.com/EastCiders,https://www.facebook.com/pg/eastciders,"24,596"
PicoBrew,https://www.crunchbase.com/organization/picobrew,http://www.picobrew.com/,"Consumer, Food and Beverage, Manufacturing, Wine And Spirits","Food and Beverage, Manufacturing, Other",PicoBrew is a product development company that designs and manufactures automatic beer brewing and serving appliances.,"Three years ago, brothers Bill and Jim Mitchell’s frustrations with homebrewing prompted the duo to look to create an entirely new brewing process. Jim, a food chemist & physicist, desired to incorporate more control in the process of beer brewing on a small scale. Bill, having been building software, boards, and appliances for decades, knew this was possible. The two joined forces with engineer Avi Geiger in 2010 and formed PicoBrew. A few years (and many pints of beer) later, the first PicoBrew Zymatic® was born. The Zymatic improves the precision, repeatability, and overall quality of the beer-brewing experience. It allows you to slightly modify each individual batch, to fine tune your beer to your individual taste. Now every home brewer can truly focus on the art of flavor and style with each batch of beer.",https://www.linkedin.com/company/picobrew-llc,,https://twitter.com/picobrewbeer,https://www.facebook.com/picobrewbeer,"24,772"
Vintage Wine Estates,https://www.crunchbase.com/organization/vintage-wine-estates,http://vintagewineestates.com,"Food and Beverage, Wine And Spirits",Food and Beverage,Vintage Wine Estates is a wine & spirits company specializing in wines and services.,"Vintage Wine Estates is a privately held wine company owned by a group of vintner families with deep roots in the wine business.  The families own a collection of winery estates and brands including Clos Pegase Winery, Cosentino Winery, Girard Winery, B.R. Cohn Winery, Swanson Vineyards, Viansa Sonoma, Windsor Vineyards, Cameron Hughes, Firesteed, Cartlidge & Browne, Sonoma Coast Vineyards, Middle Sister, Tall Dark Stranger, Pro-mis-Q-ous, Monogamy, Girl & Dragon, Purple Cowboy and a number of exclusive wine brands.",,,,,"25,579"
Air Company,https://www.crunchbase.com/organization/air-company-0237,https://aircompany.com/,"Food and Beverage, Manufacturing, Wine And Spirits","Food and Beverage, Manufacturing","Air Company is a technology and lifestyle company that ideates, creates, and manufactures liquor products.","Air Company is a technology and lifestyle company that ideates, creates, and manufactures liquor products. The company was founded in 2017 by Gregory Constantine and Staff Sheehan and is based in New York, New York, United States.",https://www.linkedin.com/company/theaircompany,,https://twitter.com/airconyc,https://web.facebook.com/AirCompanyNYC,"25,777"
Fermented Sciences,https://www.crunchbase.com/organization/fermented-sciences,https://fermentedsciences.com/,"Brewing, Food and Beverage, Organic, Wine And Spirits","Food and Beverage, Sustainability",Fermented Sciences makes handcrafted organic hard kombucha products with probiotics and botanical adaptogens.,"Fermented Sciences makes handcrafted organic hard kombucha products called Flying Embers. It comes with probiotics and botanical adaptogens. The company's line of live beers with active bacteria cultures, bring to life ancient brews and remedies to the modern-day. There are 6 refreshing flavors that Flying Embers offers, these are berry, lemon, ginger, pineapple, cherry, and grapefruit, all USDA certified organic with zero grams of sugar and carbs. It is a low-calorie, gluten-free, vegan beverage ranging from 4.5% to 7.5% alcohol by volume. Fermented Sciences was founded in 2016 by passionate entrepreneurs focused on disrupting the alcohol beverage industry through the creation of a revolutionary platform of great-tasting botanical brews with functional benefits. It is headquartered in Ojai, California.",https://www.linkedin.com/company/fermented-sciences-brewing/,,,,"26,609"
Lot18,https://www.crunchbase.com/organization/lot18,http://www.lot18.com,"E-Commerce, Food and Beverage, Service Industry, Wine And Spirits","Commerce and Shopping, Food and Beverage, Other",Lot18 is an online marketer and seller of wine and gourmet goods based in New York City.,"Lot18 is a membership by invitation website for wine and epicurean products from coveted producers at attractive discounts. Our members have access to some of the finest wines in the world, made available in small quantities at extraordinarily low prices.  Lot18 also operates the Tasting Room wine club, which provides personalized quarterly shipments of wine to subscribers. Lot18 evokes the auction lots of old, where savvy consumers were able to bid on fantastic products at incredible values.",,,http://twitter.com/Lot18,http://www.facebook.com/Lot18Wines,"27,003"
