Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Shipt,https://www.crunchbase.com/organization/shipt-2,https://www.shipt.com,"Delivery, E-Commerce, Grocery, Same Day Delivery","Administrative Services, Commerce and Shopping, Food and Beverage, Transportation",Shipt is a grocery delivery service that lets members order groceries and alcohol from their local store for delivery right to their door.,"Shipt is a grocery delivery service that lets members order groceries and alcohol* from their local store for delivery right to their door (in as little as one hour!). Use the Shipt app to shop full grocery inventory to create your list. Then submit your order, schedule delivery, and one of our reliable shoppers will shop your order for you! Get your groceries delivered to your home, office, or even send to a friend! Because, when you live the #ShiptLife, less time at the grocery means more time for you. Features: - Shop, pay, and schedule delivery right in the app - Schedule same-day or future delivery - Shop over 40,000 grocery items and weekly deals - Search by category and view product details - Send groceries to any address in our service area with a single membership - Submit special requests for produce and more (our friendly shoppers are experts in every aisle!) *Alcohol delivery available in select areas. Must be 21+ to order or receive alcohol.",https://www.linkedin.com/company/shipt?,,https://www.twitter.com/Shipt,https://www.facebook.com/Shipttoday?,"2,782"
Zevia,https://www.crunchbase.com/organization/zevia,http://zevia.com,"Food and Beverage, Grocery, Retail","Commerce and Shopping, Food and Beverage","Zevia produces zero-calorie diet sodas and offers sodas in various flavors, such as black cherry, caffeine free cola, and cherry cola.","Zevia produces zero-calorie diet sodas. It offers sodas in various flavors, such as black cherry, caffeine-free cola, cherry cola, cola, cream soda, Dr. Zevia, ginger ale, ginger root beer, grape, grapefruit citrus, lemon-lime twist, lime cola, mountain Zevia, orange, and strawberry. The company provides its products through retailers, including natural food stores, health food stores, grocers, and e-retailers in the United States and Canada.  Zevia was founded in 2007 and is based in Los Angeles, California.",https://www.linkedin.com/company/zevia,,http://twitter.com/Zevia,http://www.facebook.com/zevia,"2,896"
Mercato,https://www.crunchbase.com/organization/mercato-2,http://www.mercato.com,"E-Commerce, Grocery, Marketplace","Commerce and Shopping, Food and Beverage",Mercato is an online grocery marketplace that connects consumers with local merchants.,"Mercato is a technology start-up that connects consumers to local specialty food shops. Consumers can order fresh local groceries online from the stores they love, and have them delivered to their door. The company was founded in 2015 and is headquartered in San Diego, California.",https://www.linkedin.com/company/mercato,,https://twitter.com/MercatoNewYork,https://www.facebook.com/MERCATOcom,"4,719"
TakeOff,https://www.crunchbase.com/organization/takeoff-technologies,https://www.takeoff.com/,"E-Commerce, Grocery, Information Technology, Internet, Logistics, Software","Commerce and Shopping, Food and Beverage, Information Technology, Internet Services, Software, Transportation",TakeOff uses an automated software platform to help grocers thrive in e-Commerce.,"Takeoff is helping grocers thrive in e-Commerce. Its automated grocery fulfillment solution was created by grocers, for grocers. It is the only eGrocery model that helps grocers not only embrace eGroceries, but thrive in an online grocery market. Together, it can lower users' last-mile and assembly costs, giving them the flexibility that they need to grow with their customers. The time is ripe for e-Groceries!",https://www.linkedin.com/company/takeoff-technologies/,,https://twitter.com/takeofftech,https://www.facebook.com/shoptakeoff/,"6,339"
Skipcart,https://www.crunchbase.com/organization/skipcart,https://skipcart.com/,"Delivery, Delivery Service, E-Commerce, Food Delivery, Grocery, Logistics, Same Day Delivery, Transportation","Administrative Services, Commerce and Shopping, Food and Beverage, Transportation","Skipcart connects our crowdsourced drivers to restaurants, retailers, and e-commerce allowing a solution of on-demand anywhere.","Skipcart is an on-demand last mile delivery solution for grocery, retail, and restaurants giving them the capability to deliver in their local market.  They use a network of crowdsourced independent drivers to deliver products the same day.  Skipcart operates as a white label delivery company.",,,,,"6,810"
Move,https://www.crunchbase.com/organization/movebutter,http://www.shopmove.co,"Grocery, Online Portals, Retail","Commerce and Shopping, Food and Beverage, Internet Services",A Brand New Supermarket,We're building a brand new supermarket. We work with award-winning producers to make our own brand of supermarket products and ship them straight to our customers.,https://www.linkedin.com/company/move-co/,,https://twitter.com/shopmoveco,http://facebook.com/shopmoveco/,"7,444"
MilkRun,https://www.crunchbase.com/organization/milkrun,https://localmilkrun.com/,"AgTech, Farmers Market, Food Delivery, Grocery, Marketplace","Agriculture and Farming, Commerce and Shopping, Food and Beverage, Transportation",MilkRun is an online marketplace and grocery delivery service that connects consumers and Chefs directly with hundreds of local farmers.,"MilkRun provides an online retail channel for small and mid-sized producers to engage directly with their customers, orchestrating the direct sale, distribution and fulfillment of locally grown and made goods. With an end-to-end solution, MilkRun can deliver a 6x improvement to producers by using technology to deploy the pre-industrial distribution model for local food systems.",https://www.linkedin.com/company/milkrun/,,https://twitter.com/localmilkrun,https://www.facebook.com/localmilkrun,"9,272"
Salted,https://www.crunchbase.com/organization/salted,http://www.hellosalted.com,"Cooking, Food and Beverage, Grocery",Food and Beverage,Salted is the restaurant group of the future.,Salted is the restaurant group of the future. Learn more at hellosalted.com.,https://www.linkedin.com/company/hellosalted/about/,,,,"10,664"
AVOCADO,https://www.crunchbase.com/organization/avocado,http://avocadonext.com,"Consumer, E-Commerce, Grocery, Marketplace, Predictive Analytics, Retail, Shopping","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Food and Beverage, Other, Software",AVOCADO marketplace enables consumers to shop their favorite speciality groceries online.,"Weekly Grocery Shopping is a painful necessity for Value Customers looking for Speciality (High GM) Foods in the US. This segment us is a large, growing affluent population that likes to cook at home. However, typical store is far away from most of the customers. Therefore, the customer drives 30 mins each way and spends up-to 1.5 hours in doing grocery shopping each week. AVOCADO solves this problem by delivering groceries to the doorstep of the consumer at store prices for FREE. There is no reason for consumers to continue to drive to their stores to do grocery shopping. AVOCADO drives efficiencies by batching the deliveries. This has allowed AVOCADO to maintain high growth while remaining close to break even at gross margin level. AVOCADO is fully software driven with no field operations. This has allowed us to scale effortlessly across cities. AVOCADO is sustainably growing 10% week over week for the past 12 weeks.",https://www.linkedin.com/company/avocado---the-automatic-grocer/,,https://twitter.com/avocado_next,https://www.facebook.com/avocadoNEXT/,"15,272"
Humm Kombucha,https://www.crunchbase.com/organization/humm-kombucha,https://hummkombucha.com/,"Food and Beverage, Grocery",Food and Beverage,Humm Kombucha is a producer of Kombucha tea beverages designed to be infused with seasonal offerings.,"Humm Kombucha is a producer of Kombucha tea beverages designed to be infused with seasonal offerings. The company's beverages are brewed with various flavors of Pomegranate, Lemonade, Lemon Ginger, Apple Cinnamon, and Coconut Lime and seasonal offerings fermenting tea with a symbiotic colony of bacteria and yeast, enabling customers to buy and drink healthy beverage options.",https://www.linkedin.com/company/humm-kombucha/,,http://twitter.com/hummkombucha,http://facebook.com/hummkombucha,"18,358"
Misfits Market,https://www.crunchbase.com/organization/misfits-market,https://www.misfitsmarket.com/,"E-Commerce, Food and Beverage, Grocery, Organic Food","Commerce and Shopping, Food and Beverage",Misfits Market provides a subscription box service for organically sourced produce.,Misfits Market is a provider of subscription box service used to reduce waste of food. Its box contains fresh and organic fruits and veggies which the farms and stores can't sell that provides customers with healthy food at a reduced cost.,https://www.linkedin.com/company/misfitsmarket,,https://twitter.com/misfitsmarket,https://www.facebook.com/misfitsmarket/,"18,612"
Swiftly,https://www.crunchbase.com/organization/swiftly-7640,http://useswiftly.com/,"E-Commerce, E-Commerce Platforms, Grocery, Machine Learning, Shopping","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Food and Beverage, Internet Services, Software",The Operating System for Grocery,"Swiftly provides the operating system for retailers. Swiftly is a technology platform for supermarkets that takes the friction out of grocery shopping and brings the advantages of e-commerce to brick and mortar stores, enabling supermarkets to beat online retailers on price, convenience and selection. Swiftly’s technology and machine learning helps grocery stores become the go-to destination for customers’ shopping needs while opening additional revenue streams for retailers.",https://www.linkedin.com/company/prestoq/about/,,https://twitter.com/useswiftly,,"18,970"
CouponCabin,https://www.crunchbase.com/organization/couponcabin,https://www.couponcabin.com/,"Coupons, E-Commerce, Grocery","Commerce and Shopping, Food and Beverage","CouponCabin is an online coupon resource that provides printable, freebie, local and grocery coupons for thousands of merchants.","CouponCabin is a leading provider of online, printable and grocery coupons for more than 3,000 merchants. The team at CouponCabin rigorously tests its coupons up to three times a week to ensure they work every time and recently launched the CouponCabin Guarantee. If a guaranteed offer doesn't work, CouponCabin will buy you dinner in the form of a $25 gift certificate to Restaurant.com. CouponCabin.com does not require registration, but users can opt in to a daily newsletter of featured offers, or sign up for alerts to receive an email notification when new coupons are added for selected merchants. CouponCabin also offers a toolbar for download to automatically notify you of available offers while you shop online.",https://www.linkedin.com/company/couponcabin-com,,https://twitter.com/CouponCabin,https://www.facebook.com/CouponCabin/,"21,623"
BRANDED STRATEGIC HOSPITALITY,https://www.crunchbase.com/organization/branded-strategic-advisors,http://www.brandedstrategic.com,"AgTech, Consulting, E-Commerce, Food Processing, Grocery, Hotel, Internet, Retail Technology, Robotics, Wine And Spirits","Agriculture and Farming, Commerce and Shopping, Food and Beverage, Hardware, Internet Services, Professional Services, Science and Engineering, Software, Travel and Tourism","HOSPITALITY TECHNOLOGY, FOOD AND BEVERAGE INNOVATION, INVESTMENT,  ADVISORY, CAPITAL, TECHNOLOGY MARKETPLACE,","BRINGING HOSPITALITY AND TECHNOLOGY TOGETHER -ADVISING AND INVESTING IN COMPANIES THAT DISRUPT THE HOSPITALITY SECTOR BY REDUCING COSTS, INCREASING EFFICIENCIES, CREATING EXPERIENCES, F&B STARTUPS, ALL THINGS HOSPITALITY RELATED , SPANNING THE ENTIRE FOOD & BEVERAGE ECO SYSTEM  INCLUDING D2C, B2B, B2C,",https://www.linkedin.com/company/branded-strategic/,,,,"22,103"
Rosie,https://www.crunchbase.com/organization/rosieapp,https://www.rosieapp.com/,"E-Commerce, Grocery, Internet, Retail, Shopping","Commerce and Shopping, Food and Beverage, Internet Services",Demandware for grocers to acquire new customers and grow revenue.,"Rosie partners with leading independent retailers and their wholesalers to provide eCommerce, delivery opportunities, omnichannel marketing and deep data services. Rosie serves as the preferred eCommerce partner to a variety of wholesale cooperatives, such as Associated Food Stores (AFS), Associated Grocers of New England, Associated Wholesale Grocers (AWG), Bozzuto’s, CERTCO, C&S Wholesale Grocers and Olean Wholesale Grocers. Rosie powers the online shopping platforms of major local retailers like Niemann Foods Inc., Broulim’s, Macey’s, Clark’s Market and Buehler’s Fresh Foods. IBM selected Rosie as the Top Startup in North America in its 2014 IBM Smartcamp Competition. Visit rosieapp.com for company information and to sign up for a free account.",https://www.linkedin.com/company/rosieapp,,https://twitter.com/rosieapp,https://www.facebook.com/RosieApp?fref=ts,"24,207"
Wisy,https://www.crunchbase.com/organization/wisyapp,https://wisy.ai/,"Artificial Intelligence, Consumer Goods, Enterprise Software, Fast-Moving Consumer Goods, Grocery, SaaS, Sales","Artificial Intelligence, Consumer Goods, Data and Analytics, Food and Beverage, Real Estate, Sales and Marketing, Science and Engineering, Software",Image recognition platform to revolutionize new ways to see retail,"A global AI platform with image recognition to optimize products on display. Wisy enables retail excellence and maximize sales by bringing products into the light, to be seen and be sold.",https://www.linkedin.com/company/wisyai/,,https://twitter.com/wisy_ai,https://www.facebook.com/wisyai,"26,237"
Fresh Nation,https://www.crunchbase.com/organization/fresh-nation,http://freshnation.com,"E-Commerce, E-Commerce Platforms, Enterprise Software, Grocery, Information Technology, Logistics, Marketplace, SaaS, Software, Supply Chain Management","Commerce and Shopping, Food and Beverage, Information Technology, Internet Services, Software, Transportation",Fresh Nation's Virtual Supply Chain™ is a bridge between thousands of specialty brands and the largest grocery retailers and distributors,"Fresh Nation is an enterprise-level B2B wholesale marketplace and management platform for the retail grocery industry, operationalizing local and specialty food assortments for the nation’s largest retailers and distributors. Fresh Nation’s proprietary Virtual Supply Chain™ platform simplifies the complexity of working with thousands of small vendors, saving time and cutting costs. Incorporating a vendor and product rich CRM, interactive supplier portal, order management suite, accounting and invoicing tools, and flexible EDI/API integrations, Fresh Nation is becoming the grocery industry standard for enterprise specialty food management.",https://www.linkedin.com/company/fresh-nation,,http://twitter.com/thefreshnation,http://www.facebook.com/thefreshnation,"30,741"
OjaExpress,https://www.crunchbase.com/organization/ojaexpress,http://www.ojaexpress.com,"Apps, E-Commerce, Food and Beverage, Grocery, Marketplace","Apps, Commerce and Shopping, Food and Beverage, Software",OjaExpress is a digital marketplace for ethnic and cultural groceries.,"OjaExpress is a digital marketplace for ethnic and cultural groceries.  We are dedicated to helping local independent ethnic grocery stores grow and compete in a sustainable way. OjaExpress helps these grocery stores thrive. By helping customers discover the independent grocery stores  unique, cultural product offerings and helping independent grocery stores connect with customers. OjaExpress powers online ordering for independent grocery stores via the OjaExpress platform, while also providing the grocery store partners key customer insights and marketing support.",https://www.linkedin.com/company/ojaexpress/?originalSubdomain=in,,https://twitter.com/ojaexpress,https://facebook.com/ojaex,"30,799"
WhatsGood,https://www.crunchbase.com/organization/crave-food-services,https://sourcewhatsgood.com/,"E-Commerce, Food Delivery, Grocery","Commerce and Shopping, Food and Beverage, Transportation",WhatsGood is a developer of a cloud based food ordering platform.,WhatsGood is an online farmers market and local delivery service.,https://www.linkedin.com/company/14834971/,,http://twitter.com/sourcewhatsgood,http://www.facebook.com/sourcewhatsgood,"33,299"
Relay Foods,https://www.crunchbase.com/organization/retail-relay,http://www.relayfoods.com,"E-Commerce, Grocery, Retail","Commerce and Shopping, Food and Beverage",Save time and money when you order all your groceries online.,We're your online market for sustainable foods and everyday groceries.,https://www.linkedin.com/company/relay-foods,,http://twitter.com/relayfoods,https://www.facebook.com/relayfoods,"34,878"
Albertsons LLC,https://www.crunchbase.com/organization/albertson,http://www.albertsons.com,"Fitness, Food and Beverage, Grocery, Health Care, Retail, Supply Chain Management","Commerce and Shopping, Food and Beverage, Health Care, Sports, Transportation","Albertsons is one of the largest food and drug retailers in the United States, with both a strong local presence and national scale.","Albertsons's mission is to create a shopping experience that pleases their customers; a workplace that creates opportunities and a great working environment for their associates; and a business that achieves financial success. Albertsons Companies is an American grocery company founded and based in Boise, Idaho. It is owned and operated by Cerberus Capital Management. With 2,200 stores and more than 250,000 employees, the company is the second largest supermarket chain in North America after Kroger, which has 2,424 stores. Prior to its January 2015 merger with Safeway Inc. for $9.2 billion, it had 1,075 supermarkets located in 29 U.S. states under 12 different banners. Its predecessor company, Albertsons, Inc., was sold to Albertsons LLC (a Cerberus Capital Management-led consortium), CVS Pharmacy, and SuperValu Inc. in 2006. CVS acquired the freestanding drugstores while the Cerberus-led consortium (Albertsons LLC) and Supervalu (New Albertsons, Inc.) divided the supermarket divisions among themselves. After selling the majority of its stores to various buyers, in January 2013, Albertsons LLC, acquired SuperValu's remaining Albertsons stores, as well as its ACME, Jewel-Osco, Lucky, Shaw's and Star Market brands, in exchange for $100 million in cash and $3.2 billion in SuperValu debt. The sale was completed by March 2013. The company's corporate name was Albertson's until 2002 when the apostrophe was removed.",https://www.linkedin.com/company/albertsons,,http://twitter.com/Albertsons,https://www.facebook.com/Albertsons/,"35,748"
Subziwalla,https://www.crunchbase.com/organization/subziwalla,https://www.subziwalla.com,"Consumer Goods, Delivery Service, E-Commerce, Food Delivery, Grocery, Retail","Commerce and Shopping, Consumer Goods, Food and Beverage, Transportation",Online Indian grocery delivery - the convenient way to shop for Indian ingredients.,"Imagine devoting 3 to 5 hours a week navigating through endless aisles and standing on long lines just so that you can buy groceries that remind you of home. Now imagine there's no in-store customer service, and varying prices and limited selection of products forces you to visit multiple stores. No one should have to experience this much stress and difficulty shopping for groceries, but this is what Indian grocery consumers deal with regularly. Indian grocery shopping hasn't evolved in the last 50 years, and fair-priced and high-quality Indian ingredients are still inaccessible to a majority of the over one million Indian households in the United States. Through key partnerships with wholesale suppliers and FedEx as our last-mile provider, Subziwalla is delivering the only market solution to a frictionless Indian grocery shopping experience. Our service, presentation, execution, and education of our customers is the reason we’ve been growing at 80% quarterly and retaining close to 60% of the customers we convert. This growth and traction in our launch market of Atlanta have proven both the demand and strength of the brand through our first 8 months in operation.",https://www.linkedin.com/company/subziwalla,,https://twitter.com/subziwalla,https://www.facebook.com/subziwallallc/,"36,720"
Whole Foods Market,https://www.crunchbase.com/organization/whole-foods-market,http://www.wholefoodsmarket.com,"Agriculture, Consumer Goods, E-Commerce, Food and Beverage, Grocery, Organic Food","Agriculture and Farming, Commerce and Shopping, Consumer Goods, Food and Beverage",Whole Foods Market is a supermarket chain owned by Amazon that exclusively sells natural and organic products.,"Whole Foods Market is an American grocery chain that exclusively sells natural and organic products. The company was established in 1980 on the belief that where food comes from, and how it’s grown, matters. For them, it meant creating quality standards, working with suppliers who achieve them, and sharing that information with their customers. The company prides itself for selling food products without artificial preservatives, colors, flavors, sweeteners, and hydrogenated fats. To date, Whole Foods has over 450 stores in North America and the United Kingdom.",http://www.linkedin.com/company/whole-foods-market,,http://twitter.com/wholefoods,http://www.facebook.com/wholefoods,"36,922"
Indemand,https://www.crunchbase.com/organization/indemand,http://stayindemand.com,"Delivery, E-Commerce, E-Commerce Platforms, Grocery, Logistics, SaaS, Software","Administrative Services, Commerce and Shopping, Food and Beverage, Internet Services, Software, Transportation",Indemand is empowering the on-demand economy through a suite of technology tools.,"Indemand is a SaaS solution enabling grocers and supermarkets to sell online and offer home delivery to their customers. Customised exclusively for their brand, stores get their own Instacart-like experience, without losing control, access to customer data or selling through a third-party channel. Our solution helps them every step of the way right from the online ordering experience, through packing of the groceries to fast hourly delivery to their customers.",https://www.linkedin.com/company/indemand-services,,http://twitter.com/tryindemand,https://www.facebook.com/stayindemand/,"39,742"
Bare Snacks,https://www.crunchbase.com/organization/bare-fruit,http://www.baresnacks.com,"Bakery, Grocery, Hospitality","Food and Beverage, Travel and Tourism","Bare Snacks, also known as Bare Fruit, provides healthy and quality snacks in the U.S.","Bare Snacks (Bare Foods Co.), originally know as Bare Fruit, was wounded by Eric Strandberg. Bare has been providing healthy snacks for more then ten years. As the leading apple chip brand Bare takes pride in offering the highest quality products. Since 2013 Bare has been one of the fastest growing healthy snack brands in the U.S.",,,http://twitter.com/BareSnacks,http://www.facebook.com/baresnacks,"39,803"
Verde Farms,https://www.crunchbase.com/organization/verde-farms-llc,http://www.verdefarms.com,"Grocery, Organic, Restaurants","Food and Beverage, Sustainability","Due to the many benefits of organic & grass-fed beef, we are proud to supply our meat to top grocery chains & restaurants throughout the US.","Verde Farms Grass-Fed provides completely natural and organic pasture-raised beef and lamb solutions for Retail, Foodservice, and Ingredient segments. 	 We supply products to wholesale meat distributors, top-quality grocery chains as well as directly to restaurants. 	 Consumers are increasingly demanding organic and grass-fed beef and lamb due to their health benefits, strong animal welfare protocols, and environmental benefits.  Verde Farms delivers complete solutions through our strong supply chain and wide range of processing capabilities that produce a broad line of ready-to-cook and ready-to-eat products. Beginning with a global network of family farms, our pasture-raised cattle and sheep are 100% grass-fed, grass-finished and never administered antibiotics or added hormones.  Furthermore, our organic livestock eat grass that has never had synthetic pesticides or fertilizers.  Our protocols ultimately ensure consistent, high quality pasture-raised meats that are shipped nationally to the most demanding customers.",https://www.linkedin.com/company/verde-farms,,https://www.twitter.com/verde_farms,https://www.facebook.com/verdefarms,"40,252"
ShopOne Centers REIT,https://www.crunchbase.com/organization/shopone-centers-reit,http://www.shopone.com/,"Grocery, Marketing, Real Estate, Shopping","Commerce and Shopping, Food and Beverage, Real Estate, Sales and Marketing",A private real estate investment.,"ShopOne Centers REIT Inc. is a private real estate investment trust that is focused on acquiring, operating and managing market-dominant, grocery-anchored shopping centers in densely populated, fundamentally strong markets across the country. ShopOne and its affiliates own and/or manage 47 shopping centers in nine states with approx. 5 million square feet of gross leasable area. Many of the nation’s leading necessity-based retailers including Kroger, Target, and TJX call ShopOne’s properties home. ",https://www.linkedin.com/company/shopone-centers-reit/,,https://twitter.com/ShopOneCenters,https://www.facebook.com/ShopOneCenters/,"41,899"
