Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Cargofy,https://www.crunchbase.com/organization/cargofy,https://cargofy.com,"Artificial Intelligence, Delivery, Delivery Service, Logistics, Mobile, Shipping, Supply Chain Management, Transportation","Administrative Services, Artificial Intelligence, Data and Analytics, Mobile, Science and Engineering, Software, Transportation",Easiest way to find loads for owner-operators,"Cargofy it's a mobile assistant, kind of a ""Siri"" but for truck drivers. We help truckers access to high paying loads through our app, and receive discounts on fuel, maintenance, and truck parts.",https://linkedin.com/company/cargofy,,https://www.twitter.com/cargofy,https://facebook.com/cargofy
Caringo,https://www.crunchbase.com/organization/caringo,https://www.caringo.com,"Cloud Computing, Data Storage, Delivery, Enterprise Software, Information Technology, Software","Administrative Services, Hardware, Information Technology, Internet Services, Software","The global leader in storage solutions for remote access, distribution and long-term retention","Caringo Inc. is an innovative software provider focused on delivering the most advanced object-based technology for accessing, storing and distributing unstructured or file-based data. Its flagship product, CAStor, enables private cloud storage that dramatically improves the scope and economics of storing content by enabling customers to implement robust storage clusters without being locked into proprietary hardware. Founded on the operating principle that things should be made as simple as possible and a customer-first focus, Caringo makes content and file storage affordable, scalable, fast and easy.",https://www.linkedin.com/company/caringo-inc-/,,https://twitter.com/CaringoStorage,https://www.facebook.com/CaringoStorage
Carta Healthcare,https://www.crunchbase.com/organization/carta-healthcare,http://www.carta.healthcare,"Delivery, Health Care, Hospital, Machine Learning","Administrative Services, Artificial Intelligence, Data and Analytics, Health Care, Software",Carta empowers hospitals to personalize the delivery of care to the individual needs of each patient.,"Carta empowers hospitals to personalize the delivery of care to the individual needs of each patient. The approach Carta Healthcare is advocating and enabling is to: find past patients similar to the current one being treated; quantify what exactly happened to them during their journey through the hospital (this is where our model comes in) and; use machine learning to project what the particular patient in question will need, and what the patient can expect their experience to be in the hospital. Carta was founded in 2017 and is based in Palo Alto, California, United States.",,,,
CDN Sumo,https://www.crunchbase.com/organization/cdn-sumo,http://cdnsumo.com,"Cloud Data Services, Delivery, Internet, SaaS, Software","Administrative Services, Information Technology, Internet Services, Software",Easy to use CDN for Platforms as a Service,"CDN Sumo is an online content delivery network for PaaS-based systems. It was launched in 2012 and is operated from Austin, Texas.",,,http://twitter.com/fastly,http://www.facebook.com/FastlyCDN
Chaparral Network Storage,https://www.crunchbase.com/organization/chaparral-network-storage,,"Data Storage, Delivery, Developer Platform","Administrative Services, Hardware, Software",A developer of specialized appliances that deliver data across global storage networks,"Chaparral Network Storage, Inc., a privately held company headquartered in  Longmont, Colo., designs and markets storage appliances that provide simple  solutions to common storage networking problems.  Chaparral specializes in  advanced performance devices that deliver data efficiently within the network,  and sells protocol bridges, data routers, RAID controllers and disk array  appliances that are network ready.  Since its inception in 1998 Chaparral has  shipped over 10,000 RAID disk controllers.  Chaparral's solutions are  available through select storage OEMs, resellers, and distributors worldwide.  Chaparral's channel partners and customers include industry leaders such as  Adaptec, Groupe Bull, Overland Data, Qualstar, and Quantum ATL.",,,,
Chasyr,https://www.crunchbase.com/organization/chasyr,https://www.chasyr.com,"Cryptocurrency, Delivery, Peer to Peer","Administrative Services, Financial Services, Other, Payments, Software",The Global Delivery App with No Fees,"A global social networking app that consolidates spend by sharing time and efforts within your work, family, friends and community environments.",https://www.linkedin.com/company/18176715,,https://twitter.com/Chasyrinc,https://www.facebook.com/groups/Chasyr/
Chicory,https://www.crunchbase.com/organization/chicory,http://www.chicory.co,"Advertising, Artificial Intelligence, Big Data, Delivery","Administrative Services, Advertising, Artificial Intelligence, Data and Analytics, Sales and Marketing, Science and Engineering, Software",Chicory is a technology company that connects recipe websites with online grocers so customers can order the ingredients.,"Chicory is a technology company based in NYC that uses artificial intelligence to create digital grocery experiences. In 2014, Chicory launched its core product, the ""Get Ingredients"" button, which allows consumers to get online recipe ingredients delivered from various grocers and retailers. Within two years, Chicory added over 1,000 recipe partners and became the largest shoppable recipe network in the country. They launched an advertising platform in 2016, leveraging their network to help food brands reach consumers who are in-market for grocery and CPG products. Today, Chicory reaches approximately 80 million unique monthly users and has partnered with companies like Peapod, Time, Inc. and General Mills International to lay the groundwork for the future of grocery.",https://www.linkedin.com/company/chicory/,,http://twitter.com/chicoryco,http://www.facebook.com/chicoryco
Chowbus,https://www.crunchbase.com/organization/chowbus,http://www.chowbus.com,"Delivery, Food Delivery, Internet, Local, Mobile Apps","Administrative Services, Apps, Food and Beverage, Internet Services, Mobile, Sales and Marketing, Software, Transportation",Chowbus is a delivery platform that provides authentic Asian food sourced from local independent restaurants and stores.,"Chowbus is a food delivery platform providing authentic Asian food to its users while empowering local restaurants and stores with the technology, tools, and marketing expertise to grow their business. It provides a curated list of local independent restaurants and stores (paired with real food pictures), a unique bundling feature that allows users to order from multiple restaurants in a single delivery with no added fees, and reliable delivery service. In 2020, Chowbus was listed by Andreessen Horowitz as one of the largest and fastest-growing consumer-facing marketplaces in the United States. Founded by Linxin Wen and Suyu Zhang in 2016, Chowbus helps people discover local Asian cuisine that is not easily found on traditional third-party delivery apps.",https://www.linkedin.com/company/chowbus/,,https://twitter.com/chowbusofficial,https://www.facebook.com/chowbus/
Ciena,https://www.crunchbase.com/organization/ciena,http://www.ciena.com,"Collaboration, Delivery, Software, Telecommunications","Administrative Services, Hardware, Other, Software",Ciena collaborates with customers to unlock the strategic potential of their networks and and change the way they perform and compete.,"Ciena is the network specialist. They collaborate with customers worldwide to unlock the strategic potential of their networks and fundamentally change the way they perform and compete. With focused innovation, Ciena brings together the reliability and capacity of optical networking with the flexibility and economics of Ethernet, unified by a software suite that delivers the industry's leading network automation. They routinely post recent news, financial results and other important announcements and information about Ciena on their website.",http://www.linkedin.com/company/ciena,,http://twitter.com/Ciena,http://www.facebook.com/CienaCorp
Cloud Constellation,https://www.crunchbase.com/organization/cloud-constellation-corporation,http://www.spacebelt.com/,"Cloud Computing, Delivery, Infrastructure","Administrative Services, Internet Services, Other, Software",high speed delivery of mission critical data worldwide,"Cloud Constellation intends to establish the SpaceBelt information ultra-highway, an independent space-based network infrastructure for Cloud Service Providers to offer secure storage and provisioning of enterprise data around the world, without exposure to any surreptitious elements or unintended network jurisdictions.  • Entirely bypasses leaky networks & servers worldwide • Isolated completely from the Internet & leased lines",,,https://www.twitter.com/spacebelt1,
CloudBees,https://www.crunchbase.com/organization/cloudbees,http://www.cloudbees.com,"Business Development, Cloud Computing, Cloud Data Services, Delivery, Enterprise Software, SaaS, Software","Administrative Services, Information Technology, Internet Services, Professional Services, Software",CloudBees develops an end-to-end automated software delivery system that allows companies to balance governance and developer freedom.,"CloudBees develops an end-to-end automated software delivery system that allows companies to balance governance and developer freedom. The company provides companies with smarter solutions for accelerating software development and the fastest path from great ideas to impactful software. Its continuous delivery solutions offer developers and enterprises many choices, from on-premise to cloud-native, from self-managed to self-service, from guided best practices to flexible choice. By making the software delivery process more productive, manageable, and hassle-free, CloudBees puts companies on the fastest path to transforming great ideas into great software and returning value to the business more quickly.   Backed by Matrix Partners, Lightspeed Venture Partners, Verizon Ventures, Delta-v Capital, Golub Capital’s Late Stage Lending, and Unusual Ventures, CloudBees was founded in 2010 by former JBoss CTO Sacha Labourey and an elite team of continuous integration, continuous delivery, and DevOps professionals.",http://www.linkedin.com/company/cloudbees,,http://twitter.com/CloudBees,http://www.facebook.com/CloudBees
Convoke Systems,https://www.crunchbase.com/organization/convoke-systems,http://www.convokesystems.com,"Delivery, Financial Services, SaaS, Software","Administrative Services, Financial Services, Software",Convoke Systems offers software that enables intercompany exchange of electronic documents and data between multiple financial entities.,"Founded in 2006, Convoke Systems, Inc., manages, automates, and accelerates accurate business information for the recovery of debt. The Company is a PCI Compliant Software-as-a-Service (SaaS) provider, delivering an on-demand platform and applications that manage access and delivery of data and information for the financial services and accounts receivable management industries (ARM) necessary to recover debt and conform to Federal State and Local laws and regulations. The Company is privately held, and has established relationships with leading financial institutions in the U.S.",,,http://twitter.com/ConvokeSystems,
Crescendo Networks,https://www.crunchbase.com/organization/crescendo-networks,http://www.crescendonetworks.com,"Architecture, Delivery, Hardware, Software, Web Hosting","Administrative Services, Hardware, Internet Services, Real Estate, Software",Crescendo Networks accelerates and optimizes the delivery of business-critical web applications via application delivery controllers.,"Crescendo Networks accelerates and optimizes delivery of business-critical Web applications through the marketâ€™s best-performing application delivery controllers. A purpose-built hardware design with a massively parallel architecture enables Crescendoâ€™s ADCs to outperform competing products under peak load with all features turned on, allowing servers to serve user requests even under massive HTTP traffic or extreme load. The companyâ€™s products are used by many of the worldâ€™s most sophisticated and fastest-growing Web properties to ensure usability, facilitate rapid business growth, lower IT costs and capture additional revenue.",,,http://twitter.com/CrescendoNtwrks,
Curbit,https://www.crunchbase.com/organization/curbit,https://www.curbit.com/,"Apps, Delivery, Information Technology","Administrative Services, Apps, Information Technology, Software",Curbit develops a curbside delivery application designed to help deliver orders.,"Curbit develops a curbside delivery application designed to help deliver orders. Its application enables consumers to order food from their favorite restaurants in advance, drive to the store, and wait in the car for their order to be delivered to them, enabling smaller restaurants to safely and conveniently serve takeaway meals to their customers without the use of expensive third-party delivery services. The company was founded in 2020 and is headquartered in Calabasas, California.",https://www.linkedin.com/company/driving-thru-inc/,,https://twitter.com/curbitnow,https://www.facebook.com/curbitnow/
Data Dreamers,https://www.crunchbase.com/organization/data-dreamers,http://www.datadreamers.com/,"Delivery, E-Commerce, Information Technology, Software","Administrative Services, Commerce and Shopping, Information Technology, Software",Data Dreamers offers the most advanced yet affordable online restaurant delivery software system,"Thier focus has been on challenges specific to fast-paced restaurant delivery services. They have literally spent thousands of hours analyzing and implementing effective new ways to make a delivery business run more quickly and efficiently. Thier solutions have been used to process nearly two MILLION orders, delivered to satisfied customers in less than an hour.  We love what we do, and it shows. They have developed a proven e-commerce framework that can be easily adapted to  specific needs",,,,
Data TV Networks,https://www.crunchbase.com/organization/data-tv-networks,,"Delivery, Information Technology, TV, Web Browsers","Administrative Services, Information Technology, Internet Services, Media and Entertainment, Software, Video",Data TV Networks is a web-based engine that provides services enabling realtors to deliver information to homebuyers.,Data TV Networks is a web-based engine that provides services enabling realtors to deliver information to homebuyers.,,,,
Deliveright,https://www.crunchbase.com/organization/deliveright,http://www.deliveright.com,"Delivery, Delivery Service, Furniture, Information Technology, Logistics, Software","Administrative Services, Consumer Goods, Information Technology, Software, Transportation",Deliveright operates the most sophisticated last-mile delivery network to manage deliveries of heavy goods to consumers' homes,"Deliveright is a technology company that has created a unified platform to manage the delivery of heavy goods. Deliveright's proprietry platform allows shippers & last-mile delivery companies to oversee the entire supply chain of the delivery of heavy goods, from pickup at the vendor's dock to the customer home.",https://www.linkedin.com/company/deliveright-logistics,,https://twitter.com/deliveristics,https://www.facebook.com/deliverightlogistics
