Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Sourcepoint,https://www.crunchbase.com/organization/sourcepoint,http://www.sourcepoint.com/,"Advertising, Compliance, Privacy, Publishing, SaaS, Software","Advertising, Content and Publishing, Media and Entertainment, Privacy and Security, Professional Services, Sales and Marketing, Software",Sourcepoint is the privacy compliance platform for the digital marketing ecosystem.,"Sourcepoint is the privacy compliance platform for the digital marketing ecosystem. We provide tools to protect consumer privacy, manage compliance and optimize revenue in a rapidly changing landscape. Founded by a team of digital advertising veterans, Sourcepoint has offices in New York, Berlin, London, and Paris. Learn more at www.sourcepoint.com",https://www.linkedin.com/company/sourcepoint-technologies-inc,,https://twitter.com/sourcepointinc,https://www.facebook.com/sourcepointinc,"2,164"
Mashable,https://www.crunchbase.com/organization/mashable,http://mashable.com,"Content, Digital Media, Information Services, Media and Entertainment, News, Publishing, Social Media, Social Network","Content and Publishing, Information Technology, Internet Services, Media and Entertainment",Mashable is a media company for the connected generation and voice of digital culture.,"Mashable is the leading media company for the Connected Generation and the voice of digital culture. Reporting on the importance of digital innovation, Mashable empowers, and inspires its readers around the globe.  Since its inception in 2005, Mashable record 45 million monthly unique visitors and 28 million social media followers and are one of the most influential and engaged online communities worldwide.  Mashable is headquartered in New York City with offices in San Francisco, London, and Los Angeles.",http://www.linkedin.com/company/mashable,,http://twitter.com/mashable,http://www.facebook.com/mashable,"2,432"
Epic,https://www.crunchbase.com/organization/epic,http://www.getepic.com,"Digital Media, EBooks, Education, Media and Entertainment, Publishing, Subscription Service","Content and Publishing, Education, Media and Entertainment, Other","Epic is an internet company that specializes in books, eBooks learning, and educational technology.","Epic is an internet company that specializes in books, eBooks learning, and educational technology. Epic is a leading digital media brand for kids that encourages kids to explore their interests and learn in a fun, safe, kid-friendly environment.  It was founded in 2013 and headquartered in Redwood City, California.",https://www.linkedin.com/company/epic4kids/,,http://twitter.com/Epic4Kids,http://www.facebook.com/epic4kids,"2,568"
Giphy,https://www.crunchbase.com/organization/giphy,http://www.giphy.com,"Communities, Internet, Photo Sharing, Publishing, Search Engine, Social Media","Community and Lifestyle, Content and Publishing, Internet Services, Media and Entertainment","Giphy is an online database and search engine that allows users to search, share, and discover GIFs.","Giphy is an American online database and search engine that allows users to search, share, and discover the best GIFs. It operates a search engine that enables users to search, share, and discover animated graphics interchange formats (GIFs) on the Internet. Animated GIFs have existed for decades, but there was still no good way to browse and discover the best the web had to offer.  And the vision for GIPHY isn’t really just about finding GIFs.  It’s a search engine today but soon you’ll see it grow into a community, a platform with a host of features targeted at gif artists, enthusiasts, bloggers, and anyone generally looking to discover or create that next big meme. It was founded in 2013 and headquartered in New York, United States.",https://www.linkedin.com/company/giphy,,http://www.twitter.com/giphy,,"2,629"
Scribd,https://www.crunchbase.com/organization/scribd,http://www.scribd.com,"EBooks, File Sharing, News, Publishing, Social Media, Subscription Service","Content and Publishing, Internet Services, Media and Entertainment, Other, Software","Scribd is an unlimited reading subscription that offers access to books, audiobooks, magazine articles, documents and more.","Scribd is the unlimited reading subscription that offers access to the best books, audiobooks, news and magazine articles, documents and more. Scribd's e-book subscription service is available on Android and iOS smartphones and tablets, as well as the Kindle Fire, Nook, and personal computers. Scribd brings together the best books, audiobooks, and journalism to help readers become their best selves. The company offers unlimited access to the best books, audiobooks, articles, documents, and more, all in one app.",http://www.linkedin.com/company/scribd,,http://www.twitter.com/scribd,http://www.facebook.com/Scribd,"2,633"
Atari,https://www.crunchbase.com/organization/atari,http://www.atari.com,"Gaming, Internet of Things, PC Games, Publishing, Software, Video Games","Content and Publishing, Gaming, Internet Services, Media and Entertainment, Software","Atari produces, publishes, and distributes interactive entertainment software for gaming platforms.","Atari is a global producer, publisher and distributor of interactive entertainment software for all market segments and all interactive game platforms including consoles from Microsoft, Nintendo and Sony, advanced smartphones, Personal Computers, web and online. Its games are sold in more than 60 countries through an international distribution network and direct to consumers via www.atari.com.",http://www.linkedin.com/company/atari,,http://twitter.com/atari,http://www.facebook.com/atari,"2,651"
Quartz,https://www.crunchbase.com/organization/quartz,http://qz.com/,"Digital Media, Finance, Internet, News, Publishing","Content and Publishing, Financial Services, Internet Services, Media and Entertainment",Quartz is a digitally native news and online media outlet for business people in the new global economy.,"Quartz is a digitally native news outlet, born in 2012, for business people in the new global economy. We publish bracingly creative and intelligent journalism with a broad worldview, built primarily for the devices closest at hand: tablets and mobile phones. Like Wired in the 1990s and The Economist in the 1840s, Quartz embodies the era in which it is being created. The financial crisis that recently engulfed much of the world wasn’t just a cyclical decline or a correction or even a bubble bursting. It was a breaking point. And its shockwaves exposed a fundamentally changed economic order with new leaders and ways of doing business.",https://www.linkedin.com/company/quartzmedia/,,http://twitter.com/qz,https://www.facebook.com/quartznews,"2,707"
Vice Media,https://www.crunchbase.com/organization/vice,http://www.vice.com,"Media and Entertainment, News, Publishing, Video, Video Streaming","Content and Publishing, Media and Entertainment, Video",Vice Media is a North American digital media and broadcasting company.,"Vice Media, a global youth media company, engages in print, event, music, online, television (TV), and feature film business activities in the United States and internationally. It specializes in publishing a magazine that covers information in various subjects, such as sex, drugs, music, fashion, photos, travel, sports, technology, food, not safe for work, and conflicts.  Vice Media also produces and licenses its content for mobile, TV, film, and magazine companies and publishes videos across various content categories for the web. Moreover, it offers magazine subscriptions, books, and DVDs through its online store.  Gavin McInnes, Shane Smith and Suroosh Alvi founded Vice Media in 1994. Its headquarters is in Brooklyn in New York.",http://www.linkedin.com/company/vice-media,Unicorn,http://twitter.com/VICE,http://www.facebook.com/Vice,"2,950"
Brightcove,https://www.crunchbase.com/organization/brightcove,https://www.brightcove.com/en/,"Advertising, Analytics, Cloud Computing, Digital Media, Enterprise Software, Publishing, Video","Advertising, Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Software, Video",Brightcove is offers cloud-based platforms to publish and distribute digital media.,"Brightcove is offers cloud-based platforms to publish and distribute digital media. It offers Brightcove Video Cloud, an online video platform that enables its customers to publish and distribute video to internet-connected devices. The Brightcove Video Cloud platform offers various features and functionalities such as uploading and encoding, content management, video player technology, multi-platform video, live video streaming, distribution and syndication, social media, advertising and monetization, and analytics. The company also provides Zencoder, a cloud-based video encoding service with various features and functionalities, including file support, quality and control, platform and security, and account and integration; Brightcove Once, a cloud-based ad insertion and video stitching service, which addresses the limitations of traditional online video ad insertion technology; Brightcove Gallery, a cloud-based service that enables customers to create and publish video portals; Brightcove Perform, a cloud-based service for creating and managing video player experiences; and Brightcove Video Marketing Suite, a suite of video technologies designed to address the needs of marketers to drive awareness, engagement, and conversion. Brightcove was founded in 2004 and is headquartered in Boston, Massachusetts.",https://www.linkedin.com/company/brightcove,,https://twitter.com/Brightcove,https://www.facebook.com/Brightcove,"2,982"
npm,https://www.crunchbase.com/organization/npm,https://www.npmjs.com/,"Open Source, Packaging Services, Publishing, Software","Administrative Services, Content and Publishing, Media and Entertainment, Software",npm is the package manager for the JavaScript programming language.,"npm is the package manager for the JavaScript programming language. Developers use it to install, manage, and publish shared pieces of JavaScript code for both front-end and back-end applications. npm supports the JavaScript community by providing the registry where developers publish and share packaged open-source modules, and offers paid products that allow for the storage of private packages. The company was incorporated in 2013 and is based in Oakland, California.",https://www.linkedin.com/company/npm-inc-/,,https://twitter.com/npmjs,https://www.facebook.com/npmjs/,"3,928"
Bitly,https://www.crunchbase.com/organization/bitly,http://bitly.com,"Advertising, Analytics, Brand Marketing, Publishing, Social Media","Advertising, Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing",Bitly is a link management platform that helps brands deliver and measure their marketing efforts across all channels.,"Bitly is a link management platform that helps brands deliver and measure their marketing efforts across all channels. Through branded bitlinks, mobile deep linking, and omnichannel campaign tracking, the platform offers a complete marketing solution to drive customer experiences. Using HTTP 301 redirects for its links, companies can use their own custom domains to generate shortened links. This allows the company to push brand awareness on services such as Twitter but use the Bitly engine to generate the shortened URLs and track marketing metrics. Bitly was launched in July 2008 and is based in New York, United States with additional offices in San Francisco and Denver.",http://www.linkedin.com/company/552285,,http://twitter.com/bitly,http://www.facebook.com/bitly,"4,022"
Tribune Publishing,https://www.crunchbase.com/organization/the-tribune-company,https://www.tribpub.com/,"Digital Media, Journalism, Publishing","Content and Publishing, Media and Entertainment","Tribune Publishing Company, is a diversified media and marketing-solutions company.","Tribune Publishing is a media company rooted in award-winning journalism, which harnesses proprietary technology to present personalized, premium content to a global audience in real time. Tribune draws content from its media portfolio, where a commitment to informing and inspiring communities has earned 92 Pulitzer Prizes and a monthly audience of 60 million. From pixels to Pulitzers, Tribune brands optimize content and create engaging experiences for audiences across all channels.",https://www.linkedin.com/company/tribune-publishing/,,https://twitter.com/tribpub,,"4,093"
Casetext,https://www.crunchbase.com/organization/casetext,http://www.casetext.com,"Artificial Intelligence, Law Enforcement, Legal, Legal Tech, Publishing","Artificial Intelligence, Content and Publishing, Data and Analytics, Government and Military, Media and Entertainment, Privacy and Security, Professional Services, Science and Engineering, Software","Casetext is an AI legal research technology for litigators, helping researchers find cases.","Casetext is a widely used A.I. legal research technology, has been adopted across the legal market from the largest Am Law 100 law firms to solo practices. Its award-winning technology offers both conventional search functionality and its CARA A.I. powered contextual search, focuses on the context of a research to help find on-point authorities faster. Founded by a team of former litigators from top law firms, as well as Ph.D. data scientists and leading A.I. engineers, Casetext helps legal researchers find the best cases, faster, including many that they would otherwise miss. Casetext was founded on 2013 and is based in San Francisco, California.",https://www.linkedin.com/company/casetext,,http://twitter.com/casetext,https://www.facebook.com/casetext/,"4,131"
Food52,https://www.crunchbase.com/organization/food52,http://food52.com,"Content, Cooking, E-Commerce, Hospitality, Publishing","Commerce and Shopping, Content and Publishing, Food and Beverage, Media and Entertainment, Travel and Tourism","Food52 is an online portal that provides a curated shop, content, and community for kitchen and home enthusiasts.","Food52 is an online portal that provides a curated shop, content and community for kitchen and home enthusiasts. It is a growing community of 13M cooks and home enthusiasts and a one-stop-shop where individuals can be inspired by great ideas and find the tools and tips to bring them to life.  The company is driven by a mission to reimagine every room in the house and remake everything in it. It was founded in 2009 by Amanda Hesser and Merrill Stubbs.",http://www.linkedin.com/company/food52,,http://twitter.com/food52,http://www.facebook.com/food52,"4,184"
Teachers Pay Teachers,https://www.crunchbase.com/organization/teacherspayteachers-com,https://www.teacherspayteachers.com/,"Content, E-Commerce, Education, Marketplace, Publishing","Commerce and Shopping, Content and Publishing, Education, Media and Entertainment","Teachers Pay Teachers is a community; the first and largest open marketplace where teachers share, sell/buy original educational resources.","Teachers Pay Teachers (or TpT, as they call it) is a community of over 4 million educators who come together to share their work, insights, and inspiration with each other. TpT is the world’s first and largest open marketplace where teachers share, sell, and buy original educational resources. There are more than 2 million available resources for every aspect of PreK-12 education. In the last year alone, two in three U.S. teachers downloaded a teaching resource from TpT. They're looking for engineers, designers, product managers, community and customer support specialists with a deep sense of mission to support educators around the world.",https://www.linkedin.com/company/teacherspayteachers-com,,http://twitter.com/TpTdotcom,http://www.facebook.com/TeachersPayTeachers,"4,220"
Intent,https://www.crunchbase.com/organization/intent-media,http://www.intent.com,"Advertising, Analytics, Artificial Intelligence, Big Data, E-Commerce, Media and Entertainment, Publishing","Advertising, Artificial Intelligence, Commerce and Shopping, Content and Publishing, Data and Analytics, Media and Entertainment, Sales and Marketing, Science and Engineering, Software",<intent> is the data science company for the world’s leading online travel and commerce brands.,"Intent is a data science company for the world’s leading online travel and commerce brands.   Our Predictive Intelligence Platform uses patented technology to predict user behavior in real-time and identify the future value of every user. Over 450 innovative brands trust <intent> predictions to deliver personalized user experiences that maximize utility and ROI.  The company is proud to work with partners like Priceline, Expedia, TripAdvisor, Hotels.com, Wotif, Skyscanner, Hotwire, ebookers, lastminute.com, Delta, AA, Lufthansa, Marriott, and Enterprise. To learn more, visit Intent.com.",https://www.linkedin.com/company/intent-media-inc-,,https://twitter.com/intentdatasci,http://www.facebook.com/IntentMediaNYC,"4,262"
TheStreet,https://www.crunchbase.com/organization/thestreet,http://www.thestreet.com,"Finance, Information Services, News, Publishing","Content and Publishing, Financial Services, Information Technology, Media and Entertainment","TheStreet, a digital financial media company, offers content and tools through a range of online, social media, tablet and mobile channels.","TheStreet is a digital financial media company whose network of digital services provides users, subscribers and advertisers with a variety of content and tools through a range of online, social media, tablet and mobile channels. Our mission is to provide the most actionable ideas from the world of investing, finance and business in order to break down information barriers, level the playing field and help all individuals and organizations grow their wealth. With an unmatched suite of digital services, TheStreet offers all of the tools and insight needed to make the best decisions about earning, investing, saving and spending money.",http://www.linkedin.com/company/theStreet,,http://twitter.com/TheStreet,http://www.facebook.com/TheStreet,"4,385"
NewsCred,https://www.crunchbase.com/organization/newscred,https://www.newscred.com/,"Advertising, Content Marketing, Digital Marketing, Journalism, Publishing","Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing",NewsCred is an enterprise content marketing company that provides access to licensed content from various publishers.,"NewsCred develops and operates a content marketing platform for marketers. It provides access to licensed content from various publishers.  NewsCred also offers NewsRoom, a freelance-based newswire service to provide content from various journalists, photographers, videographers, and designers. Moreover, it offers content and social analytics, audience insights and targeting, influencer and competitor tracking, and custom reporting solutions; and social and Web publishing, social listening and engagement, paid social and native advertising, and integrations and data consolidation.  Further, NewsCred offers Content Marketing Maturity Index to help brands assess their content marketing and improve strategy, as well as provide marketers with tailored recommendations to enhance their content strategy. Asif Rahman, Iraj Islam, and Shafqat Islam founded it in 2008, with its headquarters in New York City.",https://www.linkedin.com/company/newscred/,,http://twitter.com/newscred,http://www.facebook.com/newscred/,"4,556"
LiveIntent,https://www.crunchbase.com/organization/liveintent,http://liveintent.com,"Ad Retargeting, Advertising, CRM, Email, Marketing, Publishing, Real Time","Advertising, Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Other, Sales and Marketing, Software",Liveintent is a people-based marketing technology platform that generates a customer graph while driving sales and revenue.,"LiveIntent is a people-based marketing technology platform changing the way over 2,000 of the world's largest brands and publishers think about email. The LiveIntent platform transforms email from something you send and receive into the simplest, most powerful way to resolve identity and market to people in a mobile-first world. It becomes your superpower, generating a private customer graph that can augment everything from acquisition to attribution while driving incremental product sales and revenue. LiveIntent is headquartered in NYC, with offices in Berlin, Chicago, Copenhagen, Austin, Detroit, Los Angeles, and the UK, serving as home to 170 people and counting. ",https://www.linkedin.com/company/liveintent-inc-/,,http://twitter.com/liveintent,http://www.facebook.com/LiveIntent,"5,144"
Asana,https://www.crunchbase.com/organization/asana,https://asana.com/,"Collaboration, Enterprise Software, Mobile Apps, Publishing, Software, Task Management","Apps, Content and Publishing, Media and Entertainment, Mobile, Other, Software",Asana is a computer software company that specializes in the fields of work management and productivity.,"Asana is a computer software company that specializes in the fields of work management and productivity. It helps teams orchestrate their work, from small projects to strategic initiatives.",http://www.linkedin.com/company/asana,Exited Unicorn,http://twitter.com/asana,http://www.facebook.com/asana,"5,175"
TheSkimm,https://www.crunchbase.com/organization/the-skimm,http://www.theskimm.com,"Fashion, Information Services, Mobile Apps, News, Politics, Publishing","Apps, Clothing and Apparel, Content and Publishing, Design, Government and Military, Information Technology, Media and Entertainment, Mobile, Software","TheSkimm offers an email newsletter that is focused on women, and provides editorial contents and headlines.","theSkimm is the daily newsletter that simplifies the headlines for the educated professional who knows enough to know she needs more. They do the reading for you and explain it with fresh editorial content, breaking down what you need to know to start the conversation.",https://www.linkedin.com/company/theskimm,,http://twitter.com/theskimm,http://www.facebook.com/TheSkimm,"5,247"
JW Player,https://www.crunchbase.com/organization/jwplayer,https://www.jwplayer.com,"Advertising, Publishing, Software, Video, Video Streaming, Web Development","Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing, Software, Video","JW Player offers an advanced and flexible media player for publishing videos, running video ads, and streaming web content.","JW Player offers an advanced and flexible media player for publishing videos, running video ads, and streaming web content. It offers consistent viewing experience in HTML5 and Flash, across mobile, tablet, and desktop platforms. The player also enables its users to customize their experience, creating their own video-page interactions, adjust video quality between high definition and standard definition, access and add multi-language support, and more. Further, JW Player supports video playback and advertising on Chromecast connected devices, multi-screen VAST-compliant advertising, and lean back video viewing experience.",http://www.linkedin.com/company/jwplayer,,http://twitter.com/jwplayer,https://www.facebook.com/jwplayer,"5,678"
Sovrn,https://www.crunchbase.com/organization/sovrn,http://www.sovrn.com,"Advertising, Analytics, Marketing, Publishing","Advertising, Content and Publishing, Data and Analytics, Media and Entertainment, Sales and Marketing","Sovrn offers products and services to online publishers that help them understand, operate and grow their businesses.","Sovrn offers products and services to tens of thousands of online publishers that help them grow, operate their business, understand their readership, and manage consumer data. Sovrn is dedicated to helping content creators do more of what they love, and less of what they don’t. The company is headquartered in Boulder, Colorado with offices in San Francisco, New York, and London.",https://www.linkedin.com/company/sovrn-holdings-inc-,,https://twitter.com/sovrnholdings,https://www.facebook.com/sovrnholdings,"5,744"
Pocket Outdoor Media,https://www.crunchbase.com/organization/pocket-outdoor-media,https://www.pocketoutdoormedia.com/,"Advertising, Information Services, Publishing, Social Media","Advertising, Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing",Pocket Outdoor Media is a provider of sports publishing services intended to offer a collection of endurance sports media properties.,"Pocket Outdoor Media brands influence and engage more athletes than any other through a combined print, online, and social audience of millions of runners, cyclists, triathletes, and swimmers. It features bike racing media brand triathlete and Women’s Running focusing on resource for women runners;",https://www.linkedin.com/company/pocket-outdoor-media/,,https://twitter.com/pocketoutdoor,https://www.facebook.com/PocketOutdoorMedia,"5,864"
mitú,https://www.crunchbase.com/organization/mitú,https://mitunetwork.com/,"Communities, Hospitality, Publishing","Community and Lifestyle, Content and Publishing, Media and Entertainment, Travel and Tourism","mitú connect brands, content buyers, and creators to Latino youth in America.","mitú connect brands, content buyers, and creators to Latino youth in America. It is a home away from home for Latinos in the U.S. They are young, edgy, smart, loud, funny, relevant, proud, and united.They are what it means to be Latino.",https://www.linkedin.com/company/wearemitu/,,https://twitter.com/somosmitu,https://www.facebook.com/wearemitu,"5,987"
EX.CO,https://www.crunchbase.com/organization/playbuzz,https://www.ex.co/,"B2B, Content, Content Marketing, Digital Marketing, Digital Media, Internet, Marketing, Publishing, Video Advertising","Advertising, Content and Publishing, Internet Services, Media and Entertainment, Other, Sales and Marketing",EX.CO is a technology company used by brands & publishers to turn content into engaging and interactive experiences driving results.,"EX.CO (formerly known as Playbuzz) is the leading technology used by brands and publishers worldwide to drive business results through impactful content. EX.CO has two product lines: Channels by EX.CO is a content-driven in-stream video solution for publishers that helps drive revenue.The EX.CO Platform is a technology that enables brands and publishers to create interactive content that increases engagement, dwell times and conversion rates.",https://www.linkedin.com/company/excoplatform,,https://twitter.com/ExCoPlatform,https://www.facebook.com/excoplatform/,"6,218"
Radish,https://www.crunchbase.com/organization/radish-media-inc,https://www.radishfiction.com,"Apps, Media and Entertainment, Mobile Apps, Publishing, Reading Apps","Apps, Content and Publishing, Media and Entertainment, Mobile, Software",Radish is a mobile fiction platform for serialized storytelling.,"Radish is a mobile fiction platform for serialized storytelling. Its wide variety of stories are published and read in bite-sized installments optimized for the smartphone reader. Radish is revolutionizing the way that stories are consumed and produced. Readers can access thousand of serials across genres and connect directly with their favorite storytellers in live community chat rooms. Authors can publish their own original stories, revive backlist titles with a young, mobile readership, and pre-release upcoming books to build advanced buzz—the opportunities are endless!",https://www.linkedin.com/company/10854052,,https://twitter.com/radish_fiction,https://www.facebook.com/radishfiction/,"6,228"
Literati,https://www.crunchbase.com/organization/literati,https://literati.com,"Children, Content, Parenting, Publishing","Community and Lifestyle, Content and Publishing, Media and Entertainment",Literati is a book subscription company that offers clubs for both kids and adults.,"Based in Austin,Texas Literati is a subscription book club company. Since 2017, Literati has provided a unique try-before-you-buy book club service to kids 12 and under. Most recently the company has expanded its product line, offering book clubs curated by “luminaries,” a collection of authors, intellectuals, and other notable figures.  Literati's team is made up of product people, perfectionistic designers, philosophical hackers, and straight-up hustlers on a mission to build revolutionary excitement in literature. The company was founded in 2017 and is based in Austin, Texas.",https://www.linkedin.com/company/literatibooks/,,https://twitter.com/literati,https://www.facebook.com/literatibookclub/,"6,385"
