Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Journy,https://www.crunchbase.com/organization/journy,https://www.gojourny.com/,"Hospitality, Leisure, Reservations, Travel, Travel Accommodations","Community and Lifestyle, Events, Media and Entertainment, Travel and Tourism",Journy is a personalized travel planning service that pairs travelers 1-on-1 with their own personal trip designer.,"Journy is a personalized travel planning service that pairs travelers 1-on-1 with their own personal trip designer. We create custom itineraries complete with accommodations, activities, restaurant reservations, and more—all tailored to a traveler’s unique preferences. With the perfect combination of human care and proprietary technology, we’re able to deliver a high-touch service for a transparent flat rate of $25 or $50 per travel day ($25 without restaurant reservations and activity bookings, $50 with).",https://www.linkedin.com/company/journy,,https://twitter.com/gojourny,https://www.facebook.com/gojourny,"12,480"
Car2Go,https://www.crunchbase.com/organization/car2go-2,https://www.car2go.com,"Car Sharing, Peer to Peer, Transportation, Travel, Travel Agency","Other, Transportation, Travel and Tourism",Car2go offers the world's largest and fastest-growing car sharing service.,"The story of car2go is like the whole concept: sensational. Four years after it started in the German city of Ulm, in 2008, car2go is alive and well in 29 European and North American cities. Over 800,000 members enjoy unlimited mobility with car2go around every corner. It’s a unique story of movement and freedom that makes mobile life in the city more beautiful and environmentally friendly.",http://www.linkedin.com/company-beta/1810368,,https://twitter.com/car2go,https://www.facebook.com/car2go,"14,624"
VacationRenter,https://www.crunchbase.com/organization/vacationrenter,https://www.vacationrenter.com,"Hospitality, Travel, Travel Accommodations, Vacation Rental","Real Estate, Travel and Tourism","The best rentals from the top sites, all in one place.","We love vacation rentals, but not how time consuming and complex it can be to find the right one. So we reimagined a better way. We eliminated the need to search across several different sites and scroll through pages of irrelevant results just to find the perfect home away from home. We bring all the rental options from the leading travel sites together in one place and showcase only the best results. VacationRenter was born inside Wilbur Labs, a San Francisco-based startup studio. Founded by ex-Googlers, VacationRenter uses automation and AI to help travelers find the perfect vacation rental.",https://www.linkedin.com/company/vacationrenter/,,https://twitter.com/VacationRenter_,https://www.facebook.com/vacationrentercom,"15,220"
Emerging Travel Group,https://www.crunchbase.com/organization/emerging-travel,http://emergingtravel.com/,"E-Commerce, Tourism, Travel, Travel Accommodations","Commerce and Shopping, Travel and Tourism",Emerging Travel is an online travel group that helps customers select and book all types of accommodation in over 220 countries.,"Emerging Travel is an online travel group that operates four brands in 100+ source markets: Ratehawk, Zenhotels, Ostrovok, and B2B.Ostrovok. Founded in 2010, the company helps customers select and book all types of accommodation in 220 countries. Emerging Travel's mission is to enrich everyone's travel experience around the world through cutting-edge technology and excellent customer service. It employs more than 780 people across Europe, CIS, Middle East, and South Africa in roles ranging from product and business development to specialized multilingual customer support for all its customers, whether they are trade partners or people simply booking their hotels online.",https://www.linkedin.com/company/emerging-travel-group/,,,,"15,287"
Collective Retreats,https://www.crunchbase.com/organization/collective-retreats,http://www.collectiveretreats.com,"Hospitality, Hotel, Travel Accommodations",Travel and Tourism,Collective Retreats provides luxury travel experiences in unexpected places via our signature asset light retreats.,"Collective Retreats provides our guests with accommodations and dining experiences in luxury tents, and asset light retreats. We offers accommodations in Vail, Montana, Hudson Valley, Sonoma, and Hill Country TX. Collective Retreats was founded by Peter Mack in February 2015. It is based in Denver, Colorado.",https://www.linkedin.com/company-beta/3650320/?,,https://twitter.com/collectivertrts,https://www.facebook.com/collectiveretreats/,"15,773"
2nd Address,https://www.crunchbase.com/organization/2ndaddress,http://www.2ndaddress.com/,"Internet, Real Estate, Travel Accommodations","Internet Services, Real Estate, Travel and Tourism",2nd Address provides premium extended stays and corporate housing for business travelers. ,"With thousands of diverse and premium apartments, condos, and houses in major business centers across the U.S., 2nd Address eases the anxiety of business travel. Our online experience makes finding, leasing, and managing properties simpler and provides a richer experience for Guests as they settle into their new temporary home. Our customers include Google, Facebook, Microsoft and thousands of smaller businesses. Founded in 2014, we operate across the United States with a specific focus in large urban markets.",https://www.linkedin.com/company/9358000/,,https://twitter.com/Your2ndAddress,https://www.facebook.com/My2ndAddress/,"15,802"
Travelstride,https://www.crunchbase.com/organization/stride-travel,https://www.travelstride.com,"Adventure Travel, Internet, Leisure, Search Engine, Tour Operator, Travel, Travel Agency","Community and Lifestyle, Internet Services, Travel and Tourism","The #1 marketplace for expert-planned vacations - tailor-made trips, tours & adventure packages - from local getaways to global expeditions","We connect people with well-planned, experiential trips. PURPOSE: Bring wonder, joy, learning, and connection through better and more frequent travel. MISSION: Fostering a community connecting travelers with wonderful places, people and experiences. INVESTORS: Backed by top travel and tech investors including NFX, JetBlue Ventures, Stanford StartX Fund, Sand Hill Angels, New York Angels, Plug n Play Ventures, and the cofounders of Hipmunk, TripIt, Get There, Trulia, Sherman's Travel, Lastminute.com, JetBlue and Google Now. TEAM: The founding team and advisors were previously leaders at Viator, Intrepid, Bain, Starwood Hotels, Kayak, Yelp, Liftopia, All Trails, TripIt, Trainline, Hotels.com, OneFineStay, and Flight Network. RECOGNITION: Winner of the Phocuswright Innovation Battleground - travel tech's premier startup competition. ""Top 6 Travel App"" Washington Times, ""Top resource for tours"" Frommers. Travelstride is the most comprehensive search engine and reviews platform for all professionally planned vacations and trip planners - the Airbnb or Houzz of the category.  We were all born to explore and yearn to connect more deeply with people and places, yet the hassles of planning the logistics stops millions of people from their dream trips each year. Whatever wonderful travel means to you, Travelstride provides the simplest path to finding your perfect trip with the right balance of comfort and adventure. We are building the most engaged community marketplace for wonderful travel, made easy. We've influenced over 3 million travelers so far and host more than 50,000 professionally-planned trips - from private tailor-made vacations to group tour packages, to expedition cruises, to independent adventures. With itineraries across every continent planned by 1,500+ of the best local experts and global companies, everyone can find the perfect trip for their style and budget. Powered by expert advice and real traveler reviews, the Travelstride community enables travelers to explore places near and far with curiosity, confidence, and connections. VISION: Become the most useful and active travel community, where people of all stripes find, share, and book wonderful trips.",https://www.linkedin.com/company/travelstride,,https://twitter.com/travelstride360,https://www.facebook.com/Travelstride/,"16,682"
Beenest,https://www.crunchbase.com/organization/the-bee-token,https://www.beetoken.com/,"Blockchain, Ethereum, Sharing Economy, Travel Accommodations, Vacation Rental","Other, Real Estate, Travel and Tourism",Beenest is a home sharing platform for hosts to list their homes and for guests to find accommodations.,"Beenest is a home sharing platform for hosts to list their homes and for guests to find accommodations. Their mission is to reinvent business travel, starting with accommodations. Beenest helps you find high quality, conveniently located hotels and homes in major cities around the world.",https://www.linkedin.com/company/thebeetoken/,,https://twitter.com/thebeetoken,https://www.facebook.com/thebeetoken/,"16,688"
Porter & Sail,https://www.crunchbase.com/organization/porter-sail,http://porterandsail.com,"B2C, Hotel, Information Technology, Leisure, Marketing, Reservations, Resorts, Travel, Travel Agency","Community and Lifestyle, Events, Information Technology, Media and Entertainment, Other, Sales and Marketing, Travel and Tourism","Porter & Sail offers flexible booking, exclusive savings and enriching experiences to travelers seeking community, connectivity and culture.","Porter & Sail is changing the way consumers book hotels, offering flexible booking and exclusive savings on hotel experiences to travelers seeking community, connectivity and culture. Porter & Sail partners with the world’s best independent hotels to curate value-driven travel opportunities and experiences that can be redeemed now or later. Porter & Sail was founded in 2015 by Caitlin Zaino von During and Deepak Shrivastava with a focus on building technology to support a modern travel lifestyle, both for leading hotels and the next generation of travelers. Today, Porter & Sail drives sustainable travel forward by supporting independent hotels and their local economies while inviting customers to once again revel in the joy of travel planning with low-risk, high-reward purchases.",http://www.linkedin.com/company/porter-sail,Pledge 1%,https://twitter.com/portersail,http://facebook.com/porterandsail,"16,930"
"Cuddlynest, Inc",https://www.crunchbase.com/organization/cuddlynest-inc,https://www.cuddlynest.com,"Adventure Travel, Business Travel, Travel Accommodations",Travel and Tourism,"World's premier booking platform offering all accommodations for all types of traveler, anywhere in the world, for the best price.","World's premier booking platform offering all accommodations for all types of traveler, anywhere in the world, for the best price.",https://www.linkedin.com/company/cuddlynest/,,https://www.twitter.com/cuddlynest,https://www.facebook.com/cuddlynest,"17,914"
Cabin,https://www.crunchbase.com/organization/cabin-2,https://www.ridecabin.com/,"Hospitality, Lifestyle, Transportation, Travel, Travel Accommodations","Community and Lifestyle, Transportation, Travel and Tourism",Cabin is the first hospitality transportation company on a mission to make the most of every waking and sleeping moment.,"Cabin (www.ridecabin.com) is the first hospitality transportation company on a mission to make the most of every waking and sleeping moment. Cabin addresses America's ""500 mile problem,"" in which regional travel up to 500 miles from home requires sacrificing an entire day, forcing people to take fewer trips without even knowing it. By consolidating both transportation and accommodation into one simple and delightful experience, Cabin’s one-of-a-kind moving hotel experience enables people to travel without travel time.  The company is backed by some of the top investors in Silicon Valley including Founders Fund’s FF Angel, SV Angel, Floodgate, Box Group, Brainchild Holdings, Justin Rosenstein, StartX, FJ Labs, and 1517 Fund.",https://www.linkedin.com/company/ridecabin/,,https://twitter.com/ridecabin,https://www.facebook.com/ridecabin,"22,244"
Fourstay,https://www.crunchbase.com/organization/fourstay,https://4stay.com,"E-Commerce, Education, Internet, Marketplace, Real Estate, Rental, Rental Property, Travel Accommodations","Commerce and Shopping, Education, Internet Services, Real Estate, Travel and Tourism",4stay - SaaS enabled online marketplace for student and intern housing.,"4stay is an online marketplace connecting students with property managers near your campus. They currently have dozens of open rooms looking for students. Their rooms are affordable, their process is easy to use and their platform allows students to know exactly what each room looks like and what amenities they have so that nothing is a surprise!",https://www.linkedin.com/company/fourstay,,https://twitter.com/4stay_co,https://www.facebook.com/fourstay/,"24,570"
Bookit.com,https://www.crunchbase.com/organization/bookit-com,http://www.bookit.com,"E-Commerce, Travel, Travel Agency","Commerce and Shopping, Travel and Tourism",BookIt.com is a travel agency that provides online booking services to travelers.,"BookIt.com is an online travel company determined and dedicated to becoming the leader in providing travelers with the most intuitive online booking experience full of relevant information, helpful guides and travel tips.",https://www.linkedin.com/company/bookit-com/,,http://twitter.com/BookIt,http://www.facebook.com/bookitdotcom,"27,896"
FareHarbor,https://www.crunchbase.com/organization/fareharbor,http://fareharbor.com,"Reservations, Software, Tourism, Travel Agency","Events, Media and Entertainment, Software, Travel and Tourism","FareHarbor operates as a reservation platform for tours, activities, rentals, and attractions.","FareHarbor is an enterprise-level reservation system designed for the tour & activity industry. Built to bring ease and efficiency to every aspect of your business, you’ll find all the tools you need to manage your day-to-day on one central dashboard. Use it to keep track of phone, in-store and affiliate bookings in real-time availability, build unlimited custom reports and seamlessly communicate with customers.  Grow your business by accepting bookings from anywhere, at anytime with mobile checkouts on the FareHarbor app. Use any device to collect customer information, sign digital waivers, or securely accept payment at the industry-low credit card rate of 1.9% + 30 cents per transaction. Do it all with unlimited, 24/7 support from our friendly customer success team.",https://www.linkedin.com/company/fareharbor-holdings-inc/,,http://twitter.com/fareharbor,http://www.facebook.com/FareHarbor,"30,234"
Gordian Software,https://www.crunchbase.com/organization/gordian-software,https://www.gordiansoftware.com/,"Air Transportation, E-Commerce, Reservations, Software, Travel, Travel Accommodations","Commerce and Shopping, Events, Media and Entertainment, Software, Transportation, Travel and Tourism",Gordian Software enables airlines to sell ancillaries via any third party websites.,"Gordian Software enables airlines to sell ancillaries via any third party websites. Travelers no longer need to call the airline if their seat or bag will be included with their ticket. On the other hand, airlines and online travel agents no longer need to spend months and years trying to integrate these products. Gordian Software is working with companies serving millions of travelers every year including Air Canada, Travix, and Otravo.",https://www.linkedin.com/company/gordian-software/,,,,"31,064"
Groupize.com,https://www.crunchbase.com/organization/groupize-com,http://Groupize.com,"Hospitality, Software, Travel, Travel Accommodations","Software, Travel and Tourism","Groupize.com helps the hotel industry attract group travelers by providing automated shopping, booking, collaboration, and planning.","Groupize.com helps the hotel industry attract group travelers by providing automated shopping, booking, collaboration, and planning. It has developed technology for the hotel industry to take control of their online group revenues. The company's technology allows hotels to capture more groups and lessens the burden on hotels and group travel planners by automating tedious tasks associated with automated shopping, booking, collaborating, and modifications.  Groupize’s technology is currently being licensed and used by one of the world’s largest hotel chains to power the online groups and meetings section of several of their brands. Groupize is also actively forming relationships with other major hotel chains and travels web sites to license white label groups and meeting software.",https://www.linkedin.com/company/groupize-com,,http://twitter.com/charlesdgb,https://www.facebook.com/groupize,"31,657"
AllTheRooms,https://www.crunchbase.com/organization/alltherooms,http://alltherooms.com,"Adventure Travel, Leisure, Tourism, Travel, Travel Agency","Community and Lifestyle, Travel and Tourism",AllTheRooms is the world’s first and only complete accommodations search engine.,"AllTheRooms is the world’s first and only complete room metasearch engine, combining hotels with home stays (like Airbnb), secret deals (like Hotwire), and all other types of accommodations. Existing hotel-focused metasearch engines, never present travelers with all of the rooms available in a given destination, forcing the traveler to visit dozens of different sites. They save the customer time by combining absolutely every room on the internet.",http://www.linkedin.com/company/3315159,,http://twitter.com/alltherooms,https://www.facebook.com/AllTheRooms,"31,967"
Domicile,https://www.crunchbase.com/organization/domicile,https://bookdomicile.com/,"Communities, Hospitality, Hotel, Leisure, Real Estate, Travel Accommodations","Community and Lifestyle, Real Estate, Travel and Tourism","A better way to stay for business, Domicile combines modern, fully-furnished apartments with the services you expect from leading hotels","Domicile delivers a unique housing experience specifically tailored to the needs of business professionals. Whether traveling for extended project work or corporate relocation, Domicile strives to delight our guests by offering spacious and modern accommodations, extraordinary customer service, and customized solutions.  Domicile creates exceptional, home-like spaces. We know that being on the road can be stressful, particularly when it involves a rigorous work schedule. We go above and beyond to remove the monotony of traditional accommodations and provide a new, more vibrant, way to stay for business travel.",https://www.linkedin.com/company/bookdomicile,,,,"37,023"
GetBoat.com,https://www.crunchbase.com/organization/get-boat-international-llc,http://www.getboat.com,"B2C, E-Commerce, Marine Technology, Marketplace, Mobile Apps, Online Auctions, Travel, Travel Accommodations, Travel Agency, Vacation Rental","Apps, Commerce and Shopping, Mobile, Other, Real Estate, Science and Engineering, Software, Travel and Tourism",Get Boat is a unique auction-based global marketplace for yacht charters,GetBoat is a marketplace that increases transparency and improves economics for both customers and suppliers via reverse auction.,https://www.linkedin.com/company/getboat-com,,https://www.twitter.com/get_boat,https://www.facebook.com/getboat,"43,104"
FinalPrice,https://www.crunchbase.com/organization/finalprice,http://www.finalprice.com,"Tourism, Travel, Travel Accommodations",Travel and Tourism,FinalPrice is a private travel club for travel enthusiasts and professionals.,New era in travel. Your search stops here and your savings begin! Private travel club for travel enthusiasts and professionals,https://www.linkedin.com/company-beta/10614629/,,,,"45,070"
Bringit Technologies,https://www.crunchbase.com/organization/bringit-technologies,https://bringitapp.com,"Business Travel, Casino, Hospitality, Hotel, Logistics, Retail Technology, Supply Chain Management, Tourism, Travel, Travel Agency","Commerce and Shopping, Hardware, Software, Transportation, Travel and Tourism",BringIt is an On-Demand Luggage Concierge that allow travelers to get to or from the airport without their heavy luggage slowing them down.,"BringIt is an On-Demand Luggage Concierge. We allow travelers to get to or from the airport without their heavy luggage slowing them down. You can finally fully enjoy your vacation by traveling hands-free. You Travel, We Carry!",https://www.linkedin.com/company/bringitapp-technologies/,,https://twitter.com/thebringitapp,https://www.facebook.com/bringitsupport/,"48,474"
"Jurny, Inc.",https://www.crunchbase.com/organization/jurny-inc,https://www.jurny.com/,"Hospitality, Mobile Apps, Real Estate, SaaS, Travel Accommodations","Apps, Mobile, Real Estate, Software, Travel and Tourism",Jurny is a hospitality tech company offering SaaS-based management solutions for the modern traveler.,"Jurny is a hospitality tech company offering SaaS-based management solutions designed to accommodate the evolving needs and expectations of the modern traveler. Jurny connects consumers with high-end branded suites and apartments owned by independent property and hotel owners for short-term stays. From design to implementation, Jurny’s turnkey management service enables an industry-first true automated experience from check-in to check out for both guests and owners, resulting in flawless operations and increased profits. Jurny is pioneering the next generation of tech-first, on-demand hospitality.",https://www.linkedin.com/company/jurny/,,https://twitter.com/urjurny,https://www.facebook.com/urjurny/,"49,733"
Apartment Jet,https://www.crunchbase.com/organization/apartment-jet-inc,http://www.ApartmentJet.com,"Real Estate, Software, Travel, Travel Accommodations","Real Estate, Software, Travel and Tourism",Apartment Jet is a short term property management software that offers solutions to owners and operators in apartment industry.,"Apartment Jet is a short term property management software that offers solutions to owners and operators in apartment industry. The company helps these owners grab the reins and right the saddle. It provide property management owners and operators the portfolio-level visibility, control, revenue opportunity, and power to maintain a sense of community that’s too easily sacrificed in today’s sharing economy. The company is focused on turning corporate/guest suites and vacant units into revenue. ",https://www.linkedin.com/company/15214846,,https://www.twitter.com/apartmentjet,https://www.facebook.com/apartmentjet,"51,950"
Kelly Inn,https://www.crunchbase.com/organization/kelly-inn,https://www.kellyinns.com/,"Consulting, Hotel, Management Consulting, Travel Accommodations","Professional Services, Travel and Tourism",Kelly Inn is a management and consulting company that currently owns and operates full and limited-service hotel properties.,"Kelly Inn is a management and consulting company that currently owns and operates full and limited-service hotel properties. It has built an impressive record of success by bringing together three essential elements: a commitment to guest comfort and satisfaction, a staff of dedicated professionals, and sound management principles. It was incorporated in 1984 and is headquartered in Sioux Falls, South Dakota.",,,,,"54,285"
Heli,https://www.crunchbase.com/organization/heli,http://heli.life,"Adventure Travel, Service Industry, Travel Agency","Other, Travel and Tourism",Travel Marketplace & Booking Software,"Heli is a technology company with an online platform for consumers to book adventure and activity experiences as well as a booking software for suppliers and tour operators. The company was founded in 2015 in New York City and is now headquartered in Aspen, Colorado.",,,,https://www.facebook.com/heli-life-586607791462676,"56,010"
BTC Trip,https://www.crunchbase.com/organization/btc-trip,http://btctrip.com/,"Bitcoin, Communities, Travel Agency","Community and Lifestyle, Financial Services, Payments, Software, Travel and Tourism","BTC Trip is a travel agency of the cryptocurrencies communities, allowing users to travel with Bitcoins.","BTC Trip is a travel agency of the cryptocurrency communities, allowing users to travel with Bitcoins. It enables users to plan trips maximizing the ability to use bitcoins.",https://www.linkedin.com/in/dsaezgil,,http://twitter.com/BtcTrip,http://www.facebook.com/pages/BtcTrip/204523923004550,"56,275"
baboo,https://www.crunchbase.com/organization/baboo-e5a5,https://baboo.travel,"Adventure Travel, Online Portals, Travel, Travel Agency","Internet Services, Travel and Tourism",baboo connects travellers to local experts to quickly create & book tailor-made trips.,"baboo is a user-friendly platform that connects travellers directly to local experts based in the destination of choice. Through this platform, travellers can personally discuss their needs, preferences and expectations with a local travel operator in order to create and book tailor-made trips. Powered by advanced Artificial Intelligence, an algorithm links the traveller directly with the most suitable native travel operator, based on its experience & ratings.",,,https://twitter.com/baboo_travel,https://www.facebook.com/baboo.travel,"59,287"
Wherefor,https://www.crunchbase.com/organization/wherefor,http://wherefor.com,"Reservations, Travel, Travel Accommodations","Events, Media and Entertainment, Travel and Tourism","Wherefor is a travel startup that shows where to go, for what can spend.","WhereFor helps both businesses and individuals find the best destination, flight, and hotel within a given budget.  With software that can analyze a quarter-million hotels and 5 million flights in over 150 destinations in about 10 seconds, users can be confident that they are getting the best possible prices on their travel bookings.  Further, WhereFor Business leverages proprietary artificial intelligence to balance dozens of factors, including company policy, in order to recommend the optimal hotel, flight, and airport for a given trip.  Ultimately WhereFor is enabling companies of all sizes to save an average of 23% on their travel expenditures.",,,https://www.twitter.com/wherefortravel,http://www.facebook.com/wherefortravel/info,"59,642"
EXPLOY,https://www.crunchbase.com/organization/exploy,https://EXPLOY.com,"Adventure Travel, Business Travel, CleanTech, GreenTech, Hospitality, Hotel, Social Network, Sustainability, Travel Agency","Internet Services, Sustainability, Travel and Tourism",A pioneer Members Travel Community connecting members with a chic atlas of global hideaway destinations.,"Our Globetrotters provides a unique perspective on places that makes you want to pack your bags and escape, travel with a carbon Neutral footprint. EXPLOY is a community for people to list, discover unique places around the world through mobile phones or the internet. Whether an castle for a week, A parachute for an hour, or hotspots to visit while traveling. EXPLOY connects people to unique travel experiences at any price point. With a growing community of users, EXPLOY also provides an easy way for Companies to monetize their business and showcase it to an audience of millions.",https://www.linkedin.com/company/EXPLOY,,https://twitter.com/exployable,https://www.facebook.com/exployable,"59,964"
HeyLets,https://www.crunchbase.com/organization/heylets,http://heylets.com/,"Service Industry, Travel, Travel Agency","Other, Travel and Tourism",HeyLets provides a social network built around experiences.,"HeyLets provides a social network built around experiences. Its platform shows recommendations that are popular with the users, making the process of discovery more social, and the results more relevant. Unlike other companies, there are no 3-star reviews from people with nothing in common on HeyLets, users post pictures and short descriptions of experiences that inspire them and that they want to share with the world.",https://www.linkedin.com/company/heylets/,,http://twitter.com/heyletsapp,http://www.facebook.com/HeyLets,"60,922"
