Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
ZipCents,https://www.crunchbase.com/organization/zipcents,http://www.zipcents.com,"News, Payments, Video, Virtual Goods","Commerce and Shopping, Content and Publishing, Financial Services, Media and Entertainment, Payments, Software, Video",Probabilistic payment platform,"Zipcents is dedicated to providing the fastest, most user-friendly, and most intuitive online payment system available.  The Zipcents payment platform strikes the optimal balance between speed and security.  The result is a seamless yet secure online payment system that brings true one-click payments across the web -- only requiring extra steps when deemed necessary.  Zipcents is designed for making small payments for digital goods, such as online videos, newspapers, and games.",,,http://twitter.com/zipcents,
zintin,https://www.crunchbase.com/organization/zintin,http://www.zintin.com,"iOS, Mobile, Photography, Social Media, Software","Content and Publishing, Internet Services, Media and Entertainment, Mobile, Platforms, Software",Zintin is an iPhone app and social network centered around location and shared media. Zintin lets users share pictures on their phone with,"Zintin is an iPhone app and social network centered around location and shared media. Zintin lets users share pictures on their phone with the people nearby them, and browse pictures that have been shared by other users. The iPhone app is due out on July 11 2008 with the iPhone app store.",https://www.linkedin.com/company/zintin,,http://twitter.com/ZintinApp,
ZingoTV,https://www.crunchbase.com/organization/zingotv,https://www.zingotv.com,"Digital Entertainment, Digital Media, Media and Entertainment, Software, Video Streaming","Content and Publishing, Media and Entertainment, Software, Video",Streaming Service and Content Provider,"ZingoTV, available for iOS, Android, Roku, Chromecast, Amazon Fire TV, and other popular platforms, offers an exciting line-up of live sports, highlights and unique content. Through broadcast partnerships, ZingoTV sports content has a potential reach of 8.5 million cable households, and 100 million digital subscribers. ZingoTV has developed a multi-channel strategy across linear, digital, OTT, and social, with carriage in all 200+ DMAs.",https://www.linkedin.com/company/zingo-tv/,,https://twitter.com/zingotv,https://www.facebook.com/ZingoTV/
ZigZag,https://www.crunchbase.com/organization/zigzag-3027,https://www.zigzagtheapp.com/,"Apps, iOS, Media and Entertainment, Social Media, Software, Video, Video Editing","Apps, Content and Publishing, Internet Services, Media and Entertainment, Mobile, Platforms, Software, Video","Create Together, Trend Together! ZigZag is the new social media app that helps you make viral videos with friends.","ZigZag is a startup video collaboration app based out of LA.  On ZigZag, users can create videos with up to 12 friends at the same time. Once a video is posted, all participants share the engagement - meaning they rise in the ranks together! ZigZag is also revolutionizing the social media market with their highly engaged team. The ZigZag team chooses their favorite videos daily to repost, comment, and share. Users can get trending by making awesome content and tagging ZigZag in the video! Join the community and download ZigZag in the App Store now: http://bit.ly/gozigzag",https://www.linkedin.com/company/joinzigzag/,,http://twitter.com/joinzigzag,https://www.facebook.com/joinzigzag
Ziff Davis,https://www.crunchbase.com/organization/ziff-davis,http://www.ziffdavis.com,"Advertising, Digital Media, E-Commerce, Internet, News, Publishing, Robotics","Advertising, Commerce and Shopping, Content and Publishing, Hardware, Internet Services, Media and Entertainment, Sales and Marketing, Science and Engineering, Software","Ziff Davis is a digital media company specialized in the areas of technology, gaming, and men’s lifestyle.","Ziff Davis is a digital media company specialized in the areas of technology, gaming, and men’s lifestyle. The company reaches over 117 million unique visitors per month. The company’s online platform is comprised of IGN.com, PCMag.com, AskMen.com, ComputerShopper.com, ExtremeTech.com, Geek.com, LogicBuy.com, and Toolbox.com. Ziff Davis also operates NetShelter, a community of technology publishers dedicated to consumer electronics, computing, and mobile communications. The company was founded in 1927 and is based in New York, N.Y.",http://www.linkedin.com/company/4469,,http://twitter.com/ZiffDavisTech,https://www.facebook.com/ziffdavisllc
ZFlip.com,https://www.crunchbase.com/organization/zflip-com,http://zflip.com,"Photography, Software, Web Design","Content and Publishing, Design, Media and Entertainment, Software",Design your moments,"ZFlip is a photo sharing app and website. It enables you to snap pictures, place them within designs, add captions and locations, and then share them on the ZFlip service, facebook, and Twitter.",,,http://twitter.com/zflipapp,
ZeroOne eCommerce,https://www.crunchbase.com/organization/zeroone-ecommerce,https://zerooneecommerce.com/,"Digital Media, E-Commerce, E-Commerce Platforms, Gaming, Music, Photography, Retail, SaaS, Software, Video","Commerce and Shopping, Content and Publishing, Gaming, Internet Services, Media and Entertainment, Music and Audio, Software, Video",ZeroOne empowers curators by providing them with the tools they need to manage and distribute their digital products.,"ZeroOne eCommerce is a SaaS platform that enables instant, affordable, and secure distribution of digital products. ZeroOne empowers curators and sellers of digital content - podcasts, music, art, film, gift cards and beyond - to distribute their work with minimal effort and cost, allowing them to use the time to focus on their craft. By integrating multiple e-commerce platforms, vendors can automatically distribute digital products, minimize fraud risk, and manage customer support all through ZeroOne’s platform. ZeroOne eCommerce is a WI-based Delaware C-Corp.  As digital products such as gift cards, music, art, games, templates, photography, and on-line classes increase in popularity, vendors small and large are not able to easily distribute their products, manage inventory, messages, and fraud on multiple platforms despite offering the same digital product on all platforms. ZeroOne eCommerce solves this issue by allowing vendors to distribute and manage their sales on one platform instantly, affordably, and securely.  ZeroOne offers low fees per transactions, rather than high monthly subscriptions – profiting by providing vendors a scalable service.",https://www.linkedin.com/company/zerooneecommerce/,,,
ZergNet,https://www.crunchbase.com/organization/zergnet,http://www.zergnet.com,"Advertising, Content Creators, Content Discovery, Software","Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing, Software",Content Recommendation that promotes links to your articles on hundreds of partner sites in a private network.,"ZergNet is the only content recommendation company focused on sending incremental traffic & unique visitors to our partners at scale. In exchange for implementing our content recommendation module, we promote your content on our publishing partners including: Conde Nast, Time, NBC, AOL, Viacom, Warner Bros, Rodale, Wenner, Fox, American Media and most major media companies. Return traffic can be specifically targeted to areas you care about - video, sponsored sections, galleries, etc. Our larger partners get hundreds of thousands of new unique visitors every day from us - driving a significant increase in sales revenue.",http://www.linkedin.com/company/zergnet,,https://twitter.com/ZergNetOfficial,https://www.facebook.com/ZergNetOfficial/
Zentation,https://www.crunchbase.com/organization/zentation,http://www.zentation.com,"Education, Internet, Internet of Things, Semantic Web, Software, Video, Video Streaming","Content and Publishing, Education, Internet Services, Media and Entertainment, Software, Video","Zentation is a free service that marries video with PowerPoint presentations, delivering a mashed up version of both for online viewing.",Zentation.com provides a self-service tool to synchronize video and slides.   Anyone can create an online webcast using a three step process: 1.  Upload video or link a YouTube video 2.  Upload PowerPoint or like to a Slideshare deck 3.  Sync the video and the slides The result is an online presentation that mimics the flow and delivery of the live presentation.  Presentations can be sent as a link or embedded into any website.,,,http://twitter.com/zentation,http://www.facebook.com/zentation
Zenergo,https://www.crunchbase.com/organization/zenergo,http://www.zenergo.com,"Apps, Communities, Events, Location Based Services, Photo Sharing, Social","Apps, Community and Lifestyle, Content and Publishing, Data and Analytics, Events, Internet Services, Media and Entertainment, Navigation and Mapping, Software","Zenergo is a social site allowing users to discover, connect and share with others around their favorite activities and interests.","Zenergo is a new social site designed to Activate Your Life with easy, yet powerful tools allowing you to discover, connect and share with people and groups around your favorite activities and interests. Zenergo combines the functionality of email, photo sharing, event creation, group management, location and criteria-based search and calendaring in a single, safe, free and easy-to-use system, eliminating the need for many other website services. Most social networks take a â€œsingle bucketâ€ approach, meaning all contacts are considered to be in the same social circle, with the same social status to the primary networker. Other social networking sites only provide a single aspect of networking such as single group management or single event management. Zenergoâ€™s unique design and individual features provides a whole solution, thatâ€™s completely integrated The core technology, in development for over 2 years, is based on detailed, individual activity profiling, creating social resumes that map to real life and providing a more meaningful social networking experience.  Zenergo also offers a location-based and criteria matching service so users can expand their social network with new like-minded people.  Because Zenergo is activity-based, users will self-select themselves into their favorite interests (over 300 consumer verticals) initially allowing us to laser target marketing programs on a contextually relevant basis for national brands, local merchants and service providers. Zenergoâ€™s target demographic is the underserved post-college and above market, which is the fastest growing social networking audience both in the U.S. and globally.",,,,
Zemanta,https://www.crunchbase.com/organization/zemanta,http://www.zemanta.com,"Advertising, Content Discovery, Content Marketing, Software","Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing, Software",Zemanta develops enterprise software for native advertising. Brands use the Zemanta One platform to execute their global native ad spend.,"Zemanta brings the power of programmatic advertising to native. Zemanta One is the only cross-channel media buying platform specifically designed for the promotion and distribution of marketing content. The world's largest brands and leading digital agencies use Zemanta's programmatic platform to scale, automate and optimize their entire native advertising programs. Founded in 2007, Zemanta is based in New York with offices across North America and Europe.",https://www.linkedin.com/company/zemanta,,http://twitter.com/zemanta,http://www.facebook.com/zemanta
ZeeMaps,https://www.crunchbase.com/organization/zeemaps,http://www.zeemaps.com,"Consumer, Publishing, SaaS, Software","Content and Publishing, Media and Entertainment, Other, Software",ZeeMaps is a company that allows consumer to make and publish maps that are interactive.,"ZeeMaps, a SaaS web GIS solution, allows users to organize, visualize,   analyze, and publish geographical information. ZeeMaps has been operational  since August 2005, and is routinely used by tens of thousands of users around the world. Over time, users have marked over 20 million entries on ZeeMaps, and have provided valuable feedback in improving and designing features of the service. A crowdsourced study of iPhone network speeds by wired.com using ZeeMaps was nominated for an ASME award. Users can mark points-of-interest, areas-of-interest, and paths or routes in ZeeMaps. Some of the unique capabilities of ZeeMaps are:          Scalability: Users can mark a few entries or tens of thousands of entries     on maps without impacting performance. ZeeMaps automatically uses marker     clustering or tiling as necessary.     Custom Fields and GeoSearching: Users can define custom fields for their     markers that they can use to perform powerful Geo Searches, e.g., all     Gold customers in California.     Multiple Forms of Data Input: Users can upload CSV files to ZeeMaps, tie in     with Google Spreadsheets or factual.com tables, or copy-and-paste tabular data.     Colored Regions: ZeeMaps provides capabilities to color various regions of     the world like cities, countries or states. For US, ZeeMaps also provides     coloring counties, zip codes, congressional districts, and state legislative     districts.     Print Images: Users can obtain map images of their geographical data in",,,http://twitter.com/zeemaps,http://www.facebook.com/zeemaps
Zebra Technologies,https://www.crunchbase.com/organization/zebra-technologies,https://www.zebra.com/ap/en.html,"Hardware, Hospitality, Information Technology, Logistics, Manufacturing, News, Social News, Software, Transportation","Content and Publishing, Hardware, Information Technology, Manufacturing, Media and Entertainment, Software, Transportation, Travel and Tourism","Zebra Technologies is a global leader in barcode printing and RTLS technology including printers, RFID, software and supplies.","Zebra Technologies is a global leader in barcode printing and RTLS technology including printers, RFID, software and supplies. Find your asset tracking solution. Zebra’s extensive portfolio of solutions give real-time visibility into everything from products and physical assets to people, providing very precise operational data not only about where things are, but what condition they are in. This allows business leaders to use data to make better, more informed decisions, respond in real-time and ultimately, help businesses understand how they work, and how they could work better.",http://www.linkedin.com/company/167024,Crunchbase Venture Program,http://twitter.com/ZebraTechnology,http://www.facebook.com/ZebraTechnologiesGlobal
Zeality Inc.,https://www.crunchbase.com/organization/zeality-inc,http://www.Zeality.co,"Apps, Video Streaming, Virtual Reality","Apps, Content and Publishing, Hardware, Media and Entertainment, Software, Video",Zeality Inc. is the leading provider of innovative cloud solutions for delivering immersive media content across all connected devices.,"We are a pioneer in the world of Immersive Media experience. We continue to push the limits because we believe in Immersive Media’s unmatched power to educate, inspire, entertain, and communicate. Zeality Inc. is the leading provider of innovative cloud solutions for delivering immersive media content across all connected devices. The company offers a full suite of products and services that will help you define the use of immersive media, determine the value of the medium and develop repeatable, scalable model for using VR and 360 videos in your iphone and android applications. The company leverages strong strategic partnerships with production companies, tech corporations, infrastructure organizations, and more, to create multi-directional engagement with a variety of audiences through immersive experiences.  Our customers include innovative brands like the San Francisco 49ers, San Jose Sharks, Reebok and others, who are all working to deliver on the promise of immersive media. For more information, please visit http://zeality.co/.",https://www.linkedin.com/company/zeality-inc-,,https://twitter.com/ZealityVR,https://www.facebook.com/Zeality.co/
Zeacon,https://www.crunchbase.com/organization/zeacon,https://zeacon.com/,"E-Commerce, Internet, Location Based Services, Marketing, Mobile Advertising, Real Time, Software, Video Streaming","Advertising, Commerce and Shopping, Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Navigation and Mapping, Other, Sales and Marketing, Software, Video",Zeacon is building a live stream eCommerce location-based platform for Virtual Events.,"Zeacon is creating a location-based live stream eCommerce platform that will change the way the world interacts and experiences the DigiCal (Digital and Physical) world. Zeacon started with the premise of connecting the physical world digitally. The company recognizes the need for innovation so brands and consumers can seamlessly take part in DigiCal transformation that also helps them better connect to their communities. The company's platform provides businesses and consumer communities with an innovative and intelligent tool to uniquely drive sales, brand awareness, and engagement via their powerful live-streaming eCommerce platform. Zeacon was founded in 2018 and is headquartered in Bellevue, Washington.",https://www.linkedin.com/company/zeacon/,,https://twitter.com/hellozeacon,https://www.facebook.com/hellozeacon/
Zazu,https://www.crunchbase.com/organization/zazu,http://www.getZazu.com,"Android, Apps, Information Technology, iOS, Location Based Services, Mobile, Mobile Apps, News","Apps, Content and Publishing, Data and Analytics, Information Technology, Internet Services, Media and Entertainment, Mobile, Navigation and Mapping, Platforms, Software",Zazu is a cloud based technology accessible through Android and iPhone that helps users start their day with the right information.,"Zazu is a cloud based technology accessible through Android and iPhone that helps users start their day with the right information. The smartphone technology presents information graphically and by voice from a user’s calendar, weather, news, and location-based services. Given calendar and location data, Zazu gives access to directions and calculates ETA for the next meeting or drafts an email for a user to notify meeting attendees if they’ll be running late.",,,http://twitter.com/getZazu,
Zaplife,https://www.crunchbase.com/organization/zaplife,http://zaplife.com,"Blogging Platforms, File Sharing, Mobile, Photography","Content and Publishing, Media and Entertainment, Mobile, Software",Zaplife is an online platform to share photographs.,Photo blogging made simple. Zaplife is a fun and easy way to share your photos through a timeline similar to blogging. Zaplife runs on your iPhone and connects with your favorite online services.,,,http://twitter.com/zaplife,http://www.facebook.com/zaplife
YuJa,https://www.crunchbase.com/organization/yuja,http://www.yuja.com,"Collaboration, E-Learning, Education, Video, Video Editing, Video on Demand, Video Streaming","Content and Publishing, Education, Media and Entertainment, Other, Software, Video","YuJa is a leader in enterprise video solutions. Our products harness the power of video to educate, engage, inspire and collaborate.","YuJa is a leader in enterprise video solutions. Our products harness the power of video to educate, engage, inspire and collaborate. We serve organizations of all sizes within all sectors including higher-ed, K-12, government and corporate delivering video experiences including lecture capture, live streaming, media management, video conferencing, and immersive social & mobile engagement tools. We have legal headquarters in Delaware with primary U.S. offices in Silicon Valley, California and Canadian offices in Waterloo and Toronto.",https://www.linkedin.com/company/yuja,,http://twitter.com/YuJaNow,http://www.facebook.com/YuJaNow
Yttro Mobile,https://www.crunchbase.com/organization/yttro,http://www.yttromobile.com,"App Discovery, Content Discovery, Machine Learning, Mobile","Apps, Artificial Intelligence, Content and Publishing, Data and Analytics, Media and Entertainment, Mobile, Sales and Marketing, Software","A disruptive mobile discovery platform that unlocks greater access to quality apps through an innovative, exploratory visual interface.","Yttro is a disruptive mobile discovery platform that unlocks greater access to quality apps through an innovative, exploratory visual interface. In an exploding app market where anything not on the ‘Top’ lists effectively doesn’t exist, Yttro's machine learning algorithms instead map out a myriad of games in a patent-pending, touch-driven interface that is intuitive and delightful to use. This provides more mobile apps with unprecedented visibility by exposing the long-tailed distribution beneath the top charts. From a user’s perspective, Yttro offers no-holds-barred access to a much fuller buffet of mobile game options, and an intuitive, relevant discovery experience that yields valuable installs in alignment with user intent. For developers, Yttro's seamless incorporation of promotional and native content enables developers to connect directly, and in the most non-intrusive way, with potential leads while keeping their marketing budgets slim.",,,http://twitter.com/yttromobile,http://www.facebook.com/yttromobile
YouTube Instant,https://www.crunchbase.com/organization/youtube-instant,http://ytinstant.com,"Messaging, Search Engine, Software, Video, Video Streaming","Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software, Video","YouTube Instant is a real-time, search-as-you-type service for playing YouTube videos.","YouTube Instant is a real-time, search-as-you-type service for playing YouTube videos. It was built by Feross Aboukhadijeh.",,,http://twitter.com/ytinstant,
Younity,https://www.crunchbase.com/organization/entangled-media,http://getyounity.com,"Enterprise Software, Internet, Mobile, Video Streaming","Content and Publishing, Internet Services, Media and Entertainment, Mobile, Software, Video",Younity provides users with a personal cloud where they are given access across all computing and mobile devices.,"Younity provides users with a personal cloud where they are given access across all computing and mobile devices. Its platform unifies all media like photos, video, and music as well as assists users to stream, access, or share media anytime, from any device that enables consumers to access their personal media and content seamlessly. It was founded in 2010 and is based in Encinitas, California.",https://www.linkedin.com/company/entangled-media-corp.,,http://twitter.com/getyounity,http://www.facebook.com/getyounity
YouFood,https://www.crunchbase.com/organization/youfood,http://www.joinyoufood.com,"Android, Content Discovery, E-Commerce, iOS, Mobile, Social Media","Commerce and Shopping, Content and Publishing, Internet Services, Media and Entertainment, Mobile, Platforms, Software","Discover, share, and buy meals you love.","YouFood is a mobile application that allows its users share food wisdom, meal ideas, and recipes. The company is based in the United States and it was founded in 2013 by Peter Simones and Alex Bernier.",,,,
YouAppi,https://www.crunchbase.com/organization/youappi,http://www.youappi.com,"Advertising, Apps, Artificial Intelligence, Big Data, Content, Machine Learning, Mobile, Mobile Advertising, Mobile Apps, Publishing, Video Advertising","Advertising, Apps, Artificial Intelligence, Content and Publishing, Data and Analytics, Media and Entertainment, Mobile, Sales and Marketing, Science and Engineering, Software",YouAppi’s 360 Platform is the leading growth marketing platform for premium mobile brands.,"YouAppi’s 360 Platform is the leading growth marketing platform for premium mobile brands. By combining the power of machine learning with YouAppi’s proprietary predictive algorithms and cohort technology, YouAppi can analyze the mobile content consumption patterns of over two billion users, converting data into profitable users. Headquartered in San Francisco, YouAppi operates across eleven countries in Asia, Europe and North America. Follow us on Twitter, Facebook or LinkedIn, or for more information, visit www.youappi.com.",http://www.linkedin.com/company/youappi,,http://twitter.com/YouAppi,http://www.facebook.com/youAPPi
Yottaa,https://www.crunchbase.com/organization/yottaa,http://www.yottaa.com,"Content Delivery Network, E-Commerce, E-Commerce Platforms, Enterprise Software, Internet, SaaS, Software","Commerce and Shopping, Content and Publishing, Internet Services, Software",Yottaa is an eCommerce Acceleration platform,"Yottaa is the leading SaaS platform for accelerating eCommerce. Through its patented ContextIntelligence™ architecture, online businesses can accelerate, manage, and secure end user experiences on all devices in real-time with zero code change. Many Internet Retailer 500 companies have adopted Yottaa's platform to realize billions in incremental revenue through dramatic improvements across key performance and business metrics. To learn more about how Yottaa can accelerate your eCommerce site, please visit www.yottaa.com or follow @yottaa on Twitter.",http://www.linkedin.com/company/yottaa,,http://twitter.com/yottaa,http://www.facebook.com/pages/Yottaa/111884425508
Yonkly,https://www.crunchbase.com/organization/yonkly-com,http://yonkly.com,"Blogging Platforms, Communities, Enterprise Software","Community and Lifestyle, Content and Publishing, Media and Entertainment, Software",Yonkly is a hosted microblog community platform that enables anyone to create their own private-label microblog community network.,Yonkly is a hosted microblog community platform that enables anyone to create their own private-label microblog community network.,,,http://twitter.com/vegastechfund,
