Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Lineage Logistics,https://www.crunchbase.com/organization/lineage-logistics,http://www.lineagelogistics.com/,"Food Delivery, Food Processing, Information Technology, Logistics, Supply Chain Management","Food and Beverage, Information Technology, Transportation","Lineage Logistics is a warehousing and logistics company built to deliver sophisticated, customized, and dependable cold chain solutions.","Lineage Logistics is the industry’s leading innovator in temperature-controlled supply chain and logistics. Lineage’s expertise in end-to-end logistical solutions, its unrivaled real estate network, and its use of technology combine to promote food safety, increase distribution efficiency, advance sustainability, lessen environmental impact, and minimize supply chain waste. As a result, Lineage helps customers ranging from Fortune 500 companies to small family-owned businesses increase the efficiency and protect the integrity of their temperature-controlled supply chain. In recognition of the company’s leading innovations, Lineage was recognized as the No 1. Data Science company on Fast Company’s annual list of the World’s Most Innovative Companies in 2019, in addition to ranking 23rd overall in an evaluation of thousands of companies worldwide.",https://www.linkedin.com/company/lineage-logistics,,https://twitter.com/OneLineage,https://www.facebook.com/lineagelogistics/,645
"Eat Just, Inc.",https://www.crunchbase.com/organization/just-inc,http://ju.st,"Food and Beverage, Food Processing, Innovation Management","Food and Beverage, Professional Services",On a mission to build a food system where everyone eats well.,"Eat JUST, Inc. is on a mission to build a food system where everyone eats well. The company’s world-class team of scientists and researchers leverage a one-of-a-kind discovery platform for food ingredient innovation and Michelin starred chefs combine these discoveries with decades of culinary expertise to create delicious, accessible, healthier and more sustainable products. JUST has been recognized as one of Fast Company’s “Most Innovative Companies,” Entrepreneur’s “100 Brilliant Companies,” CNBC’s “Disruptor 50” and a World Economic Forum Technology Pioneer. The company’s flagship product JUST Egg was named among Popular Science’s “100 Greatest Innovations"" and Fast Company’s “World Changing Ideas.""",https://www.linkedin.com/company/eat-just/,"Emerging Unicorn, Pledge 1%",http://twitter.com/eatjust,http://www.facebook.com/eatjust,652
Sweetgreen,https://www.crunchbase.com/organization/sweetgreen,http://sweetgreen.com,"Food and Beverage, Organic Food",Food and Beverage,"Sweetgreen is a fast casual restaurant chain that serves simple, seasonal, and healthy salads, and grain bowls.","Sweetgreen is an American fast-casual restaurant chain that serves simple, seasonal, healthy salads, and grain bowls made in-house from scratch, using whole produce delivered that morning. Founded in 2007, the company is based in Washington, District of Columbia.",https://www.linkedin.com/company/sweetgreen,Unicorn,http://twitter.com/sweetgreen,http://www.facebook.com/sweetgreen,678
Gotham Greens,https://www.crunchbase.com/organization/gotham-greens,http://gothamgreens.com/,"Agriculture, Farming, Organic Food, Retail, Sustainability","Agriculture and Farming, Commerce and Shopping, Food and Beverage, Sustainability","Gotham Greens designs, builds, and operates commercial scale greenhouse facilities for fresh vegetable production.","Gotham Greens designs, builds and operates commercial scale greenhouse facilities in urban areas for fresh vegetable production. Since commencing production in early 2011, Gotham Greens has quickly become a worldwide pioneer in the field of urban agriculture and one of New York State’s leading producers of premium-quality, greenhouse-grown vegetables, and herbs. Local cultivation and regional distribution help Gotham Greens deliver their products quickly after being harvested to ensure they are fresh tasting, nutritionally dense, and long-lasting. Their farms are unconventional. But so is their commitment to taste, quality, and sustainability.",https://www.linkedin.com/company/gotham-greens-farms/,,https://twitter.com/gothamgreens,https://www.facebook.com/GothamGreens,734
Uplifting Results Labs,https://www.crunchbase.com/organization/uplifting-results-labs-ur-labs,http://www.muniqlife.com,"Dietary Supplements, Food and Beverage, Health Care","Food and Beverage, Health Care",Uplifting Results Labs is a consumer health and food tech company that focuses on nutrition solutions to address chronic health conditions.,"UR Labs is a consumer health and food tech company that focuses on nutrition solutions to address chronic health conditions. The company’s first product line launched in May 2020 and started with a meal replacement shake. It is named Muniq in honor of Washington’s late sister, Monica, who suffered from diabetes and chronic illnesses. Since launching Muniq in May, UR Labs has experienced quicker traction than anticipated, not only financially, but in feedback from consumers that are using the products regularly. Next up, the company is working on new applications for its products, such as controlling blood sugar and weight.",https://www.linkedin.com/company/ur-labs/,,https://twitter.com/muniqlife,https://www.facebook.com/muniqlife,839
Blue Apron,https://www.crunchbase.com/organization/blue-apron,http://www.blueapron.com,"Delivery, E-Commerce, Food and Beverage","Administrative Services, Commerce and Shopping, Food and Beverage",Blue Apron is a grocery delivery service company that delivers a recipe and the required ingredients right to their customer's doorstep.,"Blue Apron is a New York-based start-up that is changing the way people cook at home. Blue Apron's weekly subscription service delivers everything you need to make fresh meals, including shopping for its customers at wholesale and delivering all the ingredients in specific proportions, along with printed recipe cards. The model aims to emulate having your own private chef-- subscribers will discover new recipes, eat fresher food, and save both time and money.",http://www.linkedin.com/company/blue-apron,Exited Unicorn,http://twitter.com/BlueApron,http://www.facebook.com/BlueApron,932
KFC,https://www.crunchbase.com/organization/kfc,http://www.kfc.com/,"Food and Beverage, Restaurants, Retail","Commerce and Shopping, Food and Beverage",Kentucky Fried Chicken (KFC) is a chicken restaurant chain popular for its original recipe that makes use of 11 secret herbs and spices.,"Kentucky Fried Chicken owes its delicious history to Harland David Sanders, its founder who is fondly referred to as “The Colonel”. Upon perfection of the Original Recipe that makes use of 11 secret herbs and spices, Colonel Sanders has brought the ultimate delight of chicken lovers to the world. KFC Corporation, based in Louisville, Kentucky, is one of the few brands in America that can boast about having a rich, 60-year history of success and innovation. In fact, KFC is the world's most popular chicken restaurant chain and a division of Yum! Brands, the world’s largest restaurant company.  Yum! Brands, Inc., based in Louisville, Kentucky, is one of the world’s largest restaurant companies with nearly 43,000 restaurants in more than 130 countries and territories. Yum! Brands is ranked #228 on the FORTUNE 500 list with revenues of more than $13 billion and in 2015 was named one of the Aon Hewitt Top Companies for Leaders in North America. Our restaurant brands – KFC®, Pizza Hut® and Taco Bell® – are the global leaders of the chicken, pizza, and Mexican-style food categories. More important than our size is our commitment to breakthrough innovation and the success of our employees. We're proud of the unique culture we've built, one where everyone can be their best self, make a difference and have fun! We believe in our people, trust in their positive intentions, encourage ideas from everyone, and have actively developed a workforce that is diverse in style and background.",http://www.linkedin.com/company/2774668,,http://twitter.com/kfc,http://www.facebook.com/KFCIndia,993
Vericool,https://www.crunchbase.com/organization/vericool,http://www.vericoolpackaging.com/,"Food and Beverage, Information Technology, Logistics, Manufacturing, Packaging Services, Transportation","Administrative Services, Food and Beverage, Information Technology, Manufacturing, Transportation",Vericool is a developer of sustainable cold chain packaging.,"Vericool is a provider of cold chain packaging services intended to manufacture compostable coolers for sustainable shipment, storage and delivery. The company's services offer a line of packaging products that include customized, compostable, recyclable, sustainable and eco-friendly shipment boxes that have inbuilt temperature sensors for long-time storage, enabling logistics and warehouse operators to improve cold chain shipping of non-durable goods without depending on external freezers.",https://www.linkedin.com/company/vericool-packaging/,,,,"1,020"
Berkshire Hathaway,https://www.crunchbase.com/organization/berkshire-hathaway-corp,http://www.berkshirehathaway.com,"Air Transportation, Automotive, Consumer, Credit, Food Processing, Insurance, Property Insurance, Railroad, Real Estate","Financial Services, Food and Beverage, Lending and Investments, Other, Real Estate, Transportation","Berkshire Hathaway is a multinational conglomerate holding company headed by its President & CEO, Warren Buffett.","Berkshire Hathaway is a multinational conglomerate holding company headed by its President & CEO, [Warren Buffet](http://www.crunchbase.com/person/warren-buffett). The company owns, manages and oversees subsidiary companies. Some companies they own wholly include GEICO, Fruit of the Loom, and Helzberg Diamonds. Berkshire Hathaway also holds a significant minority in American Express, The Coca-Cola Company, Wells Fargo, and IBM. The company is considered to be the ninth largest public company in the world, according to Forbes Global 2000 list.",https://www.linkedin.com/company/berkshire-hathaway/,,https://twitter.com/berkshire,https://www.facebook.com/Berkshire-hathaway-inc-265367763673228/,"1,176"
Daily Harvest,https://www.crunchbase.com/organization/daily-harvest,https://www.daily-harvest.com,"E-Commerce, Food and Beverage, Food Delivery, Organic Food","Commerce and Shopping, Food and Beverage, Transportation","We take care of food, so food can take care of you","The Daily Harvest platform is serving the needs of modern consumers by turning freezers into personalized pantries stocked with clean food, quickly prepared and replenished as it is consumed. They are on a mission to tale care of food so food can take care of you.",https://www.linkedin.com/company/daily-harvest/,,http://twitter.com/dlyharvest,http://www.facebook.com/dailyharvestblends,"1,243"
Drizly,https://www.crunchbase.com/organization/drizly,http://www.drizly.com,"Delivery, E-Commerce, Food and Beverage, Marketplace, Wine And Spirits","Administrative Services, Commerce and Shopping, Food and Beverage","Drizly is an alcohol marketplace to shop for beer, wine and spirits.","Drizly is an e-commerce alcohol marketplace and the best way to shop beer, wine, and spirits. With the speed and convenience of on-demand delivery and shipping, Drizly partners with retailers in 235 markets to offer consumers of legal drinking age unrivaled selection and a transparent, personalized shopping experience. Backed by world-class institutional investors, Drizly partners with retailers to bring their shelves online, helping them to reach new customers, tap into key market and customer insights, and diversify their business to grow sales.",http://www.linkedin.com/company/drizly,,http://twitter.com/drizly,http://www.facebook.com/DrizlyInc,"1,383"
Imperfect Foods,https://www.crunchbase.com/organization/imperfect-produce,https://www.imperfectfoods.com/,"Consumer, Delivery Service, E-Commerce, Food and Beverage, Food Delivery, Grocery","Commerce and Shopping, Food and Beverage, Other, Transportation",Imperfect Foods delivers groceries with a mission to eliminate food waste and build a better food system for everyone.,"Imperfect Foods provides grocery delivery service rescuing and redistributing food across multiple grocery categories – including produce, shelf-stable goods, dairy, meat and seafood. Imperfect Foods has remained hyper focused on eliminating food waste and supporting farmers and producers when it comes to excess and imperfect products. The company now rescues and redistributes food across multiple grocery categories - including produce, shelf-stable goods, dairy, meat and seafood. Its performance and agility during the COVID-19 pandemic illustrates that this mission-driven model is poised for success in the long term. -",https://www.linkedin.com/company/imperfect-foods-spc/,,,https://www.facebook.com/imperfectfoods,"1,496"
Afresh Technologies,https://www.crunchbase.com/organization/afresh-technologies,https://afresh.com/,"Agriculture, Artificial Intelligence, Food and Beverage, Logistics, Machine Learning, Supply Chain Management","Agriculture and Farming, Artificial Intelligence, Data and Analytics, Food and Beverage, Science and Engineering, Software, Transportation",Afresh is an AI-powered company selling software to track demand and manage orders for fresh produce in grocery stores.,"Afresh is an AI-powered company selling software to track demand and manage orders for fresh produce in grocery stores. The company is an operator of a fresh-first supply chain platform intended to handle the complexity of perishable categories for brick and mortar retailers and wholesalers. Its platform brings artificial intelligence and machine learning to forecast ingest millions of data points to provide accurate item-level predictions of future demand to replenish recommendations that account for supply chain constraints and optimize for margin that enable clients to minimize waste, maximize freshness, and multiply business profitability.",https://www.linkedin.com/company/afreshtechnologies/,,https://twitter.com/afreshai,,"1,512"
Memphis Meats,https://www.crunchbase.com/organization/memphis-meats,https://www.memphismeats.com/,"Food and Beverage, Food Processing, Organic Food",Food and Beverage,Memphis Meats develops meat produced directly from animal cells without the need to raise and slaughter actual animals.,"Memphis Meats develops meat produced directly from animal cells without the need to raise and slaughter actual animals that require significantly less caloric input, water, land, and energy than conventional meat production, enabling consumers to enjoy meat products that are clean and free from harmful chemicals. Founded by Uma Valeti and Nicholas Genovese in 2015, Memphis Meats is headquartered in San Francisco, California.",https://www.linkedin.com/company/memphis-meats/,,https://twitter.com/MemphisMeats,https://www.facebook.com/memphismeats,"1,540"
Bowery Farming,https://www.crunchbase.com/organization/bowery-farming-inc,http://boweryfarming.com/,"Agriculture, Farming, Food and Beverage, Machine Learning, Organic Food, Robotics","Agriculture and Farming, Artificial Intelligence, Data and Analytics, Food and Beverage, Hardware, Science and Engineering, Software","Bowery Farming uses vision systems, automation technology, and machine learning to monitor plants and their growth.","Bowery is the modern farming company growing the purest produce imaginable. We are on a mission to grow food for a better future by revolutionizing agriculture. By combining the benefits of the best local farms with advances made possible by technology, our indoor farms create the ideal conditions to grow post-organic produce you can feel good about eating. BoweryOS, our proprietary software system, uses vision systems, automation technology, and machine learning to monitor plants and all the variables that drive their growth 24/7. Because we control the entire process from seed to store, Bowery farms use zero pesticides, 95% less water, and are 100+ times more productive on the same footprint of land than traditional agriculture. Our produce is currently available at select Whole Foods and Foragers stores in the Tristate area and featured on the menus of Tom Colicchio’s New York restaurants Craft and Fowler & Wells.   Bowery is based in New York City and has raised $27.5M from some of the best investors in the world, including General Catalyst, GGV Capital, GV (formerly Google Ventures) and First Round Capital. We are also backed by established leaders and innovators in the food industry, including Top Chef judge and restaurateur Tom Colicchio.",https://www.linkedin.com/company/bowery-farming/,,https://twitter.com/BoweryFarming,https://www.facebook.com/boweryfarming/,"1,546"
Ollie,https://www.crunchbase.com/organization/ollie,https://www.myollie.com,"E-Commerce, Food and Beverage, Pet","Commerce and Shopping, Community and Lifestyle, Food and Beverage","Ollie is a pet wellness brand that delivers freshly cooked, human-grade food tailored to each dog’s nutritional needs.","Ollie is a national service that delivers freshly cooked, human-grade food tailored to each dog’s nutritional needs. Ollie’s personalized meals are free of any by-products and are portioned, packaged, and delivered directly to your door for your best friend. By working with a specialized veterinarian to formulate their AAFCO-compliant recipes, Ollie is able to derive each dog’s exact nutritional needs based on a proprietary algorithm. The recipes are made of natural sources like sweet potato and cod liver oil, instead of heavy use of supplements, which makes it easier for the dog to absorb and get true nutritional benefits. Through these initiatives and Ollie’s carefully crafted diets, dogs can truly live their healthiest and happiest lives.",https://www.linkedin.com/company/ollie-pets/,,https://twitter.com/olliepets,https://www.facebook.com/myollie,"1,568"
Planet FWD,https://www.crunchbase.com/organization/planet-fwd,https://planetfwd.com/,"Farming, Food and Beverage, Snack Food","Agriculture and Farming, Food and Beverage",Planet FWD specializes in developing a regenerative food platform.,Planet FWD specializes in developing a regenerative food platform. Its carbon-neutral food products intended to reverse climate change. The company uses regenerative ingredients and compostable packaging enabling consumers to reduce the carbon footprint from the atmosphere and consume climate-friendly products.,https://www.linkedin.com/company/planet-fwd/,,,,"1,675"
Chobani,https://www.crunchbase.com/organization/chobani,http://www.chobani.com,"Food and Beverage, Food Processing, Manufacturing","Food and Beverage, Manufacturing",Chobani produces and markets Greek yogurt.,"Chobani, LLC produces and markets Greek yogurt. At Chobani, they believe everyone has great taste. They just need great options. In 2005, founder, Hamdi Ulukaya, purchased a deserted plant to bring authentic, delicious yogurt to the masses. With the help of Yogurt Master Mustafa Dogan, Hamdi spent 18 months perfecting the Chobani recipe. With immediate interest in the product, Hamdi hired four more people, who still work for us today.  A lot has changed since then. Chobani team is now made up of nearly 3000 innovative, hardworking, fun-loving people. Their newest home in Twin Falls, ID, is the largest yogurt manufacturing facility in the world. Their products are now available throughout the United States as well as in Canada, Australia and the UK.  But, there are some things that will never change, like their unwavering commitment to producing the best-tasting, highest quality products and being nothing but good to their employees, fans, and local communities.",http://www.linkedin.com/company/chobani,,http://twitter.com/Chobani,http://www.facebook.com/Chobani/info,"1,709"
Presto,https://www.crunchbase.com/organization/presto,https://presto.com/,"Enterprise Software, Food and Beverage, Restaurants, SaaS, Software","Food and Beverage, Software",Presto is the leading provider of customer experience and labor productivity software to restaurant enterprises.,"Presto is transforming the restaurant industry by offering innovative, enterprise-grade technologies. Its platform enables operational efficiency and data-driven insights while enhancing guest experience. The highly customizable platform includes powerful solutions for guests (pay-at-table, kiosk, mobile SDK), staff (server handheld, line buster), and managers (computer vision, wearable, A.I. & analytics). Founded in 2008 at the Massachusetts Institute of Technology (MIT) and now based in Silicon Valley, California, Presto is currently used by the majority of the top 20 restaurant chains in the U.S. including Applebee’s, Chili’s Grill & Bar, Denny’s, and Outback Steakhouse.",https://www.linkedin.com/company/presto-restaurant-technology/,,https://twitter.com/prestotablet,https://www.facebook.com/elacarte/,"1,716"
Perfect Day,https://www.crunchbase.com/organization/perfectday,http://www.perfectdayfoods.com/,"Biotechnology, Food and Beverage, Food Processing, Sustainability","Biotechnology, Food and Beverage, Science and Engineering, Sustainability","Perfect Day is creating a kinder, greener tomorrow by developing new ways to make the foods you love today — starting in the dairy aisle.","Perfect Day produces dairy proteins that are nutritionally identical to proteins from cow’s milk. Perfect Day is pioneering a whole new era in animal-free dairy products. One the delivers all of the taste, texture, and nutrition of dairy with none of the food safety, environmental, or animal welfare downsides. The company's animal-free approach, based on the safe and proven techniques that give the consumers beer or vegetarian rennet also provides consumers and food manufacturers with the same product they all know and love - through a more sustainable and compassionate process. It was founded in 2014 and is headquartered in Emeryville, California.",https://www.linkedin.com/company/perfect-day-inc/,,https://www.twitter.com/perfectdayfoods,https://www.facebook.com/perfectdayfoods,"1,738"
Apeel Sciences,https://www.crunchbase.com/organization/apeel-sciences,http://Apeel.com,"Advanced Materials, Agriculture, AgTech, Biotechnology, Food Processing, Waste Management","Agriculture and Farming, Biotechnology, Food and Beverage, Manufacturing, Science and Engineering, Sustainability",Apeel Sciences develops plant-derived shelf life extension technology for fresh produce that improves quality and reduces food waste.,"Apeel Sciences is a California-based company that’s fighting the $2.6 trillion-dollar global food waste crisis by utilizing advances in materials science to prevent waste in the first place. The company's plant-derived solution for fresh food providers doubles the lifespan of harvested fruits and vegetables even without refrigeration. It develops low-cost, natural technologies to help to eliminate food spoilage, reduce water and energy use, and preserve natural ecosystems. Apeel's private investors and philanthropic partners include Andreessen Horowitz, Viking Global Investors, Upfront Ventures, S2G Ventures, Powerplant Ventures, DBL Partners, The Bill & Melinda Gates Foundation, and The Rockefeller Foundation. Apeel Sciences was founded in 2012 and is headquartered in Santa Barbara, California.",https://www.linkedin.com/company/apeel-sciences,Unicorn,https://www.twitter.com/apeelsciences,https://www.facebook.com/Apeel/,"1,750"
Tastemade,https://www.crunchbase.com/organization/tastemade,http://www.tastemade.com,"Content, Cooking, Food Delivery, Internet, Media and Entertainment, Video Editing","Content and Publishing, Food and Beverage, Internet Services, Media and Entertainment, Transportation, Video",We created Tastemade with one goal in mind: to connect the world through food.,"We created Tastemade with one goal in mind: to connect the world through food. A generation ago the cable industry launched category defining brands in food and lifestyle and we believe the same opportunity exists for today’s global, social and mobile digital platforms. Tastemade was founded by Steven Kydd, Larry Fitzgibbon, and Joe Perez and is funded by Redpoint Ventures.",https://www.linkedin.com/company/tastemade/,,http://twitter.com/tastemade,http://www.facebook.com/tastemade,"1,770"
