Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Kroger,https://www.crunchbase.com/organization/kroger,http://www.kroger.com,"Grocery, Logistics, Retail","Commerce and Shopping, Food and Beverage, Transportation","Kroger distributes and merchandises food, pharmacy, health and personal care items, seasonal merchandise, and related products and services.","Kroger is a grocery retailer based in Cincinnati, Ohio. The Kroger Co. spans many states with store formats that include grocery and multi-department stores, convenience stores, and mall jewelry stores. They operate under nearly two dozen banners, all of which share the same belief in building strong local ties and brand loyalty with their customers.",https://www.linkedin.com/company/kroger,,https://twitter.com/Kroger,https://www.facebook.com/Kroger,353
Capsule,https://www.crunchbase.com/organization/capsule-3,https://capsule.com/,"Consumer, E-Commerce Platforms, Health Care, Pharmaceutical, Retail","Commerce and Shopping, Health Care, Internet Services, Other",Capsule is a healthcare technology business rebuilding the pharmacy from the inside out,"Capsule is rebuilding the $425 billion pharmacy industry from the inside out with an emotionally resonant experience, and technology that enables customized outcomes for doctors, hospitals, insurers, and manufacturers. Our team makes the same promise to each other as the one we’ve made to our customers, doctors, and partners: everybody needs some looking after sometimes. We’ll never lose sight of the fact that behind all the craziness of the healthcare system, we’re just people looking after other people. Capsule has raised $70 million from Thrive Capital, Glade Brook Capital, and The Virgin Group.",https://www.linkedin.com/company/capsule-co/,,http://www.twitter.com/capsulecares,http://www.facebook.com/capsulecares,479
Grove Collaborative,https://www.crunchbase.com/organization/epantry-llc,http://www.grove.co/,"Consumer Goods, E-Commerce, Internet, Retail, Sustainability","Commerce and Shopping, Consumer Goods, Internet Services, Sustainability",Grove Collaborative offers a direct-to-consumer ecommerce platform for natural home and personal care products.,"Grove Collaborative is an e-commerce company that offers a direct-to-consumer e-commerce platform for natural home and personal care products. It helps people create their best version of home with ease and enjoyment. The company was founded in 2012 and headquartered in San Francisco, California.",https://www.linkedin.com/company/grove-collaborative/,Unicorn,http://twitter.com/grovecollab,http://www.facebook.com/grovecollab/,494
Fanatics,https://www.crunchbase.com/organization/fanatics,http://www.fanaticsinc.com,"E-Commerce, Fashion, Manufacturing, Retail, Shopping, Sporting Goods, Sports","Clothing and Apparel, Commerce and Shopping, Design, Manufacturing, Sports","Fanatics designs, manufactures and distributes high-quality fan gear and jerseys across retail channels.","Fanatics design, manufacture, and distribute high-quality fan gear and jerseys across retail channels, better serving the real-time expectations of leagues, teams, fans, and retailers in today’s mobile-first, on-demand culture.",http://www.linkedin.com/company/68543,Unicorn,http://twitter.com/Fanatics,http://www.facebook.com/Fanatics,518
Pindrop,https://www.crunchbase.com/organization/pindrop-security,http://pindrop.com,"Artificial Intelligence, Audio, Cloud Computing, FinTech, Fraud Detection, Mobile, Retail Technology, Risk Management, Security, Software","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Financial Services, Hardware, Internet Services, Media and Entertainment, Mobile, Music and Audio, Payments, Privacy and Security, Professional Services, Science and Engineering, Software",Pindrop uses AI-based IVR Authentication and Anti-Fraud Solutions to increase efficiency in call centers and stop fraudulent transactions.,"Pindrop uses AI-based IVR Authentication and Anti-Fraud Solutions to increase efficiency in call centers and stop fraudulent transactions. Pindrop solutions are leading the way to the future of voice by providing identity, security, and authentication for every voice interaction. Pindrop solutions protect some of the biggest banks, insurers, and retailers in the world using patented technology that extracts an unrivaled amount of intelligence from every call encountered. Pindrop solutions help detect fraudsters and authenticate callers, reducing fraud and operational costs, while improving customer experience and protecting brand reputation.  Pindrop, a privately held company, headquartered in Atlanta, Georgia, was founded in 2011 and is venture-backed by Andreessen Horowitz, Citi Ventures, Felicis Ventures, CapitalG, GV, and IVP.",https://www.linkedin.com/company/pindrop,,http://twitter.com/pindrop,http://www.facebook.com/PindropSec,595
Mayvenn,https://www.crunchbase.com/organization/mayvenn,http://mayvenn.com/,"Beauty, E-Commerce, Mobile, Retail","Commerce and Shopping, Consumer Goods, Mobile",Mayvenn enables Stylists to sell products directly to their clients without the upfront costs and burdens of holding inventory.,"Mayvenn enables Stylists to sell products directly to their clients without the upfront costs and burdens of holding inventory. At Mayvenn, they are creating the future of salon retail - one hairstylist at a time. Their mission is to empower hairstylists and salon professionals while changing the way people purchase hair extensions and interact with hair companies.  They've experienced tremendous growth since their founding in 2013. oTheir platform has grown into a nationwide movement of over 50,000+ stylists, hundreds of thousands of customers, and millions of dollars invested back into salons across the country.",,,http://twitter.com/mayvennhair,http://www.facebook.com/MayvennHair,601
ThredUp,https://www.crunchbase.com/organization/thredup,http://www.thredup.com,"E-Commerce, Fashion, Marketplace, Retail, Retail Technology, Shopping, Sustainability","Clothing and Apparel, Commerce and Shopping, Design, Hardware, Software, Sustainability",ThredUp is a fashion resale marketplace that enables individuals to buy and sell clothing for women and children.,"ThredUp is a resale platform, inspiring a new generation to think secondhand first. The company has spent the past 10 years reinventing resale, building a marketplace and infrastructure now poised to power the $50B resale economy and usher in a more sustainable fashion future.  Millions of consumers use thredUP as the easiest way to sell their clothes and shop over 35,000 brands at up to 90% off, online, in stores, or via try-before-you-bu Goody Boxes. Backed by world-class investors, thredUP designed a resale engine that has redistributed nearly 100 million unique garments from closets across America and is now powering resale for the broader fashion industry via its Resale-As-A-Service (RAAS) platform.",https://www.linkedin.com/company/thredup,Emerging Unicorn,http://twitter.com/thredup,http://www.facebook.com/thredup,603
Jane,https://www.crunchbase.com/organization/jane,https://jane.com/,"Consumer Goods, E-Commerce, Fashion, Home Decor, Marketplace, Retail","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design, Real Estate","Jane is a boutique marketplace that allows small business owners to sell clothing, accessories, shoes, and home decor.","Jane is a boutique marketplace featuring women's fashion trends, home decor, and children's clothing at prices that are too good to pass up. Jane creates a culture that is contagious and provides the balance between home life and work. Jane has a highly structured selling platform that provides the perfect eye candy for any coding genius and gives online shopping addicts access to thousands of boutiques and innovative products.",http://www.linkedin.com/company/very-jane,,https://twitter.com/janedeals,https://www.facebook.com/veryjane,677
Gotham Greens,https://www.crunchbase.com/organization/gotham-greens,http://gothamgreens.com/,"Agriculture, Farming, Organic Food, Retail, Sustainability","Agriculture and Farming, Commerce and Shopping, Food and Beverage, Sustainability","Gotham Greens designs, builds, and operates commercial scale greenhouse facilities for fresh vegetable production.","Gotham Greens designs, builds and operates commercial scale greenhouse facilities in urban areas for fresh vegetable production. Since commencing production in early 2011, Gotham Greens has quickly become a worldwide pioneer in the field of urban agriculture and one of New York State’s leading producers of premium-quality, greenhouse-grown vegetables, and herbs. Local cultivation and regional distribution help Gotham Greens deliver their products quickly after being harvested to ensure they are fresh tasting, nutritionally dense, and long-lasting. Their farms are unconventional. But so is their commitment to taste, quality, and sustainability.",https://www.linkedin.com/company/gotham-greens-farms/,,https://twitter.com/gothamgreens,https://www.facebook.com/GothamGreens,739
Thrive Market,https://www.crunchbase.com/organization/thrive-market,https://thrivemarket.com/,"Beauty, E-Commerce, Grocery, Health Care, Retail, Shopping","Commerce and Shopping, Consumer Goods, Food and Beverage, Health Care","Founded in 2014, Thrive Market is a mission driven online marketplace delivering high-quality, healthy products at member-only prices.","Thrive Market was founded in 2014 with a mission to make healthy living easy and affordable for everyone. As an online, membership-based market, we deliver the highest quality, healthy and sustainable products at member-only prices, while matching every paid membership with a free one for someone in need. Thrive Market carries over 5,000 organic and non-GMO products, and offers 70+ filters and values, allowing you to shop by diet and lifestyle. Over the last 4 years, Thrive Gives has raised over $3.5M to fund food access and environmental sustainability causes. In March 2020, Thrive Market launched a COVID-19 Relief Fund, To date, raising over $1M and supporting over 30,000 families affected by the pandemic.",https://www.linkedin.com/company/thrivemarket,,https://twitter.com/THRIVEmkt,https://www.facebook.com/thrivemkt,791
Chewy,https://www.crunchbase.com/organization/mrchewy-com,http://www.chewy.com,"E-Commerce, Pet, Retail","Commerce and Shopping, Community and Lifestyle",Chewy.com delivers pet happiness by conveniently shipping over 500 brands of pet food and goodies for free.,"Chewy.com delivers pet happiness by conveniently shipping over 500 brands of pet food and goodies for free. Being a pet parent is one of the best things in life. And they understand because they're pet parents too. In fact, Chewy.com was founded by people with a serious passion for helping pets. They wanted to make the process of finding food, treats, and all that good stuff easy to find and deliver it straight to the doorstep",https://www.linkedin.com/company/chewy-com,Exited Unicorn,http://twitter.com/Chewy,http://www.facebook.com/chewy,825
Dollar Shave Club,https://www.crunchbase.com/organization/dollar-shave-club,http://www.dollarshaveclub.com,"E-Commerce, Internet, Retail","Commerce and Shopping, Internet Services",Dollar Shave Club operates as a lifestyle brand and e-commerce company.,"Dollar Shave Club is a lifestyle brand and e-commerce company that invents and delivers smart, affordable products to make lives easier. Through an exclusive R&D process that includes botanicals and chemists, the company makes all its own products at affordable prices. Dollar Shave Club was founded in 2012 and is based in Santa Monica, California.",https://www.linkedin.com/company/dollar-shave-club,,http://twitter.com/DollarShaveClub,http://www.facebook.com/DollarShaveClub,854
KFC,https://www.crunchbase.com/organization/kfc,http://www.kfc.com/,"Food and Beverage, Restaurants, Retail","Commerce and Shopping, Food and Beverage",Kentucky Fried Chicken (KFC) is a chicken restaurant chain popular for its original recipe that makes use of 11 secret herbs and spices.,"Kentucky Fried Chicken owes its delicious history to Harland David Sanders, its founder who is fondly referred to as “The Colonel”. Upon perfection of the Original Recipe that makes use of 11 secret herbs and spices, Colonel Sanders has brought the ultimate delight of chicken lovers to the world. KFC Corporation, based in Louisville, Kentucky, is one of the few brands in America that can boast about having a rich, 60-year history of success and innovation. In fact, KFC is the world's most popular chicken restaurant chain and a division of Yum! Brands, the world’s largest restaurant company.  Yum! Brands, Inc., based in Louisville, Kentucky, is one of the world’s largest restaurant companies with nearly 43,000 restaurants in more than 130 countries and territories. Yum! Brands is ranked #228 on the FORTUNE 500 list with revenues of more than $13 billion and in 2015 was named one of the Aon Hewitt Top Companies for Leaders in North America. Our restaurant brands – KFC®, Pizza Hut® and Taco Bell® – are the global leaders of the chicken, pizza, and Mexican-style food categories. More important than our size is our commitment to breakthrough innovation and the success of our employees. We're proud of the unique culture we've built, one where everyone can be their best self, make a difference and have fun! We believe in our people, trust in their positive intentions, encourage ideas from everyone, and have actively developed a workforce that is diverse in style and background.",http://www.linkedin.com/company/2774668,,http://twitter.com/kfc,http://www.facebook.com/KFCIndia,993
Shift,https://www.crunchbase.com/organization/shiftcars,http://shift.com,"Automotive, E-Commerce, Internet, Logistics, Marketplace, Retail Technology","Commerce and Shopping, Hardware, Internet Services, Software, Transportation",Shift is an online marketplace for buying and selling used cars.,"Shift is an online marketplace for buying and selling used cars.  Acting as a personal concierge service, the company details cars, lists them on multiple lists, handles test drives, and finds intent buyers. Charging a Shift Service Fee for registration, car prep services, and sales tax, Shift provides customers with a 150-point concierge report that includes specs, high-resolution photos, vehicle history, and results on their cars before purchase.",https://www.linkedin.com/company/shift-technologies-inc,,https://twitter.com/driveshift,https://www.facebook.com/shiftcars,999
Walmart,https://www.crunchbase.com/organization/walmart,http://www.walmart.com,"E-Commerce, Internet, Mobile, Retail, Retail Technology","Commerce and Shopping, Hardware, Internet Services, Mobile, Software",Walmart is a multinational retail corporation that operates several chains of discount department and warehouse stores.,"Walmart is a multinational retail corporation that operates several chains of discount department and warehouse stores. The company’s segments include Walmart U.S., Walmart International, and Sam’s Club. The Walmart U.S. segment is a mass merchandiser of consumer products operating under the Walmart or Wal-Mart brands. It also offers digital services such as Vudu and InstaWatch. It offers a full line of grocery items, including meat, produce, deli, bakery, dairy, frozen foods, alcoholic and non-alcoholic beverages, floral, and dry grocery as well as consumables such as health and beauty aids, baby products, household chemicals, paper goods, and pet supplies; health and wellness services such as pharmacy, optical, over-the-counter drugs, and clinical services; entertainment products, including electronics, toys, cameras and supplies, photo processing services, cellular phones, cellular service plan contracts and prepaid services, movies, music, video games, and books.",https://www.linkedin.com/company/walmart/,,http://twitter.com/Walmart,http://www.facebook.com/walmart,"1,010"
PopCom,https://www.crunchbase.com/organization/solutions-vending-international-inc,https://popcom.shop/,"Retail, Software, Vending and Concessions","Commerce and Shopping, Software",Popcom provides touchless vending machines that track transactions to create live sales and product reports.,"Popcom provides touchless vending machines that track transactions to create live sales and product reports. Their machines are distributed to retail sectors that are regulated like the pharmaceutical, alcohol, tobacco and cannabis sectors.",https://www.linkedin.com/company/solutions-vending/?originalSubdomain=in,,https://twitter.com/popcomsaas?lang=en,https://www.facebook.com/PopComSaaS/,"1,067"
Walker & Company Brands,https://www.crunchbase.com/organization/walker-company-brands,http://walkerandcompany.com,"Beauty, E-Commerce, Health Care, Retail","Commerce and Shopping, Consumer Goods, Health Care",We make health and beauty simple for people of color.,"Our vision is to build the world’s most consumer-centric health & beauty products company.   We want to completely reinvent the way our community learns about, purchases and enjoys health and beauty products. We’ll do this by developing, designing and testing products and services specifically tailored to our community's needs and delivering on the promise of great customer service and a simple shopping experience.",https://www.linkedin.com/company/walker-&-company-brands-inc-/,,https://twitter.com/walkercobrands,https://www.facebook.com/walkerandcompany,"1,117"
Beauty Bakerie Cosmetics Brand,https://www.crunchbase.com/organization/beauty-bakerie-cosmetics-brand,https://www.beautybakerie.com/,"Beauty, Cosmetics, E-Commerce, Retail","Commerce and Shopping, Consumer Goods","Beauty Bakerie is an e-commerce, cosmetics company that offers a full product line of some of the world's sweetest ingredients.","Beauty Bakerie is a dynamic, rapidly growing, multi-million dollar cosmetics company sold in over 60 countries online and in brick and mortar locations worldwide. The company has a team of 25 employees across 3 facilities in San Diego, CA, and has been recognized by top-tier publications to include Allure, Cosmopolitan, Huffington Post, Teen Vogue as a 2016 Beauty Game Changer, Essence, Elle, Byrdie, Nylon, and Buzzfeed. As a woman-lead and minority-owned firm, 3 x Olympic Gold Medalist Gabby Douglas also joins as a partner. The company's flagship store is located at Westfield's Mission Valley Mall in San Diego, California. Beauty Bakerie caters to makeup-loving customers that are our favorite combination of sweet and savory. Their bakery-inspired line includes best-selling products ranging from liquid lipsticks, setting powder, and illuminators to eyebrow gel, eyeshadows, and eyeliners. What started off as their  CEO and founder’s artistic outlet, quickly evolved into a growing company selling its sweet products worldwide. Combined with a new physical location at Westfield’s Mission Valley Mall in San Diego, they are proud to uplift and inspire the beautiful faces of the skin tones and ethnicities that span over 100 countries. Beauty Bakerie’s commitment to being Better, not Bitter extends beyond their walls to sweeten the lives of others through engaging their social media followers with positive messaging and through altruistic donations via online platforms.",https://www.linkedin.com/company/beauty-bakerie-cosmetics-brand,,https://twitter.com/beautybakerie,https://www.facebook.com/beautybakerie/,"1,173"
Rent the Runway,https://www.crunchbase.com/organization/rent-the-runway,http://www.renttherunway.com,"Consumer Goods, E-Commerce, Fashion, Retail","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design",Rent the Runway is an online e-commerce website that allows women to rent designer apparel and accessories.," Rent the Runway is an online e-commerce website that allows women to rent designer apparel and accessories. It is transforming the way modern women get dressed - and in turn disrupting the $1.7 trillion fashion industry - through the concept of renting over buying clothing. Founded in 2009 by Jennifer Hyman and Jennifer Fleiss, RTR pioneered the ‘closet in the cloud’ and believes that women everywhere will soon have a subscription to fashion, making renting an indispensible utility while also empowering them to feel like their best selves everyday. RTR carries hundreds of thousands of pieces of apparel and accessories by 550+ designer partners with options for work, weekends and special occasions. The company has built proprietary technology, one-of-a-kind reverse logistics operation, and retail stores of the future that bring the dream closet to life. RTR has raised more than $200M from top-tier investors, has more than eight million users, and prides itself on the entrepreneurial, dream-big culture at the company which employs 1,200 people -- 70% of whom are women and 71% are minority/non-white. In 2015, the co-founders launched the Rent the Runway Foundation, supporting tens of thousands of female entrepreneurs in building and scaling their businesses.",http://www.linkedin.com/company/rent-the-runway,Unicorn,http://twitter.com/RenttheRunway,http://www.facebook.com/RentTheRunway,"1,227"
Away,https://www.crunchbase.com/organization/away-2,https://www.awaytravel.com/,"Consumer, Consumer Goods, E-Commerce, Lifestyle, Retail, Travel","Commerce and Shopping, Community and Lifestyle, Consumer Goods, Other, Travel and Tourism",Away is a modern travel and lifestyle brand designed with thoughtful features that solve real travel problems,"Away is a modern travel and lifestyle brand. The company is a vertically-integrated company offering beautiful, high-quality luggage at an affordable price point. Away designs special objects for modern travel. It started with luggage, designed with thoughtful features that solve real travel problems—for life. Now all that’s left is the world in front of you and the people you share it with. Because getting Away means getting more out of every trip to come.",https://www.linkedin.com/company/away/,Unicorn,https://twitter.com/away,https://www.facebook.com/awayluggage,"1,274"
Splitit,https://www.crunchbase.com/organization/payitsimple,http://splitit.com/,"Credit, E-Commerce, Finance, Financial Services, Retail Technology","Commerce and Shopping, Financial Services, Hardware, Lending and Investments, Software",Global payment solution enabling customers to pay for purchases by splitting the cost into interest-free monthly payments.,"Splitit is a payment method solution enabling customers to pay for purchases with an existing debit or credit card by splitting the cost into interest and fee-free monthly payments, without the need for additional registrations or applications. Splitit enables merchants to offer their customers an easy way to pay for purchases in monthly installments with instant approval, decreasing cart abandonment rates and increasing revenue. Serving many of Internet Retailer’s top 500 merchants, Splitit’s global footprint extends to hundreds of merchants in 27 countries. Headquartered in New York, Splitit has an R&D center in Israel and offices in London, with plans to establish itself in Australia for its expansion into the Asia-Pacific region.",http://www.linkedin.com/company/splitit,,https://www.twitter.com/splitit_,https://www.facebook.com/splitit-709135359149284,"1,322"
Blue Yonder,https://www.crunchbase.com/organization/jda-software,https://blueyonder.com,"Retail, SaaS, Software, Supply Chain Management, Wholesale","Commerce and Shopping, Software, Transportation","With Blue Yonder, you can deliver to your customers when, how and where they want it using the world's #1 digital fulfillment platform.","At Blue Yonder, we're helping some of the biggest companies in the world modernize their supply chain using the cloud, artificial intelligence, and machine learning. Built to fulfill customer demand with immediacy, personalization, and convenience, our solutions orchestrate and optimize inventory and labor from end-to-end in real-time, while creating amazing customer experiences. With Blue Yonder, you can deliver to your customers when, how and where they want it using the world's #1 digital fulfillment platform.",https://www.linkedin.com/company/blueyonderai,,https://twitter.com/BlueYonder,https://www.facebook.com/BlueYonderAI/,"1,350"
Katapult,https://www.crunchbase.com/organization/cognical,http://www.katapult.com,"Computer, E-Commerce, E-Commerce Platforms, Financial Services, FinTech, Payments, Retail, Retail Technology, Shopping, Software","Commerce and Shopping, Consumer Electronics, Financial Services, Hardware, Internet Services, Payments, Software",Omnichannel point-of-sale payment platform,"Katapult Group, Inc. is the leading omnichannel point-of-sale payment platform, providing alternative purchase solutions for retailers and consumers. Our cutting-edge technology integrates seamlessly with online platforms, enabling our retail partners to expand their customer base, increase sales, and grow revenue.  Katapult's consumer-centric focus ensures a quick application and approval process, transparent terms, and tailored payment plans. Katapult associates with hundreds of retailers across the United States, with merchant support teams, marketing insights, and suggestions for continued success.",https://www.linkedin.com/company/katapultpay,,https://twitter.com/katapultpay,https://www.facebook.com/katapult.pay/,"1,560"
b8ta,https://www.crunchbase.com/organization/b8ta,https://b8ta.com/,"Electronics, Hardware, Retail, Retail Technology, Shopping, Software","Commerce and Shopping, Consumer Electronics, Hardware, Software",B8ta is a software-powered retailer designed to make physical retail accessible for all.,"B8ta is a software-powered retailer designed to make physical retail accessible for all. It is a new kind of retail store designed to improve the customer and maker experience. b8ta helps people discover, try, and learn about new tech and innovative products while empowering makers with a simple retail-as-a-service model that puts them in control. When makers have easy, direct access to physical retail, customers will, in turn, have unbiased access to what the world is creating. The company brings makers closer to customers in real life, allowing everyone to discover, try, and learn about new products first hand.  It was founded in 2015 and is headquartered in San Francisco, California.",https://www.linkedin.com/company/b8ta,,https://twitter.com/b8ta,https://www.facebook.com/b8ta,"1,610"
