Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Outschool,https://www.crunchbase.com/organization/outschool,https://outschool.com/,"Children, E-Learning, EdTech, Education, Information Technology, Marketplace","Commerce and Shopping, Community and Lifestyle, Education, Information Technology, Software","Outschool is a marketplace of live online classes for kids that connects learners, parents, and teachers together.","Outschool connects motivated learners, parents, and teachers together to create great learning experiences. Their mission is to build the biggest and best global school by offering unique online classes from hundreds of independent teachers. Outschool teachers may be certified teachers, artists, scientists, or other adults with expertise or interest in teaching. It was founded in 2015 and is based in San Francisco, California.",https://www.linkedin.com/company/outschool/,,https://twitter.com/outschool,https://www.facebook.com/outschool/,"1,397"
Course Hero,https://www.crunchbase.com/organization/coursehero,https://www.coursehero.com,"Crowdsourcing, E-Learning, EdTech, Education, Internet, Subscription Service","Education, Internet Services, Other, Software","Course Hero is an online learning platform with study resources that help students feel confident and prepared, from day one to graduation.","Course Hero is an online learning platform with study resources that help students feel confident and prepared, from day one to graduation. The company provides a free and subscription online learning platform that empowers students and educators to succeed through unlocked study tools, documents, and resources. It also offers free and subscription membership that includes access to practice problems, study guides, videos, class notes, and step-by-step explanations for every subject that students study, from economics to literature, biology to history, and accounting to psychology. In 2016, Andrew Grauer, Gregor Carrigan, and Jared Grauer established Course Hero in Redwood City, California.",https://www.linkedin.com/company/coursehero,Unicorn,https://twitter.com/CourseHero,https://www.facebook.com/coursehero,"1,542"
Lambda School,https://www.crunchbase.com/organization/lambda-school,https://lambdaschool.com/,"E-Learning, EdTech, Education, Higher Education","Education, Software",Lambda School trains people to be software engineers for free in exchange for a share of future income.,"Lambda School is a combination of a school and an investment fund. Lambda School's mission is to find untapped or underutilized talent, and train that talent for the most in-demand jobs in the world. Lambda School is pioneering a new model of higher education in which the school invests in the students, instead of the other way around.",https://www.linkedin.com/school/17968067/,,https://twitter.com/lambdaschool,https://www.facebook.com/LambdaSchoolOnline/,"1,662"
BabySparks,https://www.crunchbase.com/organization/babysparks-llc,http://babysparks.com/,"E-Learning, EdTech, Education, Software","Education, Software",BabySparks is a developer of tools and programs to help parents engage their babies and toddlers in the critical areas of early development.,"BabySparks is a developer of tools and programs to help parents engage their babies and toddlers in the critical areas of early development. The company's early development program learns each child unique profile, identifies specific needs, and provides meaningful activities to support them. It was established in 2013 and is headquartered in Plantation, Florida.",https://www.linkedin.com/company/babysparks/,,https://www.twitter.com/babysparksco,https://www.facebook.com/babysparksco,"1,920"
Newsela,https://www.crunchbase.com/organization/newsela,http://newsela.com,"E-Learning, EdTech, Education, Language Learning, News, Software","Content and Publishing, Education, Media and Entertainment, Software",Newsela is an Instructional Content Platform that supercharges reading engagement and learning in every subject.,"Newsela is an Instructional Content Platform that combines engaging, leveled content with integrated formative assessments and insights to supercharge engagement and learning in every subject. Students and teachers use Newsela to find digital content from hundreds of the best sources—from National Geographic to NASA, Biography.com to Encyclopedia Britannica, the Washington Post to the Wichita Eagle. Content is instructionalized to meet students where they are, with interactive tools and analytics to take them where they want to go. Newsela has become an essential solution for schools and districts, with a presence in over 90% of U.S. K-12 schools. Newsela is the content platform for the connected classroom.",https://www.linkedin.com/company/newsela?trk=company_logo,,https://twitter.com/Newsela,http://www.facebook.com/newsela,"1,981"
ClassDojo,https://www.crunchbase.com/organization/classdojo,http://www.classdojo.com,"Apps, E-Learning, EdTech, Education, Knowledge Management, Software","Administrative Services, Apps, Education, Other, Software","ClassDojo is a school communication platform that teachers, students, and families use to build close-knit communities.","ClassDojo is a school communication platform that teachers, students, and families use to build close-knit communities. It connects teachers with students and parents to build amazing classroom communities and instantly share photos, videos, and announcements on Class Story, or privately message with any parent. It aims to bring communities together and give kids a learning experience they love. ClassDojo was founded in 2011 and is based in San Francisco, California.",http://www.linkedin.com/company/2293241,,http://twitter.com/classdojo,http://www.facebook.com/classdojo,"2,422"
University of Arkansas,https://www.crunchbase.com/organization/university-of-arkansas,http://uark.edu,"E-Learning, Education, Higher Education","Education, Software","The University of Arkansas is a public, co-educational research university, providing undergraduate, graduate, and professional programs.","The University of Arkansas boasts a tradition unique among the nation's universities: Senior Walk, consisting of more than three miles of sidewalks crisscrossing campus that are engraved with the names of more than 150,000 graduates, dating back nearly 140 years. It’s concrete proof of the university’s commitment to our students.",http://www.linkedin.com/company/university-of-arkansas,,http://twitter.com/uarkansas,http://www.facebook.com/UofArkansas,"2,673"
Khan Academy,https://www.crunchbase.com/organization/khan-academy,http://khanacademy.org/,"E-Learning, Education, Internet","Education, Internet Services, Software","Khan Academy is a nonprofit organization that provides a free world class education for anyone, anywhere.","Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. Their learning system is mastery-based, which allows students to master key concepts at a pace that’s just right for them before moving on to more challenging content. Khan Academy’s platform is free for students and teachers and includes thousands of interactive exercises, videos, and articles that cover a range of K–12  subjects.  They offer free personalized SAT practice in partnership with the College Board, MAP Accelerator in partnership with NWEA, Khan Academy Districts, Official Praxis Core Prep in collaboration with ETS, and Official LSAT Prep in collaboration with the Law School Admission Council. More than 18 million learners use Khan Academy every month in 190 countries and more than 40 languages. More than 200,000 educators use their free teacher tools.  As a nonprofit, Khan Academy relies on donations from foundations, corporations, and individuals around the world, as well as earned revenue.",http://www.linkedin.com/company/khan-academy,,http://twitter.com/khanacademy,http://www.facebook.com/khanacademy,"3,166"
Age of Learning,https://www.crunchbase.com/organization/age-of-learning,http://www.ageoflearning.com,"E-Learning, EdTech, Education","Education, Software","Age of Learning provides a comprehensive and engaging online curriculum for pre-k, kindergarten, and early elementary school programs.","Age of Learning is a leading education technology innovator, creating engaging and effective learning resources to help children build a strong foundation for academic success.  Founded in 2007 and based in Los Angeles, the company blends educational expertise, innovative technology, and insightful creativity to bring learning to life. Age of Learning’s flagship product in the U.S., ABCmouse.com® Early Learning Academy, is a research-validated, comprehensive curriculum for preschool through 2nd grade, available on all major digital platforms and used by millions of children in their homes, more than 100,000 classrooms, and thousands of public libraries. ",http://www.linkedin.com/company/age-of-learning-inc.,Unicorn,http://twitter.com/ageoflearning,http://www.facebook.com/AgeOfLearning,"3,180"
LearnZillion,https://www.crunchbase.com/organization/learnzillion,https://learnzillion.com/,"E-Learning, EdTech, Education","Education, Software",LearnZillion provides educators with curricular products for the new standards in digital and print.,"LearnZillion provides educators with curricular products for the new standards in digital and print. Its platform offers access to instructional materials for mathematics and literacy, as well as provides task-implementation guides for teachers that enable students and teachers to get benefited from each other through interactive learning. LearnZillion was founded in 2011 and is based in Washington, District of Columbia.",https://www.linkedin.com/company/learnzillion,,https://twitter.com/LearnZillion,https://www.facebook.com/LearnZillion,"3,430"
Udemy,https://www.crunchbase.com/organization/udemy,http://www.udemy.com,"E-Learning, EdTech, Education, Software, Training","Education, Software","Udemy is an online learning platform that helps students, companies, and governments gain the skills they need to reach their goals.","Udemy is an online learning platform assisting students, companies, and governments gain the skills they need to reach their goals. The marketplace for teaching and learning connects students to instructors. Whether learning for professional development or personal enrichment, students can master new skills through self-paced, on-demand courses, while experts have a way to share their knowledge with the world. For companies, Udemy for Business offers subscription access to 7,000+ business-relevant courses in English, Spanish, French, Portuguese, German, and Japanese, powerful learning analytics, as well as an easy-to-use platform to host and distribute their own content in one central place. It offers Government a highly customizable learning platform designed to upskill workers across organizations and nations and prepare them for the jobs of today and tomorrow. Udemy has offices in Denver, Colorado; Dublin, Ireland; Gurgaon, India; Sao Paulo, Brazil; and Ankara, Turkey. The San Francisco, California-headquartered company was established by Eren Bali, Gagan Biyani, and Oktay Caglar in 2009.",http://www.linkedin.com/company/udemy,"Pledge 1%, Unicorn",http://twitter.com/udemy,http://www.facebook.com/udemy,"3,507"
GetSetUp,https://www.crunchbase.com/organization/getsetup,http://www.getsetup.io,"Continuing Education, E-Learning, EdTech, Elder Care, Information Technology, Virtual Workforce","Administrative Services, Education, Health Care, Information Technology, Software",GetSetup is a social learning platform that offers classes and social opportunities to help older adults.,"GetSetUp is an online platform and community that helps older adults enjoy more fulfilling, independent, and socially connected lives through learning. GetSetUp offers on-demand, engaging learning experiences that range from teaching everyday technical skills to enrichment-focused courses taught by passionate instructors.",https://www.linkedin.com/company/getsetup,,https://twitter.com/SetupGet,https://www.facebook.com/getsetup.io,"3,602"
Simplilearn,https://www.crunchbase.com/organization/simplilearn,http://www.simplilearn.com,"Corporate Training, E-Learning, EdTech, Education, Training","Education, Software",Simplilearn helps professionals around the world acquire the skills they need to succeed in today’s digital economy.,"Simplilearn helps professionals across the globe realize their dream careers. As a destination for certification training courses, the company caters to professionals across industries and functions. Through a combination of proven training content, blended delivery model and next-gen customer experience, Simplilearn offers courses that help professionals get the edge they want in their careers.  With study centers across the globe, Simplilearn offers 200+ certification courses in Project Management, IT Service Management, Microsoft Certification, Quality Management, Financial Management and more. Rated by Deloitte as the 4th fastest growing technology firm in India and 11th in Asia, and by the IAMAI as the best educational website, the company has trained over 400,000+ professionals across 150+ countries. Simplilearn is the Global Registered Education Provider (REP) of PMI, USA, Accredited Training Organization (ATO) by APMG International, UK, Registered Education Provider (REP) of Scrum Alliance Inc., and Accredited Examination Center (AEC) by EXIN, TUV-SUD, EC Council and PEOPLECERT.  In September 2013, Simplilearn raised $10-million in Series B funding from Helion Venture Partners and Kalaari Capital to diversify and expand its course catalog. Simplilearn’s mission is to consistently provide best-in-class training to working professionals through proven content, robust technology and a focus to achieve 100% customer delight.  For more information, visit www.simplilearn.com",http://www.linkedin.com/company/simplilearn,,http://twitter.com/simplilearn,http://www.facebook.com/simplilearn,"3,659"
Fluent Forever,https://www.crunchbase.com/organization/fluent-forever,https://fluent-forever.com/,"E-Learning, Education, Software","Education, Software",Fluent Forever is the language learning app that rewires your brain to learn a language and never forget it,"Fluent Forever is the language learning app that rewires your brain to learn a language and never forget it based on the method in the best selling book Fluent Forever written founder Gabriel Wyner. The company was founded in 2018 and headquartered in Chicago, Illinois, USA.",https://www.linkedin.com/company/fluent-forever/,,https://twitter.com/fluent_forever,https://www.facebook.com/FluentForeverApp,"3,763"
Vantage Point,https://www.crunchbase.com/organization/vantage-point-99a0,https://www.tryvantagepoint.com/,"Corporate Training, E-Learning, EdTech, Education, Enterprise Software, Human Resources, Training, Virtual Reality","Administrative Services, Education, Hardware, Software","Vantage Point is a VR-based Training and Workforce Optimization platform focused on Soft Skills, starting with D&I and Sexual Harassment.","Vantage Point's immersive training and HCM platform leverages Virtual Reality (VR) and focuses on Sexual Harassment and Diversity, Equity and Inclusion (DEI) training. Vantage Point was founded under the belief that while technology can cause apathy, immersive technology can drive empathy and fundamentally make the world more human. We believe that the heart of all we do is human. The way we make the world more human is by using technology to teach and inspire people to become the very best versions of themselves they always hoped to be. Today Vantage Point is actively developing the platform and the products to train people on EQ-driven and Soft Skills that matter, with the ultimate goal of enabling humans to unlock their full potential. Vantage Point is used by the top Fortune 500s, Global Law Firms, Startups, and more. Vantage Point is a female led company with executive leadership including the former Chief Software Architect of SAP SuccessFactors. We are ""The Next Frontier in Immersive Enterprise Training"".",https://www.linkedin.com/company/vantage-point-vr/,,https://twitter.com/vantagepointvr,https://www.facebook.com/tryvantagepoint,"3,981"
Forage,https://www.crunchbase.com/organization/insidesherpa,https://www.theforage.com/,"E-Learning, Education, Employment","Education, Professional Services, Software",Forage partners with leading companies to create free open-access training courses for candidate to build career skills & confidence,"Forage (formerly InsideSherpa) partners with leading companies to deliver free open-access training courses for candidates. Any candidate can enroll in the company-backed courses to build career skills, visibility, and experience.  The platform is running various virtual training courses including with KPMG, Goldman Sachs, Microsoft, GE, BCG, JPMorgan Chase & Co., Citi, Deloitte, Accenture and others. There are +1 million students in the Forage ecosystem.",https://www.linkedin.com/company/theforage/,Pledge 1%,https://twitter.com/theforage_,,"4,345"
Metafy,https://www.crunchbase.com/organization/metafy,https://metafy.gg,"E-Learning, Gaming, Online Games","Education, Gaming, Software",Metafy is a platform that enables online players in the world to monetize their talent through 1:1 coaching and courses.,"Metafy is a platform that enables online players in the world to monetize their talent through 1:1 coaching and courses. The company was founded in 2020 and is based in Pittsburgh, Pennsylvania.",https://www.linkedin.com/company/trymetafy,,https://twitter.com/trymetafy,,"4,403"
Brilliant.org,https://www.crunchbase.com/organization/brilliant-org,https://brilliant.org,"E-Learning, Education, Internet, Tutoring","Education, Internet Services, Software",Brilliant is a high-quality free online mathematics and science problem solving website for high aptitude students around the world.,"Brilliant is a high-quality free online mathematics and science problem solving website for high aptitude students around the world. Brilliant aims to democratize the way smart, driven youth are identified and developed by offering an intellectually challenging environment online.",https://www.linkedin.com/company/brilliant-org/,,http://twitter.com/brilliantorg,http://www.facebook.com/brilliantorg,"4,410"
HOMER,https://www.crunchbase.com/organization/learn-with-homer,http://learnwithhomer.com,"Apps, E-Learning, EdTech, Education, iOS, Mobile, Reading Apps","Apps, Education, Mobile, Platforms, Software",HOMER is a developer of an educational application used to offer a learn-to-read program for kids.,"HOMER is a developer of an educational application used to offer a learn-to-read program for kids. The company offers personalized, fun, and proven to learn products for kids ages 2-8 to help build confidence, mastery, and a love of learning. Its learning experts have crafted the HOMER Method to support parents in delivering knowledge, personal development, and motivation, a recipe for growing, enthusiastic, lifelong learners. HOMER combines a child’s passions and current reading level to create a personalized learn-to-read plan on their Android phone or tablet. It includes thousands of lessons and games on the alphabet, phonics, sight words, and more. HOMER was founded in 2013 and is based in New York, NY, USA.",https://www.linkedin.com/company/homerlearning-inc-/,,http://twitter.com/learnwithhomer,http://www.facebook.com/learnwithhomer,"4,436"
Schoology,https://www.crunchbase.com/organization/schoology,http://www.schoology.com,"E-Learning, Education, Enterprise Software, SaaS, Social Network","Education, Internet Services, Software",Schoology provides a user-centric learning management system that makes it easy to create and share academic content.,"Schoology, a CODiE-award-winning learning management solution, provides a rich, collaborative learning environment that engages digital natives with the technology they enjoy using. This versatile solution is designed to meet the learning and administrative needs of K-12, higher ed, and corporate settings.    Schoology allows for individual subscriptions and school or district-wide enterprise packages. Individual subscriptions allow schools to try the system in a limited number of classrooms before deciding to implement it on a larger scale. Teachers and professors can sign up on their own to start using the system independently.",http://www.linkedin.com/company/schoology,,http://twitter.com/Schoology,http://www.facebook.com/schoology,"4,487"
Vooks,https://www.crunchbase.com/organization/vooks,https://www.vooks.com/,"E-Learning, EdTech, Education, Media and Entertainment, Video Streaming","Content and Publishing, Education, Media and Entertainment, Software, Video",Vooks is a subscription based streaming service exclusively dedicated to animated storybooks.,"Vooks is the first subscription-based streaming service exclusively dedicated to animated storybooks. With words on the screen and slow-paced animation, Vooks encourages the development of literacy, focus, and imagination. Vooks takes already published kid's books and turns them into entertaining and educational animations. It was established in 2017 and is based in Portland, Oregon.",https://www.linkedin.com/company/vooks/,,https://twitter.com/vooks?lang=en,https://www.facebook.com/vooks/,"4,524"
360Learning,https://www.crunchbase.com/organization/360learning,http://360learning.com/,"B2B, Corporate Training, E-Learning, EdTech, Education, Human Resources, SaaS, Software","Administrative Services, Education, Other, Software",360Learning empowers Learning & Development teams to drive culture & growth through Collaborative Learning.,"360Learning empowers Learning and Development teams to drive culture and growth through Collaborative Learning. Our learning platform combines collaborative tools with the power of an LMS, enabling high-growth companies to unlock learning based on collective expertise instead of top-down knowledge. 360Learning is the easiest way to onboard new employees, train customer-facing teams, and develop professional skills–all from one place.  360Learning powers the future of work at 1,200 organizations, including Toyota, Criteo, and Airbus. Founded in 2012, 360Learning has raised $41 million with 180 team members across New York, Paris, and London.",http://www.linkedin.com/company/360learning/,,http://twitter.com/360Learning,https://www.facebook.com/360LearningSuite/,"4,630"
Edmentum,https://www.crunchbase.com/organization/edmentum,http://www.edmentum.com,"E-Learning, EdTech, Education, Enterprise Software","Education, Software",Edmentum provides online learning programs to drive student achievement for academic and career success.,"Edmentum, Inc. is a leading provider of online learning programs designed to drive student achievement for academic and career success. With more than 50 years of experience driving significant advances in the industry, Edmentum offers a wide variety of innovative learning programs to empower 21st century teaching and learning. Privately owned Plato Learning, the Minneapolis-based provider of online education solutions, acquired publicly traded Archipelago (ARCL) and Oregon-based EdOption.. The new name of all three companies is Edmentum.",http://www.linkedin.com/company/edmentum,,http://twitter.com/edmentum,http://www.facebook.com/edmentum,"4,696"
Centrical,https://www.crunchbase.com/organization/gameffective,https://centrical.com/,"Customer Service, E-Learning, Enterprise Software, Gamification, Human Resources, SaaS, Sales, Software","Administrative Services, Education, Gaming, Other, Professional Services, Sales and Marketing, Software",Centrical employee engagement and performance management solutions help companies motivate employees to exceed their own KPIs.,"Centrical employee engagement and performance management solutions help companies motivate employees to exceed their own KPIs. It does this by blending advanced gamification with personalized microlearning and real-time employee performance management. Centrical's platform produces improvements like +12% employee productivity, +20% average deal values, +30% faster onboarding, and +12% customer satisfaction KPIs for multinational enterprises in consumer-packaged goods, business process outsourcing, financial services, insurance, pharmaceuticals, technology, telecommunications, and travel & hospitality, among others. Centrical's technology platform can be easily integrated with all leading enterprise systems. The company has offices in New York, and Ra'anana, Israel. For more information please visit www.centrical.com.",https://www.linkedin.com/company/centrical/,,https://twitter.com/centrical,https://www.facebook.com/gameffective,"4,888"
WriteLab,https://www.crunchbase.com/organization/writelab,http://home.writelab.com,"E-Learning, Education, News, Training","Content and Publishing, Education, Media and Entertainment, Software","WriteLab is an online writing platform offering immediate, objective, and constructive responses to any writer's prose.","WriteLab is an online writing platform offering immediate, objective, and constructive responses to any writer's prose. WriteLab utilizes probability and statistics to identify patterns in each writer's choices. Writers can accept or reject suggestions, and WriteLab learns continuously from these choices, customizing its algorithms to suit users' preferences. Users receive customized feedback, generating powerful analytics. The platform designed for high school and higher education students that provide specific feedback and editing suggestions to uploaded essays  Student users can share drafts with instructors on WriteLab, and instructors can read and respond to students'​ writing and leave comments of their own. It addresses these issues by offering immediate editorial assistance at any time.",https://www.linkedin.com/company/writelab,,https://twitter.com/writelab,,"4,903"
Coursera,https://www.crunchbase.com/organization/coursera,http://www.coursera.org,"E-Learning, EdTech, Education, Enterprise, Internet","Education, Internet Services, Other, Software",Coursera is an online education company that partners with universities and organizations to offer classes on their platform.,"Coursera is an online education company that serves over 20 million registered learners by partnering with 140 of the world’s best universities and education institutions. On Coursera, anyone, anywhere can access over 1,000 online courses and Specializations in dozens of fields in order to achieve meaningful career, educational, and personal enrichment goals throughout their lives. The company was founded in 2012 and is headquartered in Mountain View, California.",http://www.linkedin.com/company/coursera,Unicorn,http://www.twitter.com/coursera,http://www.facebook.com/Coursera,"4,950"
