Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
WhyHotel,https://www.crunchbase.com/organization/whyhotel,https://whyhotel.com/,"Hospitality, Hotel, Property Management, Real Estate, Tourism, Travel","Real Estate, Travel and Tourism","WhyHotel is an alternative lodging service that operates pop-up hotels in newly built, luxury apartment buildings.","WhyHotel is an alternative lodging service company that operates pop-up hotels in newly built, luxury apartment buildings. The hotels offer fully furnished apartments that combine the comforts of home, the services of a hotel and the amenities of newly built, luxury apartment buildings. WhyHotel allows multifamily developers to de-risk the lease-up phase of new assets and creates a new revenue stream while serving as an added amenity for residents. ",https://www.linkedin.com/company/whyhotel/,,https://twitter.com/whyhotel,https://www.facebook.com/whyhotelcom/,"11,036"
Autocamp,https://www.crunchbase.com/organization/autocamp,https://autocamp.com/,"Hospitality, Hotel, Leisure, Outdoors, Vacation Rental","Community and Lifestyle, Real Estate, Sports, Travel and Tourism",AutoCamp combines the adventure of camping with modern design and welcoming hospitality.,"AutoCamp is a modern hospitality experience that makes getting outdoors easy for everyone. They’ve combined the adventure of camping with modern design and welcoming hospitality. At the forefront of the outdoor hospitality movement, AutoCamp opened its first property in Santa Barbara, California in 2013. The property opened to rave reviews and prominent features in Sunset Magazine and the Los Angeles Times. In 2016, AutoCamp opened its second location, in the Russian River Valley, just 90-minutes north of San Francisco. The property was a smash hit from the day it opened, drawing guests in with its lush, landscaped grounds and Frank Lloyd Wright-inspired Clubhouse lounge and reception building.  AutoCamp Russian River was featured on the cover of Sunset Magazine in July 2016.",https://www.linkedin.com/company/autocamp/,,https://twitter.com/theautocamp,https://www.facebook.com/autocamp,"11,523"
Anyplace,https://www.crunchbase.com/organization/anyplace,https://www.anyplace.com,"Hospitality, Hotel, Marketplace, Real Estate, Subscription Service, Travel","Commerce and Shopping, Other, Real Estate, Travel and Tourism",Live anyplace you want with flexible-term housing all over the world.,"Anyplace is a marketplace that provides flexible housing to digital nomads and millennials. Its mission to free people to live wherever they feel inspired to go by providing modern, dependable, turn-key living and accommodations anyplace in the world.",https://www.linkedin.com/company/anyplacecom/,,https://twitter.com/anyplacecom,https://www.facebook.com/anyplacecom/,"13,548"
Plum,https://www.crunchbase.com/organization/plum,https://www.plum.wine/,"Consumer Electronics, Home and Garden, Hotel, Wine And Spirits","Consumer Electronics, Food and Beverage, Hardware, Real Estate, Travel and Tourism","Plum is an appliance that automatically identifies, chills to the perfect temperature, and provides a premium wine-drinking experience.","Plum is an appliance that automatically identifies, chills to the perfect temperature, and provides a premium wine-drinking experience.  Plum's flagship product reflects their mission of delivering the perfect glass of wine on-demand, every time – preserved and at the ideal serving temperature. Plum was founded by David Koretz and backed by world-class investors and is dedicated to transforming how consumers enjoy wine from the bottle to the glass.",https://www.linkedin.com/company/plum-wineplum-com-/,,https://twitter.com/WeArePlum,https://facebook.com/PlumAppliance,"14,253"
Pebblebrook Hotel Trust,https://www.crunchbase.com/organization/pebblebrook-hotel-trust,http://www.pebblebrookhotels.com/,"Hotel, Real Estate, Real Estate Investment","Financial Services, Real Estate, Travel and Tourism",Pebblebrook Hotel Trust is an internally managed hotel investment company,"Pebblebrook Hotel Trust is an internally managed hotel investment company. The Company operates as a real estate investment trust (REIT). Pebblebrook Hotel Trust is organized to acquire and invest in hotel properties located primarily in United States cities, with an emphasis on the coastal markets. The hotels are located in Atlanta (Buckhead), Georgia; Bethesda, Maryland; Boston, Massachusetts; Miami, Florida; Minneapolis, Minnesota; New York, New York; Philadelphia, Pennsylvania; San Diego, California; San Francisco, California; Santa Monica, California; Seattle, Washington; Stevenson, Washington; Washington, D.C. and West Hollywood California. In May 2014, Pebblebrook Hotel Trust acquired Prescott Hotel, a160-room hotel located in the Union Square in San Francisco, California. In July 2014, Pebblebrook Hotel Trust acquired The Nines Hotel , a 331-room luxury hotel is located across from Pioneer Square, downtown Portland",http://www.linkedin.com/company/pebblebrook-hotel-trust,,http://twitter.com/PebblebrookPEB,http://www.facebook.com/pages/Pebblebrook-Hotel-Trust/587250131293150,"14,455"
Collective Retreats,https://www.crunchbase.com/organization/collective-retreats,http://www.collectiveretreats.com,"Hospitality, Hotel, Travel Accommodations",Travel and Tourism,Collective Retreats provides luxury travel experiences in unexpected places via our signature asset light retreats.,"Collective Retreats provides our guests with accommodations and dining experiences in luxury tents, and asset light retreats. We offers accommodations in Vail, Montana, Hudson Valley, Sonoma, and Hill Country TX. Collective Retreats was founded by Peter Mack in February 2015. It is based in Denver, Colorado.",https://www.linkedin.com/company-beta/3650320/?,,https://twitter.com/collectivertrts,https://www.facebook.com/collectiveretreats/,"15,773"
Porter & Sail,https://www.crunchbase.com/organization/porter-sail,http://porterandsail.com,"B2C, Hotel, Information Technology, Leisure, Marketing, Reservations, Resorts, Travel, Travel Agency","Community and Lifestyle, Events, Information Technology, Media and Entertainment, Other, Sales and Marketing, Travel and Tourism","Porter & Sail offers flexible booking, exclusive savings and enriching experiences to travelers seeking community, connectivity and culture.","Porter & Sail is changing the way consumers book hotels, offering flexible booking and exclusive savings on hotel experiences to travelers seeking community, connectivity and culture. Porter & Sail partners with the world’s best independent hotels to curate value-driven travel opportunities and experiences that can be redeemed now or later. Porter & Sail was founded in 2015 by Caitlin Zaino von During and Deepak Shrivastava with a focus on building technology to support a modern travel lifestyle, both for leading hotels and the next generation of travelers. Today, Porter & Sail drives sustainable travel forward by supporting independent hotels and their local economies while inviting customers to once again revel in the joy of travel planning with low-risk, high-reward purchases.",http://www.linkedin.com/company/porter-sail,Pledge 1%,https://twitter.com/portersail,http://facebook.com/porterandsail,"16,930"
innRoad,https://www.crunchbase.com/organization/innroad-inc,http://www.innroad.com,"Hotel, SaaS, Software","Software, Travel and Tourism","innRoad offers a SaaS-based software solution that assists hotels in property management, bookings, and marketing.","innRoad is the only Software-as-a-Service (SaaS) hotel software solution that seamlessly integrates property management, global distribution, bookings and marketing–all on a single, easy-to-use platform designed exclusively for independent hoteliers, small hotel chains and hotel management companies.",https://www.linkedin.com/company/innroad-inc/about/?viewAsMember=true,,,,"19,114"
Vacatia,https://www.crunchbase.com/organization/vacatia,https://vacatia.com,"E-Commerce, Marketplace, Resorts, Travel","Commerce and Shopping, Travel and Tourism","Vacatia is the resort marketplace for vacationing families, whose mission is to make family vacations better","Vacatia is the resort marketplace for vacationing families and friends. Our mission is to make family vacations better and to help family resorts thrive. We make it easy for guests to find and instantly book their perfect resort residence, combining the space of a home and the services of a hotel. Vacatia provides real-time rental listings, large photos, floor plans, and detailed resort information, supported by Vacatia Guest Care and multiple flexible payment options. We work with 600+ select professionally managed resorts and resort residence owners at leading hospitality, vacation ownership (timeshare) and premier independent resorts. No private homes or hotels allowed! Vacatia also partners with select brands to operate vacation ownership marketplaces. In addition, we are a growing property manager of independent vacation resorts throughout the country. Vacatia is a member of the Family Travel Association and the American Resort Development Association (ARDA), which named Vacatia the winner of the ""ACE Innovator Award: Industry Partner"" category of the 2017 ARDA Awards. Recently, we were named to the a16z Marketplace 100 list. Vacatia is venture-backed, was founded in 2013, and is headquartered in San Francisco, CA.",http://www.linkedin.com/company/vacatia,,http://twitter.com/Vacatia,http://www.facebook.com/vacatia,"19,437"
LOGE Camps,https://www.crunchbase.com/organization/loge-camps,https://www.logecamps.com/,"Hospitality, Hotel, Leisure","Community and Lifestyle, Travel and Tourism","LOGE Camps ""pronounced ""Lodge"".","LOGE Camps ""pronounced ""Lodge"". We are a lot like you. We are surfers, climbers, bikers, skiers, creatives, builders. We love to travel, we love the outdoors and we believe community plays a huge role in both our lives and our adventures.  We travel to experience, discover, adventure, explore the unknown, find belonging, embrace discomfort, join a tribe, be a part of something bigger than ourselves, to live, to find our place. Our goal is to create unique lodging experiences in the center of great outdoor recreation hubs that give you a place to connect with others, try out new gear, and see new places.  We believe that more responsible users of the out outdoors creates more people that will fight for the protection of our wild places, and therefore give 1% of top line revenue at each location to a local non-profit that fosters responsible outdoor use. Our sponsorship partners include The Surfrider Foundation, Northwest Avalanche Association, Evergreen Mountain Bike Alliance, and Central Oregon Trail Association.",https://www.linkedin.com/company/loge-co/,,,,"20,122"
Akia,https://www.crunchbase.com/organization/akia,https://akia.com,"Artificial Intelligence, Customer Service, Hotel, Information Technology, Messaging, Reputation, Software, Travel","Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Other, Professional Services, Science and Engineering, Software, Travel and Tourism",Akia is a Hotel Messaging Platform to interpret and service hotel guest needs using chat and artificial intelligence.,"Hotels are opening safely with Akia, the premier text-messaging toolkit for hotels trying to keep their team and guests safe from COVID-19. It was founded in 2018 and is based in San Francisco, California.",https://www.linkedin.com/company/akia-ai/,,https://www.twitter.com/akiasynd,https://www.facebook.com/akiasynd,"20,490"
Leanpath,https://www.crunchbase.com/organization/leanpath-inc,http://www.leanpath.com,"Business Intelligence, Enterprise Software, Food and Beverage, Hotel, Internet of Things, Restaurants, Software, Sustainability, Waste Management","Data and Analytics, Food and Beverage, Internet Services, Software, Sustainability, Travel and Tourism","LeanPath, Inc. is the devoloper of products and solutions that target food waste.","Food waste prevention solutions, including food waste smart meters and food waste analytics",https://www.linkedin.com/company/leanpath-inc.,,https://www.twitter.com/leanpath,https://www.facebook.com/leanpath,"21,364"
BRANDED STRATEGIC HOSPITALITY,https://www.crunchbase.com/organization/branded-strategic-advisors,http://www.brandedstrategic.com,"AgTech, Consulting, E-Commerce, Food Processing, Grocery, Hotel, Internet, Retail Technology, Robotics, Wine And Spirits","Agriculture and Farming, Commerce and Shopping, Food and Beverage, Hardware, Internet Services, Professional Services, Science and Engineering, Software, Travel and Tourism","HOSPITALITY TECHNOLOGY, FOOD AND BEVERAGE INNOVATION, INVESTMENT,  ADVISORY, CAPITAL, TECHNOLOGY MARKETPLACE,","BRINGING HOSPITALITY AND TECHNOLOGY TOGETHER -ADVISING AND INVESTING IN COMPANIES THAT DISRUPT THE HOSPITALITY SECTOR BY REDUCING COSTS, INCREASING EFFICIENCIES, CREATING EXPERIENCES, F&B STARTUPS, ALL THINGS HOSPITALITY RELATED , SPANNING THE ENTIRE FOOD & BEVERAGE ECO SYSTEM  INCLUDING D2C, B2B, B2C,",https://www.linkedin.com/company/branded-strategic/,,,,"22,103"
Suiteness,https://www.crunchbase.com/organization/suiteness,https://www.suiteness.com,"Family, Hospitality, Hotel, Leisure, Reservations, Travel","Community and Lifestyle, Events, Media and Entertainment, Travel and Tourism",Suiteness is a free-to-join hotel booking website connecting hotel rooms and suites.,"Suiteness is a luxury travel startup, with an online booking platform that lets users access an inventory of suites, penthouses, and villas from luxury hotels. It also offers rooms that connect to suites for half the price of a typical two-bedroom suite for groups of 4 or more.  With access to the most luxurious suites, most of which have never been offered online before, guests experience amenities like private entrances, personal butlers, and even private pools. In addition to luxury travelers, the service is intended for families and large groups looking for accommodations with multiple bedrooms and shared space as the website carries exclusive suites with one to five attached bedrooms. Suiteness focuses on the hotel side as well by providing partners with brand protection, visibility, data transparency, and flexibility. The ultimate goal of the company is to showcase and market their hotel partners' most prized inventory, services, brand, and amenities through a unique and exciting platform.  Currently, Suiteness is live in Las Vegas, New York, Miami, Orlando, Los Angeles, and London with access to luxury suites, half of which are being offered exclusively through Suiteness. The company intends to expand rapidly this year. They are headquartered in Oakland, CA. Suiteness was a part of Y Combinator's Summer 2016 class and in 2015, the company received investments from Structure Capital and Keystone Capital. In December 2016, Suiteness raised $5 million in a Series A round of funding, led by Bullpen Capital and Global Founders Capital and including participation from Max Levchin's HVF fund, Kima Ventures and Altair Capital.",http://www.linkedin.com/company/suiteness,Pledge 1%,http://twitter.com/Suiteness,http://www.facebook.com/pages/Suiteness/351617984848677,"22,639"
Locale,https://www.crunchbase.com/organization/locale-5a6d,https://www.locale.com,"Hospitality, Hotel, Lifestyle, Real Estate","Community and Lifestyle, Real Estate, Travel and Tourism",Locale is a hospitality company that designs and operates high-quality accommodations for the intentional traveler.,Locale is a fast-growing lifestyle hospitality company that designs and operates high-quality accommodations for the intentional traveler. The company was founded in 2016.,http://linkedin.com/company/staywithlocale,,https://twitter.com/staywithlocale,https://www.facebook.com/staywithlocale/,"24,398"
Mr & Mrs Smith,https://www.crunchbase.com/organization/mr-mrs-smith,http://www.mrandmrssmith.com,"Hotel, Leisure, Travel","Community and Lifestyle, Travel and Tourism",Mr & Mrs Smith is a hand-picked collection of the most special boutique hotels in the world.,"Smith has been travelling the world in search of the best boutique and luxury hotels for the last 10 years, checking in everywhere from big city stays to remote rural guesthouses to bring you Their hand-picked collection. To make the grade, a hotel not only has to have an unmatched ambience and hit the right style notes, it has to tick that ‘certain something’ box: the welcome should be warm, without fuss or formality; rooms should be seductive and supplied with thoughtful extras; drinks must be perfectly mixed, dinners delicious, and, crucially, the stay must be memorable for all the right reasons.",https://www.linkedin.com/company/mr-&-mrs-smith,,http://twitter.com/smithhotels,http://www.facebook.com/smithhotels,"24,491"
Internet Distribution Systems (IDS LLC.),https://www.crunchbase.com/organization/internet-distribution-systems-ids-inc,http://www.ids.technology,"Adventure Travel, Air Transportation, Business Travel, Hotel, Leisure, Loyalty Programs, Online Portals, Software, Travel, Vacation Rental","Community and Lifestyle, Internet Services, Real Estate, Sales and Marketing, Software, Transportation, Travel and Tourism","Internet Distribution Systems provides cutting-edge technology, covering all travel services & real-time access to NET rates.","IDS LLC (Internet Distribution Systems) is an award-winning travel portal development and mobility solutions company, delivering B2B / B2C travel software, travel CRM, travel club software, accounting software, car rental software, hotel reservation software, timeshare inventory search engines, alternative lodging software and mobility solutions to global travel & hospitality companies. We work with over one hundred and forty top travel aggregators, global distribution systems, channel managers and DMCs. With a clear focus on technology‚ agile methodology and innovation, we ensure quality deliverables and speedy turnaround to develop and deliver scalable travel portals and booking engines.  Differentiators At IDS, we understand that attracting and keeping customers is at the heart of business survival. That is why our excellent customer service has been the main differentiator which brings IDS our competitive advantage. Our well-defined execution process gives us the thrust for growth and development. To ensure reliability and high performance, IDS and its employees live by our commitment to three core values: Innovation, Quality and building Enduring Relationships with customers, employees, and society at large. People We lay strong emphasis on values and long-term association. Every employee is an invaluable asset to IDS. We believe in generating positive attitudes and a strong work ethic among them. People at IDS are innovative, smart, hardworking, dedicated and from culturally diverse backgrounds. Our talents and vast experiences enhance the quality of our environment and make IDS INC a great place to work. Values We at IDS LLC are dedicated to total customer satisfaction. are passionate about our customer service. conduct our business with a high degree of integrity and honesty. treat customers and associates with utmost respect. strive hard to exceed our customers' expectations. add value to the communities where we work and live.",,,https://www.twitter.com/ids_travel,https://www.facebook.com/idstravel/,"26,546"
Curacity,https://www.crunchbase.com/organization/curaicty,https://www.curacity.com,"Advertising Platforms, Analytics, Hospitality, Hotel, Internet, Marketing, Media and Entertainment","Advertising, Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Travel and Tourism",Curacity is a data analytics company focused on the travel sector.,"Curacity is a data analytics company focused on the travel sector. It has built content and data-driven marketplace serving the travel industry. Using proprietary technology, its products help hotels reach and monetize travelers at the critical point of inspiration while enabling publishers to earn OTA-like commissions for hotel bookings catalyzed by their content within a 12-month window.  Curacity was founded by Mike Keriakos and Nick Slavin in 2015 and is headquartered in New York.",https://www.linkedin.com/company/curacity-inc./,,https://twitter.com/CuracityTravel,https://www.facebook.com/Curacity/,"29,135"
AavGo,https://www.crunchbase.com/organization/aavgo,http://aavgo.com/,"Hospitality, Hotel, Resorts, SaaS, Software","Software, Travel and Tourism",AAVGO is a guest engagement and operations management cloud based product.,"AavGo is a provider of Software-as-a-Service (SaaS) based hospitality operations management solutions. It gives hoteliers a unique way to deliver an enhanced guest experience that deepens engagement and loyalty to take back the guest relationship. While your guests enjoy convenience and control over their experiences using their smartphones and in-room tablets, you can improve your business performance in real time using data-driven decisions.",https://www.linkedin.com/company/aavgo/,,,https://www.facebook.com/aavgo/,"30,030"
Hersha Hospitality Trust,https://www.crunchbase.com/organization/hersha-hospitality-trust,http://hersha.com,"Finance, Hospitality, Hotel","Financial Services, Travel and Tourism",Hersha HospitalityTrust is a self-advised real estate investment trust in the hospitality sector.,"Hersha Hospitality Trust, a real estate investment trust, engages in the ownership and operation of mid scale limited service hotels in the Eastern United States. As of June 30, 2005, it owned interests in 35 hotels, including 4 hotels owned through joint ventures in Pennsylvania, New York, New Jersey, Maryland, Georgia, Connecticut, and Massachusetts. The company has elected to be taxed as a REIT under the Internal Revenue Code. As a REIT, Hersha would not be subject to income tax to the extent it distributes at least 90% of its taxable income to its stockholders. The company was founded in 1998 and is headquartered in New Cumberland, Pennsylvania.",,,,,"33,141"
Roomstorm,https://www.crunchbase.com/organization/walksource,http://www.roomstorm.com,"Hospitality, Hotel, Tourism, Travel",Travel and Tourism,Roomstorm provides Hotel Guest Relocation and Distressed Passenger Accommodations.,"Roomstorm (Formerly WalkSource)  is a next generation Business-to-Business network for hoteliers looking to run operations more efficiently and generate more revenue. Roomstorm empowers revenue teams to have more sellout nights by taking in last minute guest relocations from other nearby hotels as well as airlines in need of housing guests overnight.  Roomstorm proudly services over 400 Bay Area hotels and continues to grow with the recent edition of our first airline partner, San Francisco based Virgin America.  Our hotel partners confidently overbook their properties, exchange lower priced guests for higher priced ones, find good deals for a relocated guest end-to-end within 5 minutes. By eliminating the pain of dealing with a relocations, we make the market much more efficient.",http://www.linkedin.com/company/walksource,,http://twitter.com/WalkSource,http://www.facebook.com/WalKSource,"33,879"
Bloomspot,https://www.crunchbase.com/organization/bloomspot-com,http://www.bloomspot.com,"E-Commerce, Resorts, Restaurants","Commerce and Shopping, Food and Beverage, Travel and Tourism","Bloomspot provides exclusive offers for local restaurants, spas, salons, weekend getaways, events, and international resorts.","Bloomspot provides exclusive offers for renowned local restaurants, spas, salons, weekend getaways, events, and international resorts. A highly targeted member base, expertly sourced partners, and individually designed promotions ensures member satisfaction and profitability for merchant partners.      Bloomspot has featured the highest-rated experiences including 100 Zagat-rated restaurants and AAA Four Diamond hotels in some of the largest U.S. markets.",,,,,"34,930"
Best Western International,https://www.crunchbase.com/organization/best-western-international,https://www.bestwestern.com,"Food and Beverage, Hospitality, Leisure, Lifestyle, Resorts, Retail, Travel","Commerce and Shopping, Community and Lifestyle, Food and Beverage, Travel and Tourism","Best Western International, Inc., operator of the Best Western Hotel brand, operates about 4,000 hotels with over 1,000 employees.","Celebrating 70 years of hospitality, Best Western Hotels & Resorts is an award-winning global family of hotels located in over 100 countries and territories that offers accommodations for all types of travelers. Guests can select from seven unique brands: Best Western, Best Western Plus, Best Western Premier, Vīb, Glō, Executive Residency by Best Western and BW Premier Collection.  Independently owned and operated, each brand has its own personality and style, but all share the same commitment to delivering superior customer service, exceptional value and modern amenities.",https://www.linkedin.com/company-beta/7307,,https://twitter.com/bestwestern,https://www.facebook.com/BestWestern,"35,002"
Domicile,https://www.crunchbase.com/organization/domicile,https://bookdomicile.com/,"Communities, Hospitality, Hotel, Leisure, Real Estate, Travel Accommodations","Community and Lifestyle, Real Estate, Travel and Tourism","A better way to stay for business, Domicile combines modern, fully-furnished apartments with the services you expect from leading hotels","Domicile delivers a unique housing experience specifically tailored to the needs of business professionals. Whether traveling for extended project work or corporate relocation, Domicile strives to delight our guests by offering spacious and modern accommodations, extraordinary customer service, and customized solutions.  Domicile creates exceptional, home-like spaces. We know that being on the road can be stressful, particularly when it involves a rigorous work schedule. We go above and beyond to remove the monotony of traditional accommodations and provide a new, more vibrant, way to stay for business travel.",https://www.linkedin.com/company/bookdomicile,,,,"37,023"
