Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Course Hero,https://www.crunchbase.com/organization/coursehero,https://www.coursehero.com,"Crowdsourcing, E-Learning, EdTech, Education, Internet, Subscription Service","Education, Internet Services, Other, Software","Course Hero is an online learning platform with study resources that help students feel confident and prepared, from day one to graduation.","Course Hero is an online learning platform with study resources that help students feel confident and prepared, from day one to graduation. The company provides a free and subscription online learning platform that empowers students and educators to succeed through unlocked study tools, documents, and resources. It also offers free and subscription membership that includes access to practice problems, study guides, videos, class notes, and step-by-step explanations for every subject that students study, from economics to literature, biology to history, and accounting to psychology. In 2016, Andrew Grauer, Gregor Carrigan, and Jared Grauer established Course Hero in Redwood City, California.",https://www.linkedin.com/company/coursehero,Unicorn,https://twitter.com/CourseHero,https://www.facebook.com/coursehero,"1,542"
Lambda School,https://www.crunchbase.com/organization/lambda-school,https://lambdaschool.com/,"E-Learning, EdTech, Education, Higher Education","Education, Software",Lambda School trains people to be software engineers for free in exchange for a share of future income.,"Lambda School is a combination of a school and an investment fund. Lambda School's mission is to find untapped or underutilized talent, and train that talent for the most in-demand jobs in the world. Lambda School is pioneering a new model of higher education in which the school invests in the students, instead of the other way around.",https://www.linkedin.com/school/17968067/,,https://twitter.com/lambdaschool,https://www.facebook.com/LambdaSchoolOnline/,"1,674"
Instructure,https://www.crunchbase.com/organization/instructure,http://www.instructure.com,"Cloud Management, EdTech, Education, Enterprise Software, Software","Education, Information Technology, Internet Services, Software",Instructure is a learning technology company and the creator of the Canvas learning management system for K-12 and higher education.,"Instructure is a technology company that is focused on providing cloud-based learning management software for educational institutions, companies and other organizations. Founded in 2008 by two computer science graduate students, Instructure set out to disrupt the complex legacy learning management system industry by creating Canvas - a simple, yet powerful software system that sets a new standard for open technology in education. Instructure’s Canvas Network has offered more than 300 courses from 150 institutional partners to date and was designed using feedback from instructional design groups at several universities including USC, UNLV, Berkeley, etc. A heavy emphasis was put on usability, with an effort to streamline the most common use cases for a learning management system. Canvas offers integration with other web services and provides simplified tools for grading and assessment. Instructure also works closely with Unizin, a new consortium led by four major institutions, including Indiana University, Colorado State University, University of Florida and University of Michigan. This consortium uses Canvas as its foundational platform for improving student outcomes. Instructure Inc. is based in Salt Lake City, Utah where the software is developed and supported on the east bench of the Wasatch Mountains.",https://www.linkedin.com/company/instructure-inc-,,http://twitter.com/instructure,http://www.facebook.com/instructure,"1,753"
BabySparks,https://www.crunchbase.com/organization/babysparks-llc,http://babysparks.com/,"E-Learning, EdTech, Education, Software","Education, Software",BabySparks is a developer of tools and programs to help parents engage their babies and toddlers in the critical areas of early development.,"BabySparks is a developer of tools and programs to help parents engage their babies and toddlers in the critical areas of early development. The company's early development program learns each child unique profile, identifies specific needs, and provides meaningful activities to support them. It was established in 2013 and is headquartered in Plantation, Florida.",https://www.linkedin.com/company/babysparks/,,https://www.twitter.com/babysparksco,https://www.facebook.com/babysparksco,"1,911"
Upswing,https://www.crunchbase.com/organization/upswing,http://www.upswing.io,"EdTech, Higher Education, Software","Education, Software",Upswing provides colleges and universities with an integrated student services platform to increase student retention.,"Upswing provides colleges and universities with an integrated student services platform to increase student retention. Colleges are able to integrate their various student support operations in a virtual environment to allow students to easily find and meet with staff in support functions like advising, counseling, student success coaching, and tutoring. Additionally, Upswing's virtual assistant connects students via SMS to college reminders and information. By streamlining student services, college administrators are able to manage support staff in a single location, oversee communication with students, and access streamlined reporting and insights.",http://www.linkedin.com/company/upswi-ng,,http://twitter.com/upswing,http://www.facebook.com/upswing1,"1,948"
Newsela,https://www.crunchbase.com/organization/newsela,http://newsela.com,"E-Learning, EdTech, Education, Language Learning, News, Software","Content and Publishing, Education, Media and Entertainment, Software",Newsela is an Instructional Content Platform that supercharges reading engagement and learning in every subject.,"Newsela is an Instructional Content Platform that combines engaging, leveled content with integrated formative assessments and insights to supercharge engagement and learning in every subject. Students and teachers use Newsela to find digital content from hundreds of the best sources—from National Geographic to NASA, Biography.com to Encyclopedia Britannica, the Washington Post to the Wichita Eagle. Content is instructionalized to meet students where they are, with interactive tools and analytics to take them where they want to go. Newsela has become an essential solution for schools and districts, with a presence in over 90% of U.S. K-12 schools. Newsela is the content platform for the connected classroom.",https://www.linkedin.com/company/newsela?trk=company_logo,,https://twitter.com/Newsela,http://www.facebook.com/newsela,"1,981"
EVERFI,https://www.crunchbase.com/organization/everfi,http://www.everfi.com,"EdTech, Education, Internet, Software","Education, Internet Services, Software",EVERFI is the education technology company that provides learners of all ages education for the real world.,"EVERF is building and operating the nation's largest network for online education in off-curriculum, but highly valuable content areas such as financial literacy, student loan management, digital literacy, substance abuse prevention and other key life skills for the 21st century student. Our award-winning, proprietary software-as-a-service platform is designed to provide a highly engaging experience for students and features the latest technology and instructional design, including rich media, high-definition video, 3D simulations and social networking. We work with more than 7,000 schools, colleges and universities in all 50 states.",http://www.linkedin.com/company/1199059,,http://twitter.com/EverFi,http://www.facebook.com/everfi,"2,025"
SportsEdTV,https://www.crunchbase.com/organization/sportsedtv,https://sportsedtv.com/,"EdTech, Education, Social Media, Sports, Video","Education, Internet Services, Media and Entertainment, Software, Sports, Video",Sports Education - Digital Media,"SportsEdTV.com provides free, world-class, online video instruction in over thirty sports.  Our expert coaches teach technique, strategy, tactics, strength and conditioning, nutrition, mental toughness, and the unique lifestyle complexities of being an athlete to competitors and sport participants at all levels, from beginner through professional.  Everyone can improve by watching our videos.  Gain insight from our ""tips of the day""​ and video analysis of great champions, and enjoy our fun ""plays of the day""​ features and global news updates on your favorite sports, teams and events.  It’s great for coaches and parents looking for an edge, too.  Improve the level of your game today!",https://www.linkedin.com/company/sportsedtv/,,https://twitter.com/sportsedtv?lang=en,https://www.facebook.com/SportsEdTV/,"2,101"
Code.org,https://www.crunchbase.com/organization/code-org,http://code.org,"Chemical Engineering, EdTech, Education, Non Profit, STEM Education","Education, Other, Science and Engineering, Software",Code.org is a non-profit foundation focusing on developing computer programming education in the U.S.,"Code.org is a non-profit foundation dedicated to growing computer programming education. Its vision is that computer science and computer programming are included in the core curriculum in U.S. education, alongside other STEM (science technology engineering math) courses, such as biology, physics, chemistry and math.",http://www.linkedin.com/company/code-org,,http://twitter.com/codeorg,http://www.facebook.com/Code.org,"2,181"
ClassDojo,https://www.crunchbase.com/organization/classdojo,http://www.classdojo.com,"Apps, E-Learning, EdTech, Education, Knowledge Management, Software","Administrative Services, Apps, Education, Other, Software","ClassDojo is a school communication platform that teachers, students, and families use to build close-knit communities.","ClassDojo is a school communication platform that teachers, students, and families use to build close-knit communities. It connects teachers with students and parents to build amazing classroom communities and instantly share photos, videos, and announcements on Class Story, or privately message with any parent. It aims to bring communities together and give kids a learning experience they love. ClassDojo was founded in 2011 and is based in San Francisco, California.",http://www.linkedin.com/company/2293241,,http://twitter.com/classdojo,http://www.facebook.com/classdojo,"2,422"
Clever,https://www.crunchbase.com/organization/clever,https://clever.com,"Big Data, Data Integration, EdTech, Education","Data and Analytics, Education, Information Technology, Software",Clever builds the platform for modern learning software after extracting student data from school legacy data systems.,"Clever operates as a single sign-on platform for K-12 education. It unlocks a wealth of digital learning, so teachers can meet each student where they are. Clever brings all applications into one secure portal and provides single sign-on for everyone in the district. It was founded in 2012 and is based in San Francisco, California.",http://www.linkedin.com/company/clever-inc-,,http://twitter.com/Clever,https://facebook.com/clever,"2,644"
Neverware,https://www.crunchbase.com/organization/neverware,https://neverware.com,"EdTech, Education, Google, Hardware, Information Technology, Operating Systems, Software","Education, Hardware, Information Technology, Platforms, Software",Neverware develops desktop operating systems designed to optimize security and manageability.,"Neverware develops desktop operating systems designed to optimize security and manageability. Neverware is a Google-funded company, is the developer of the CloudReady operating system, which enables schools and enterprise organizations to cost-effectively transform their existing computers into simple, secure, and fast machines that can be managed right alongside Chromebooks in the Google Admin console. It was founded in 2011 and headquartered in New York, United States.",http://www.linkedin.com/company/neverware,,http://twitter.com/neverware,http://www.facebook.com/Neverware,"2,650"
CampusLogic,https://www.crunchbase.com/organization/campuslogic,http://campuslogic.com,"EdTech, Education, Finance, FinTech","Education, Financial Services, Software","CampusLogic develops tools and resources used by college officials to help students manage scholarships, loans, and other supports.","CampusLogic provides critical tools and resources for the 15 million students who travel the higher education journey each year. The company currently serves more than 750 schools increase enrollment, retention, and graduation rates with a platform, which includes a net price calculator, complete scholarship management, personalized digital communications, simplified financial aid verification, 24×7 personalized virtual advising, tuition, and scholarship crowdfunding, and integrated data visualizations.",https://www.linkedin.com/company/campuslogic,,https://twitter.com/CampusLogic,https://www.facebook.com/CampusLogic/,"2,686"
Teachable,https://www.crunchbase.com/organization/fedora,https://teachable.com/,"E-Commerce Platforms, EdTech, Education","Commerce and Shopping, Education, Internet Services, Software",Teachable is a venture-backed company that allows anyone to create and sell online courses.,"Teachable (formerly Fedora) is changing education by making it easy to teach or sell courses online. Teacher entrepreneurs use Teachable to run their own courses work with almost half a million students online.  In a matter of minutes, Teachable allows you to create a beautiful and powerful, payment-ready course from your own website without any technical knowledge. While many use Teachable for asynchronous video-based classes teachers have used it to sell books, services, offline-online classes, group coaching, tutoring and webinars.",https://www.linkedin.com/company/teachable,,https://twitter.com/teachable,https://www.facebook.com/teachableHQ/,"2,705"
DreamBox Learning,https://www.crunchbase.com/organization/dreambox-learning,http://www.dreambox.com,"EdTech, Education, Software, Tutoring","Education, Software",DreamBox Learning offers elementary mathematics education through its intelligent adaptive learning platform.,"DreamBox Learning is an online software provider that offers elementary mathematics education through its intelligent adaptive learning platform. Its adaptive engine looks beyond the answer to see how a student is solving problems, and adjusts accordingly to build a personalized learning path for them.",http://www.linkedin.com/company/dreambox-learning,,http://twitter.com/Dreambox_Learn,http://www.facebook.com/dreamboxlearn,"3,125"
Age of Learning,https://www.crunchbase.com/organization/age-of-learning,http://www.ageoflearning.com,"E-Learning, EdTech, Education","Education, Software","Age of Learning provides a comprehensive and engaging online curriculum for pre-k, kindergarten, and early elementary school programs.","Age of Learning is a leading education technology innovator, creating engaging and effective learning resources to help children build a strong foundation for academic success.  Founded in 2007 and based in Los Angeles, the company blends educational expertise, innovative technology, and insightful creativity to bring learning to life. Age of Learning’s flagship product in the U.S., ABCmouse.com® Early Learning Academy, is a research-validated, comprehensive curriculum for preschool through 2nd grade, available on all major digital platforms and used by millions of children in their homes, more than 100,000 classrooms, and thousands of public libraries. ",http://www.linkedin.com/company/age-of-learning-inc.,Unicorn,http://twitter.com/ageoflearning,http://www.facebook.com/AgeOfLearning,"3,180"
Skilljar,https://www.crunchbase.com/organization/skilljar,https://www.skilljar.com,"B2B, Corporate Training, EdTech, Enterprise Software, Internet, SaaS, Software","Education, Internet Services, Other, Software",Skilljar is a customer training platform for enterprises to accelerate product adoption and improve customer retention.,"Skilljar is a customer training platform for enterprises to accelerate product adoption and improve customer retention. Their cloud learning management system (LMS) makes it easy to create courses, distribute to web and mobile devices, and track results. It helps to accelerate product adoption, automate onboarding workflows, reduce support costs, and increase long-term customer satisfaction. Skilljar solution allows users to offer courses from their own domain or from the solution’s content management system. The solution includes the option for the users to sell their course via a built-in e-commerce module, which enables direct deposit into the user’s account and corporate invoicing for customers wishing to send payment through a company.  It also offers customizable course pages that include user’s branding. Courses include video, audio, live training, and instructor-led training. Founded in 2013, the company is headquartered in Seattle, WA.",http://www.linkedin.com/company/skilljar,,http://twitter.com/skilljar,http://www.facebook.com/skilljar,"3,189"
Varsity Tutors,https://www.crunchbase.com/organization/varsity-tutors,http://www.varsitytutors.com,"EdTech, Education, Internet, Mobile, Video Chat","Education, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software",Varsity Tutors is a live learning platform that connects students and professionals with personalized instruction to achieve any goal.,"Varsity Tutors is a Live Learning Platform that seamlessly connects experts and learners in any subject, anywhere, and at any time. We operate the largest tutoring and live instruction platform in the United States. At Varsity Tutors, we believe that learning matters and we believe that innovative technology and personalized learning can make all the difference. Students can learn live online in 1:1, small group, and large format scaled classes in more than 3,000 different subjects, tests, and topics. Personalization and AI is woven throughout the customer experience and learners seek out the platform as a learning destination where they go to excel, be inspired, and foster their creativity. To date, students have accessed more than 10 million hours of live 1:1 and group instruction on the platform.",https://www.linkedin.com/company/varsity-tutors-llc,,http://twitter.com/varsitytutors,https://www.facebook.com/varsitytutors/,"3,230"
LearnZillion,https://www.crunchbase.com/organization/learnzillion,https://learnzillion.com/,"E-Learning, EdTech, Education","Education, Software",LearnZillion provides educators with curricular products for the new standards in digital and print.,"LearnZillion provides educators with curricular products for the new standards in digital and print. Its platform offers access to instructional materials for mathematics and literacy, as well as provides task-implementation guides for teachers that enable students and teachers to get benefited from each other through interactive learning. LearnZillion was founded in 2011 and is based in Washington, District of Columbia.",https://www.linkedin.com/company/learnzillion,,https://twitter.com/LearnZillion,https://www.facebook.com/LearnZillion,"3,430"
Udemy,https://www.crunchbase.com/organization/udemy,http://www.udemy.com,"E-Learning, EdTech, Education, Software, Training","Education, Software","Udemy is an online learning platform that helps students, companies, and governments gain the skills they need to reach their goals.","Udemy is an online learning platform assisting students, companies, and governments gain the skills they need to reach their goals. The marketplace for teaching and learning connects students to instructors. Whether learning for professional development or personal enrichment, students can master new skills through self-paced, on-demand courses, while experts have a way to share their knowledge with the world. For companies, Udemy for Business offers subscription access to 7,000+ business-relevant courses in English, Spanish, French, Portuguese, German, and Japanese, powerful learning analytics, as well as an easy-to-use platform to host and distribute their own content in one central place. It offers Government a highly customizable learning platform designed to upskill workers across organizations and nations and prepare them for the jobs of today and tomorrow. Udemy has offices in Denver, Colorado; Dublin, Ireland; Gurgaon, India; Sao Paulo, Brazil; and Ankara, Turkey. The San Francisco, California-headquartered company was established by Eren Bali, Gagan Biyani, and Oktay Caglar in 2009.",http://www.linkedin.com/company/udemy,"Pledge 1%, Unicorn",http://twitter.com/udemy,http://www.facebook.com/udemy,"3,507"
GetSetUp,https://www.crunchbase.com/organization/getsetup,http://www.getsetup.io,"Continuing Education, E-Learning, EdTech, Elder Care, Information Technology, Virtual Workforce","Administrative Services, Education, Health Care, Information Technology, Software",GetSetup is a social learning platform that offers classes and social opportunities to help older adults.,"GetSetUp is an online platform and community that helps older adults enjoy more fulfilling, independent, and socially connected lives through learning. GetSetUp offers on-demand, engaging learning experiences that range from teaching everyday technical skills to enrichment-focused courses taught by passionate instructors.",https://www.linkedin.com/company/getsetup,,https://twitter.com/SetupGet,https://www.facebook.com/getsetup.io,"3,602"
Simplilearn,https://www.crunchbase.com/organization/simplilearn,http://www.simplilearn.com,"Corporate Training, E-Learning, EdTech, Education, Training","Education, Software",Simplilearn helps professionals around the world acquire the skills they need to succeed in today’s digital economy.,"Simplilearn helps professionals across the globe realize their dream careers. As a destination for certification training courses, the company caters to professionals across industries and functions. Through a combination of proven training content, blended delivery model and next-gen customer experience, Simplilearn offers courses that help professionals get the edge they want in their careers.  With study centers across the globe, Simplilearn offers 200+ certification courses in Project Management, IT Service Management, Microsoft Certification, Quality Management, Financial Management and more. Rated by Deloitte as the 4th fastest growing technology firm in India and 11th in Asia, and by the IAMAI as the best educational website, the company has trained over 400,000+ professionals across 150+ countries. Simplilearn is the Global Registered Education Provider (REP) of PMI, USA, Accredited Training Organization (ATO) by APMG International, UK, Registered Education Provider (REP) of Scrum Alliance Inc., and Accredited Examination Center (AEC) by EXIN, TUV-SUD, EC Council and PEOPLECERT.  In September 2013, Simplilearn raised $10-million in Series B funding from Helion Venture Partners and Kalaari Capital to diversify and expand its course catalog. Simplilearn’s mission is to consistently provide best-in-class training to working professionals through proven content, robust technology and a focus to achieve 100% customer delight.  For more information, visit www.simplilearn.com",http://www.linkedin.com/company/simplilearn,,http://twitter.com/simplilearn,http://www.facebook.com/simplilearn,"3,659"
NovaKid,https://www.crunchbase.com/organization/novakid,https://www.novakidschool.com,"Artificial Intelligence, Children, EdTech, Education, Language Learning","Artificial Intelligence, Community and Lifestyle, Data and Analytics, Education, Science and Engineering, Software",NovaKid is an edtech platform for learning English as a second language for children ages 4 to 12.,"NovaKid is a next-generation early English learning platform that allows kids around the world to learn English through remote practice with native-speaking teachers and through engagement with AI-powered games and training apps that promote English speaking and comprehension based on the use of authentic content in the English language. It also offers individual lessons with native speaking certified teachers for children with AI-assisted data extraction and analysis. Incorporated in the US, it has students in over 30 countries, focussing on Europe and MENA with major customer base in Poland, Spain, Italy, Turkey, Russia. NovaKid was founded in 2017 and is based in San Francisco, CA, USA.",https://www.linkedin.com/company/novakid/,,,https://www.facebook.com/NovakidGlobal/,"3,746"
2U Inc.,https://www.crunchbase.com/organization/2u,http://2u.com,"Cloud Computing, EdTech, Education, Software","Education, Internet Services, Software",2U is a cloud-based Software-as-a-Service platform that provides schools with the comprehensive operating infrastructure.,"2U is a cloud-based Software-as-a-Service platform providing schools with the comprehensive operating infrastructure they need to attract, enroll, educate, support, and graduate students globally. Blending live face-to-face classes, dynamic course content, and real-world learning experiences, 2U’s No Back Row approach ensures that every student can experience the high-quality university education for the most successful outcome. The platform partners with universities to offer online degree programs. 2U supplies universities with the tools, expertise, capital, and global recruiting needed to compete in a space currently dominated by unexceptional programs, while developing state-of-the-art technology platforms that enhance traditional offline curricula to create transformative instruction using the best educational and Web 2.0 technologies. The platform provides the vital logistical components of any online program, including comprehensive student support services from enrollment through graduation and beyond as well as practical learning experiences within distant communities around the country. 2U partners with colleges and universities to deliver the world’s best online degree programs so students everywhere can reach their full potential. It was launched in 2008 and is based in Hanover, M.D.",https://www.linkedin.com/company/2u,,http://twitter.com/2uinc,http://www.facebook.com/2u,"3,839"
